observable_id,observable_code,value
0,0,1
1,1,1
2,2,56
3,3,4
4,4,60
5,5,4
6,6,6579
7,7,6579
8,8,0
9,9,14336
10,10,6579
11,11,3600
12,12,2192
13,13,1408
14,14,2192
15,15,0
16,16,1
17,17,56
18,18,60
19,19,4
20,20,1
21,21,0
22,22,944444
23,23,82229
24,24,128750
25,25,0
