observable_id,observable_code,value
0,0,2
1,1,2
2,2,29
3,3,108
4,4,0
5,5,8
6,6,15
7,7,14
8,8,15
9,9,1
10,10,29
11,11,15
12,12,14
13,13,0
14,14,0
15,15,1
16,16,0
17,17,0
18,18,0
19,19,5
