observable_id,observable_code,value
0,0,16
1,1,127
2,2,12
3,3,33
4,4,16095
5,5,10
6,6,33
7,7,16095
8,8,16095
9,9,16095
10,10,111
11,11,111
12,12,10
13,13,16128
14,14,16128
15,15,1
16,16,1
17,17,1
