observable_id,observable_code,value_x1e12,aux_id
0,0,2,-1
1,1,20,-1
2,2,5,-1
3,3,2,-1
4,4,3,-1
5,5,6,-1
6,6,9,-1
7,7,2,-1
8,8,13,-1
9,9,0,-1
10,10,1,-1
11,11,1,-1
12,12,103,-1
13,13,3,-1
14,14,121,-1
15,15,5,-1
16,16,0,-1
