observable_id,observable_code,value
0,0,56
1,1,33
2,2,9
3,3,24
4,4,256
5,5,0
6,6,0
7,7,92
8,8,412
9,9,0
10,10,251
11,11,190
12,12,314
13,13,0
14,14,50
15,15,1
16,16,1
17,17,1
18,18,1
19,19,0
20,20,1
21,21,0
