circuit_id,v0,v1,v2,v3
252,0,5,10,11
253,0,5,12,14
254,0,5,15,16
255,0,5,17,19
256,0,5,20,23
257,0,5,20,31
258,0,5,20,34
259,0,5,20,45
260,0,5,20,47
261,0,5,21,46
262,0,5,22,48
263,0,5,23,31
264,0,5,23,34
265,0,5,23,45
266,0,5,23,47
267,0,5,24,49
268,0,5,25,42
269,0,5,26,41
270,0,5,27,44
271,0,5,28,40
272,0,5,29,43
273,0,5,31,34
274,0,5,31,45
275,0,5,31,47
276,0,5,32,33
277,0,5,34,45
278,0,5,34,47
279,0,5,35,39
280,0,5,35,52
281,0,5,35,54
282,0,5,35,55
283,0,5,35,59
284,0,5,36,56
285,0,5,37,58
286,0,5,38,57
287,0,5,39,52
288,0,5,39,54
289,0,5,39,55
290,0,5,39,59
291,0,5,45,47
292,0,5,51,53
293,0,5,52,54
294,0,5,52,55
295,0,5,52,59
296,0,5,54,55
297,0,5,54,59
298,0,5,55,59
299,0,6,8,16
300,0,6,9,20
301,0,6,10,11
302,0,6,22,31
303,0,6,26,33
304,0,6,26,35
305,0,6,26,47
306,0,6,28,41
307,0,6,29,40
308,0,6,33,35
309,0,6,33,47
310,0,6,34,46
311,0,6,35,47
312,0,6,36,52
313,0,6,39,51
314,0,6,50,59
315,0,7,8,35
316,0,7,9,11
317,0,7,15,16
318,0,7,20,29
319,0,7,20,53
320,0,7,20,59
321,0,7,21,31
322,0,7,23,32
323,0,7,26,40
324,0,7,28,43
325,0,7,29,53
326,0,7,29,59
327,0,7,30,47
328,0,7,38,52
329,0,7,53,59
330,0,7,54,56
331,0,8,20,23
332,0,8,20,31
333,0,8,20,34
334,0,8,20,45
335,0,8,20,47
336,0,8,23,31
337,0,8,23,34
338,0,8,23,45
339,0,8,23,47
340,0,8,25,40
341,0,8,28,44
342,0,8,31,34
343,0,8,31,45
344,0,8,31,47
345,0,8,34,45
346,0,8,34,47
347,0,8,37,52
348,0,8,38,56
349,0,8,45,47
350,0,8,51,59
351,0,9,22,46
352,0,9,24,31
353,0,9,27,40
354,0,9,28,42
355,0,9,32,47
356,0,9,35,39
357,0,9,35,52
358,0,9,35,54
359,0,9,35,55
360,0,9,35,59
361,0,9,39,52
362,0,9,39,54
363,0,9,39,55
364,0,9,39,59
365,0,9,52,54
366,0,9,52,55
367,0,9,52,59
368,0,9,54,55
369,0,9,54,59
370,0,9,55,59
371,0,10,12,35
372,0,10,13,52
373,0,10,14,59
374,0,10,15,33
375,0,10,15,40
376,0,10,15,53
377,0,10,16,21
378,0,10,17,23
379,0,10,20,37
380,0,10,26,31
381,0,10,28,32
382,0,10,33,40
383,0,10,33,53
384,0,10,40,53
385,0,10,42,47
386,0,10,43,54
387,0,11,12,40
388,0,11,12,41
389,0,11,12,46
390,0,11,12,47
391,0,11,12,51
392,0,11,12,52
393,0,11,13,58
394,0,11,13,59
395,0,11,15,36
396,0,11,16,20
397,0,11,16,35
398,0,11,17,37
399,0,11,18,38
400,0,11,19,39
401,0,11,20,35
402,0,11,21,24
403,0,11,22,23
404,0,11,25,31
405,0,11,26,32
406,0,11,27,30
407,0,11,28,33
408,0,11,29,34
409,0,11,40,41
410,0,11,40,46
411,0,11,40,47
412,0,11,40,51
413,0,11,40,52
414,0,11,41,46
415,0,11,41,47
416,0,11,41,51
417,0,11,41,52
418,0,11,42,43
419,0,11,45,50
420,0,11,46,47
421,0,11,46,51
422,0,11,46,52
423,0,11,47,51
424,0,11,47,52
425,0,11,48,53
426,0,11,49,54
427,0,11,51,52
428,0,11,55,56
429,0,11,58,59
430,0,12,15,39
431,0,12,16,24
432,0,12,20,36
433,0,12,23,38
434,0,12,27,31
435,0,12,28,34
436,0,12,40,41
437,0,12,40,46
438,0,12,40,47
439,0,12,40,51
440,0,12,40,52
441,0,12,41,46
442,0,12,41,47
443,0,12,41,51
444,0,12,41,52
445,0,12,44,45
446,0,12,46,47
447,0,12,46,51
448,0,12,46,52
449,0,12,47,51
450,0,12,47,52
451,0,12,51,52
452,0,13,14,35
453,0,13,16,22
454,0,13,20,39
455,0,13,28,30
456,0,13,29,31
457,0,13,40,50
458,0,13,43,47
459,0,13,58,59
460,0,14,16,23
461,0,14,20,38
462,0,14,28,31
463,0,14,40,54
464,0,14,44,47
465,0,15,17,20
466,0,15,18,31
467,0,15,19,47
468,0,15,24,35
469,0,15,28,51
470,0,15,29,52
471,0,15,33,40
472,0,15,33,53
473,0,15,34,41
474,0,15,40,53
475,0,15,44,59
476,0,16,17,31
477,0,16,17,32
478,0,16,17,40
479,0,16,17,43
480,0,16,17,56
481,0,16,17,59
482,0,16,18,47
483,0,16,18,49
484,0,16,20,35
485,0,16,25,50
486,0,16,26,54
487,0,16,27,52
488,0,16,28,53
489,0,16,29,51
490,0,16,30,55
491,0,16,31,32
492,0,16,31,40
493,0,16,31,43
494,0,16,31,56
495,0,16,31,59
496,0,16,32,40
497,0,16,32,43
498,0,16,32,56
499,0,16,32,59
500,0,16,33,57
501,0,16,34,58
502,0,16,36,37
503,0,16,38,39
504,0,16,40,43
505,0,16,40,56
506,0,16,40,59
507,0,16,41,44
508,0,16,43,56
509,0,16,43,59
510,0,16,45,46
511,0,16,47,49
512,0,16,56,59
513,0,17,21,35
514,0,17,22,39
515,0,17,25,52
516,0,17,28,54
517,0,17,31,32
518,0,17,31,40
519,0,17,31,43
520,0,17,31,56
521,0,17,31,59
522,0,17,32,40
523,0,17,32,43
524,0,17,32,56
525,0,17,32,59
526,0,17,40,43
527,0,17,40,56
528,0,17,40,59
529,0,17,42,55
530,0,17,43,56
531,0,17,43,59
532,0,17,56,59
533,0,18,19,20
534,0,18,23,35
535,0,18,26,52
536,0,18,28,50
537,0,18,30,40
538,0,18,41,59
539,0,18,47,49
540,0,19,22,35
541,0,19,28,52
542,0,19,34,40
543,0,19,42,59
544,0,20,22,40
545,0,20,22,44
546,0,20,23,31
547,0,20,23,34
548,0,20,23,45
549,0,20,23,47
550,0,20,24,50
551,0,20,24,52
552,0,20,25,55
553,0,20,26,58
554,0,20,27,56
555,0,20,28,57
556,0,20,29,53
557,0,20,29,59
558,0,20,30,46
559,0,20,31,34
560,0,20,31,45
561,0,20,31,47
562,0,20,32,49
563,0,20,33,48
564,0,20,34,45
565,0,20,34,47
566,0,20,40,44
567,0,20,41,42
568,0,20,45,47
569,0,20,50,52
570,0,20,51,54
571,0,20,53,59
572,0,21,22,52
573,0,21,23,40
574,0,21,28,59
575,0,22,24,47
576,0,22,25,59
577,0,22,28,55
578,0,22,40,44
579,0,23,26,59
580,0,23,28,56
581,0,23,31,34
582,0,23,31,45
583,0,23,31,47
584,0,23,34,45
585,0,23,34,47
586,0,23,45,47
587,0,24,27,59
588,0,24,28,58
589,0,24,50,52
590,0,25,35,46
591,0,25,37,47
592,0,26,33,35
593,0,26,33,47
594,0,26,35,47
595,0,27,35,45
596,0,27,38,47
597,0,28,35,48
598,0,28,36,47
599,0,28,37,49
600,0,28,38,45
601,0,28,39,46
602,0,29,35,49
603,0,29,39,47
604,0,29,53,59
605,0,30,31,35
606,0,30,31,37
607,0,30,32,52
608,0,30,33,59
609,0,30,35,37
610,0,31,32,40
611,0,31,32,43
612,0,31,32,56
613,0,31,32,59
614,0,31,34,45
615,0,31,34,47
616,0,31,35,37
617,0,31,36,38
618,0,31,40,43
619,0,31,40,56
620,0,31,40,59
621,0,31,41,55
622,0,31,42,58
623,0,31,43,56
624,0,31,43,59
625,0,31,44,57
626,0,31,45,47
627,0,31,48,49
628,0,31,50,51
629,0,31,53,54
630,0,31,56,59
631,0,32,34,35
632,0,32,40,43
633,0,32,40,56
634,0,32,40,59
635,0,32,43,56
636,0,32,43,59
637,0,32,56,59
638,0,33,34,52
639,0,33,35,47
640,0,33,40,53
641,0,34,44,56
642,0,34,45,47
643,0,35,38,40
644,0,35,38,42
645,0,35,39,52
646,0,35,39,54
647,0,35,39,55
648,0,35,39,59
649,0,35,40,42
650,0,35,43,44
651,0,35,50,56
652,0,35,51,58
653,0,35,52,54
654,0,35,52,55
655,0,35,52,59
656,0,35,53,57
657,0,35,54,55
658,0,35,54,59
659,0,35,55,59
660,0,36,39,40
661,0,37,38,59
662,0,38,40,42
663,0,39,52,54
664,0,39,52,55
665,0,39,52,59
666,0,39,54,55
667,0,39,54,59
668,0,39,55,59
669,0,40,41,46
670,0,40,41,47
671,0,40,41,51
672,0,40,41,52
673,0,40,43,56
674,0,40,43,59
675,0,40,45,48
676,0,40,46,47
677,0,40,46,51
678,0,40,46,52
679,0,40,47,51
680,0,40,47,52
681,0,40,51,52
682,0,40,55,57
683,0,40,56,59
684,0,41,46,47
685,0,41,46,51
686,0,41,46,52
687,0,41,47,51
688,0,41,47,52
689,0,41,51,52
690,0,42,46,54
691,0,42,48,52
692,0,43,45,52
693,0,43,56,59
694,0,44,49,52
695,0,45,49,59
696,0,46,47,51
697,0,46,47,52
698,0,46,48,59
699,0,46,51,52
700,0,47,50,53
701,0,47,51,52
702,0,47,55,58
703,0,47,56,57
704,0,52,54,55
705,0,52,54,59
706,0,52,55,59
707,0,52,57,58
708,0,54,55,59
709,1,2,3,4
710,1,2,6,7
711,1,2,8,9
712,1,2,10,12
713,1,2,10,15
714,1,2,10,17
715,1,2,10,21
716,1,2,10,24
717,1,2,10,36
718,1,2,10,37
719,1,2,11,16
720,1,2,12,15
721,1,2,12,17
722,1,2,12,21
723,1,2,12,24
724,1,2,12,36
725,1,2,12,37
726,1,2,13,18
727,1,2,14,19
728,1,2,15,17
729,1,2,15,21
730,1,2,15,24
731,1,2,15,36
732,1,2,15,37
733,1,2,17,21
734,1,2,17,24
735,1,2,17,36
736,1,2,17,37
737,1,2,20,35
738,1,2,21,24
739,1,2,21,36
740,1,2,21,37
741,1,2,22,38
742,1,2,23,39
743,1,2,24,36
744,1,2,24,37
745,1,2,25,27
746,1,2,26,29
747,1,2,30,32
748,1,2,30,50
749,1,2,30,51
750,1,2,31,52
751,1,2,32,50
752,1,2,32,51
753,1,2,33,53
754,1,2,34,54
755,1,2,36,37
756,1,2,41,43
757,1,2,42,44
758,1,2,45,55
759,1,2,46,48
760,1,2,46,56
761,1,2,46,57
762,1,2,47,59
763,1,2,48,56
764,1,2,48,57
765,1,2,49,58
766,1,2,50,51
767,1,2,56,57
768,1,3,5,15
769,1,3,6,8
770,1,3,6,17
771,1,3,6,19
772,1,3,7,16
773,1,3,8,17
774,1,3,8,19
775,1,3,9,18
776,1,3,10,13
777,1,3,10,42
778,1,3,10,43
779,1,3,10,45
780,1,3,10,48
781,1,3,10,50
782,1,3,10,53
783,1,3,11,46
784,1,3,12,47
785,1,3,13,42
786,1,3,13,43
787,1,3,13,45
788,1,3,13,48
789,1,3,13,50
790,1,3,13,53
791,1,3,14,49
792,1,3,17,19
793,1,3,20,21
794,1,3,23,24
795,1,3,26,27
796,1,3,28,29
797,1,3,30,35
798,1,3,31,37
799,1,3,32,34
800,1,3,32,36
801,1,3,32,38
802,1,3,33,39
803,1,3,34,36
804,1,3,34,38
805,1,3,36,38
806,1,3,40,51
807,1,3,41,52
808,1,3,42,43
809,1,3,42,45
810,1,3,42,48
811,1,3,42,50
812,1,3,42,53
813,1,3,43,45
814,1,3,43,48
815,1,3,43,50
816,1,3,43,53
817,1,3,44,54
818,1,3,45,48
819,1,3,45,50
820,1,3,45,53
821,1,3,48,50
822,1,3,48,53
823,1,3,50,53
824,1,3,56,58
825,1,3,57,59
826,1,4,5,45
827,1,4,6,9
828,1,4,6,22
829,1,4,6,24
830,1,4,6,32
831,1,4,6,33
832,1,4,6,48
833,1,4,6,49
834,1,4,7,46
835,1,4,8,47
836,1,4,9,22
837,1,4,9,24
838,1,4,9,32
839,1,4,9,33
840,1,4,9,48
841,1,4,9,49
842,1,4,10,14
843,1,4,10,55
844,1,4,10,56
845,1,4,11,58
846,1,4,12,57
847,1,4,13,59
848,1,4,14,55
849,1,4,14,56
850,1,4,16,19
851,1,4,17,18
852,1,4,20,34
853,1,4,21,30
854,1,4,22,24
855,1,4,22,32
856,1,4,22,33
857,1,4,22,48
858,1,4,22,49
859,1,4,23,31
860,1,4,24,32
861,1,4,24,33
862,1,4,24,48
863,1,4,24,49
864,1,4,25,26
865,1,4,27,28
866,1,4,32,33
867,1,4,32,48
868,1,4,32,49
869,1,4,33,48
870,1,4,33,49
871,1,4,35,42
872,1,4,36,39
873,1,4,36,43
874,1,4,36,44
875,1,4,37,41
876,1,4,38,40
877,1,4,39,43
878,1,4,39,44
879,1,4,43,44
880,1,4,48,49
881,1,4,50,54
882,1,4,52,53
883,1,4,55,56
884,1,5,6,10
885,1,5,6,11
886,1,5,7,17
887,1,5,8,24
888,1,5,9,36
889,1,5,10,11
890,1,5,21,31
891,1,5,23,32
892,1,5,23,41
893,1,5,23,55
894,1,5,26,40
895,1,5,28,43
896,1,5,32,41
897,1,5,32,55
898,1,5,34,48
899,1,5,39,50
900,1,5,41,55
901,1,5,53,59
902,1,5,54,56
903,1,6,8,17
904,1,6,8,19
905,1,6,9,22
906,1,6,9,24
907,1,6,9,32
908,1,6,9,33
909,1,6,9,48
910,1,6,9,49
911,1,6,10,11
912,1,6,12,14
913,1,6,15,16
914,1,6,17,19
915,1,6,20,45
916,1,6,21,46
917,1,6,22,24
918,1,6,22,32
919,1,6,22,33
920,1,6,22,48
921,1,6,22,49
922,1,6,23,47
923,1,6,24,32
924,1,6,24,33
925,1,6,24,48
926,1,6,24,49
927,1,6,25,42
928,1,6,26,41
929,1,6,27,44
930,1,6,28,40
931,1,6,29,43
932,1,6,31,34
933,1,6,32,33
934,1,6,32,48
935,1,6,32,49
936,1,6,33,48
937,1,6,33,49
938,1,6,35,55
939,1,6,36,50
940,1,6,36,56
941,1,6,37,58
942,1,6,38,57
943,1,6,39,59
944,1,6,48,49
945,1,6,50,56
946,1,6,51,53
947,1,6,52,54
948,1,7,8,36
949,1,7,9,10
950,1,7,21,32
951,1,7,26,43
952,1,7,30,48
953,1,7,38,50
954,1,7,53,56
955,1,8,17,19
956,1,8,20,32
957,1,8,25,43
958,1,8,26,44
959,1,8,31,48
960,1,8,37,50
961,1,8,51,56
962,1,9,22,24
963,1,9,22,32
964,1,9,22,33
965,1,9,22,48
966,1,9,22,49
967,1,9,24,32
968,1,9,24,33
969,1,9,24,48
970,1,9,24,49
971,1,9,26,42
972,1,9,27,43
973,1,9,30,45
974,1,9,32,33
975,1,9,32,48
976,1,9,32,49
977,1,9,33,48
978,1,9,33,49
979,1,9,35,50
980,1,9,37,55
981,1,9,38,53
982,1,9,48,49
983,1,9,52,56
984,1,10,12,15
985,1,10,12,17
986,1,10,12,21
987,1,10,12,24
988,1,10,12,36
989,1,10,12,37
990,1,10,13,42
991,1,10,13,43
992,1,10,13,45
993,1,10,13,48
994,1,10,13,50
995,1,10,13,53
996,1,10,14,55
997,1,10,14,56
998,1,10,15,17
999,1,10,15,21
1000,1,10,15,24
1001,1,10,15,36
1002,1,10,15,37
1003,1,10,16,35
1004,1,10,17,21
1005,1,10,17,24
1006,1,10,17,36
1007,1,10,17,37
1008,1,10,18,38
1009,1,10,19,39
1010,1,10,21,24
1011,1,10,21,36
1012,1,10,21,37
1013,1,10,22,23
1014,1,10,24,36
1015,1,10,24,37
1016,1,10,25,31
1017,1,10,26,32
1018,1,10,27,30
1019,1,10,28,33
1020,1,10,29,34
1021,1,10,36,37
1022,1,10,40,41
1023,1,10,42,43
1024,1,10,42,45
1025,1,10,42,48
1026,1,10,42,50
1027,1,10,42,53
1028,1,10,43,45
1029,1,10,43,48
1030,1,10,43,50
1031,1,10,43,53
1032,1,10,45,48
1033,1,10,45,50
1034,1,10,45,53
1035,1,10,46,52
1036,1,10,47,51
1037,1,10,48,50
1038,1,10,48,53
1039,1,10,49,54
1040,1,10,50,53
1041,1,10,55,56
1042,1,10,58,59
1043,1,11,12,50
1044,1,11,13,56
1045,1,11,17,20
1046,1,11,22,37
1047,1,11,24,35
1048,1,11,25,32
1049,1,11,26,33
1050,1,11,28,36
1051,1,11,28,41
1052,1,11,28,48
1053,1,11,36,41
1054,1,11,36,48
1055,1,11,41,48
1056,1,11,42,49
1057,1,11,43,51
1058,1,12,15,17
1059,1,12,15,21
1060,1,12,15,24
1061,1,12,15,36
1062,1,12,15,37
1063,1,12,17,21
1064,1,12,17,24
1065,1,12,17,36
1066,1,12,17,37
1067,1,12,21,24
1068,1,12,21,36
1069,1,12,21,37
1070,1,12,24,36
1071,1,12,24,37
1072,1,12,26,34
1073,1,12,27,32
1074,1,12,36,37
1075,1,12,40,48
1076,1,12,43,52
1077,1,12,49,51
1078,1,13,14,36
1079,1,13,16,38
1080,1,13,17,22
1081,1,13,24,39
1082,1,13,26,30
1083,1,13,29,32
1084,1,13,42,43
1085,1,13,42,45
1086,1,13,42,48
1087,1,13,42,50
1088,1,13,42,53
1089,1,13,43,45
1090,1,13,43,48
1091,1,13,43,50
1092,1,13,43,53
1093,1,13,45,48
1094,1,13,45,50
1095,1,13,45,53
1096,1,13,48,50
1097,1,13,48,53
1098,1,13,50,53
1099,1,14,16,21
1100,1,14,17,23
1101,1,14,17,25
1102,1,14,17,50
1103,1,14,23,25
1104,1,14,23,50
1105,1,14,24,38
1106,1,14,25,50
1107,1,14,26,31
1108,1,14,28,32
1109,1,14,40,53
1110,1,14,43,54
1111,1,14,44,48
1112,1,14,55,56
1113,1,15,17,21
1114,1,15,17,24
1115,1,15,17,36
1116,1,15,17,37
1117,1,15,18,32
1118,1,15,19,48
1119,1,15,21,24
1120,1,15,21,36
1121,1,15,21,37
1122,1,15,24,36
1123,1,15,24,37
1124,1,15,26,51
1125,1,15,29,50
1126,1,15,33,43
1127,1,15,34,59
1128,1,15,36,37
1129,1,15,44,56
1130,1,16,17,31
1131,1,16,17,32
1132,1,16,17,40
1133,1,16,17,43
1134,1,16,17,56
1135,1,16,17,59
1136,1,16,18,48
1137,1,16,20,36
1138,1,16,26,53
1139,1,16,27,50
1140,1,16,30,42
1141,1,16,31,32
1142,1,16,31,40
1143,1,16,31,43
1144,1,16,31,56
1145,1,16,31,59
1146,1,16,32,40
1147,1,16,32,43
1148,1,16,32,56
1149,1,16,32,59
1150,1,16,40,43
1151,1,16,40,56
1152,1,16,40,59
1153,1,16,43,56
1154,1,16,43,59
1155,1,16,56,59
1156,1,17,21,24
1157,1,17,21,36
1158,1,17,21,37
1159,1,17,23,25
1160,1,17,23,50
1161,1,17,24,36
1162,1,17,24,37
1163,1,17,25,50
1164,1,17,26,54
1165,1,17,27,52
1166,1,17,28,53
1167,1,17,29,51
1168,1,17,30,55
1169,1,17,31,32
1170,1,17,31,40
1171,1,17,31,43
1172,1,17,31,56
1173,1,17,31,59
1174,1,17,32,40
1175,1,17,32,43
1176,1,17,32,56
1177,1,17,32,59
1178,1,17,33,57
1179,1,17,34,58
1180,1,17,36,37
1181,1,17,38,39
1182,1,17,40,43
1183,1,17,40,56
1184,1,17,40,59
1185,1,17,41,44
1186,1,17,43,56
1187,1,17,43,59
1188,1,17,45,46
1189,1,17,47,49
1190,1,17,56,59
1191,1,18,19,24
1192,1,18,23,36
1193,1,18,26,50
1194,1,18,30,43
1195,1,18,41,56
1196,1,19,22,36
1197,1,19,26,52
1198,1,19,28,50
1199,1,19,34,43
1200,1,19,42,56
1201,1,20,22,43
1202,1,20,23,48
1203,1,20,24,50
1204,1,20,24,52
1205,1,20,26,57
1206,1,20,29,56
1207,1,20,50,52
1208,1,21,22,50
1209,1,21,23,43
1210,1,21,24,36
1211,1,21,24,37
1212,1,21,26,59
1213,1,21,28,56
1214,1,21,34,49
1215,1,21,36,37
1216,1,22,24,32
1217,1,22,24,33
1218,1,22,24,48
1219,1,22,24,49
1220,1,22,25,56
1221,1,22,26,55
1222,1,22,32,33
1223,1,22,32,48
1224,1,22,32,49
1225,1,22,33,48
1226,1,22,33,49
1227,1,22,48,49
1228,1,23,25,50
1229,1,23,26,56
1230,1,23,32,41
1231,1,23,32,55
1232,1,23,41,55
1233,1,24,25,55
1234,1,24,26,58
1235,1,24,27,56
1236,1,24,28,57
1237,1,24,29,59
1238,1,24,30,46
1239,1,24,31,45
1240,1,24,32,33
1241,1,24,32,48
1242,1,24,32,49
1243,1,24,33,48
1244,1,24,33,49
1245,1,24,34,47
1246,1,24,36,37
1247,1,24,40,44
1248,1,24,41,42
1249,1,24,48,49
1250,1,24,50,52
1251,1,24,51,54
1252,1,25,36,46
1253,1,25,37,48
1254,1,26,35,48
1255,1,26,36,47
1256,1,26,37,49
1257,1,26,38,45
1258,1,26,39,46
1259,1,27,36,45
1260,1,27,38,48
1261,1,28,36,41
1262,1,28,36,48
1263,1,28,41,48
1264,1,29,36,49
1265,1,29,39,48
1266,1,30,31,36
1267,1,30,32,50
1268,1,30,32,51
1269,1,30,33,56
1270,1,30,50,51
1271,1,31,32,40
1272,1,31,32,43
1273,1,31,32,56
1274,1,31,32,59
1275,1,31,40,43
1276,1,31,40,56
1277,1,31,40,59
1278,1,31,43,56
1279,1,31,43,59
1280,1,31,56,59
1281,1,32,33,48
1282,1,32,33,49
1283,1,32,34,36
1284,1,32,34,38
1285,1,32,35,37
1286,1,32,36,38
1287,1,32,40,43
1288,1,32,40,56
1289,1,32,40,59
1290,1,32,41,55
1291,1,32,42,58
1292,1,32,43,56
1293,1,32,43,59
1294,1,32,44,57
1295,1,32,45,47
1296,1,32,48,49
1297,1,32,50,51
1298,1,32,53,54
1299,1,32,56,59
1300,1,33,34,50
1301,1,33,42,55
1302,1,33,48,49
1303,1,34,36,38
1304,1,35,38,43
1305,1,35,39,56
1306,1,36,39,43
1307,1,36,39,44
1308,1,36,40,42
1309,1,36,41,48
1310,1,36,43,44
1311,1,36,50,56
1312,1,36,51,58
1313,1,36,52,55
1314,1,36,53,57
1315,1,36,54,59
1316,1,37,38,56
1317,1,37,51,59
1318,1,39,43,44
1319,1,40,43,56
1320,1,40,43,59
1321,1,40,46,50
1322,1,40,56,59
1323,1,41,47,50
1324,1,42,43,45
1325,1,42,43,48
1326,1,42,43,50
1327,1,42,43,53
1328,1,42,45,48
1329,1,42,45,50
1330,1,42,45,53
1331,1,42,48,50
1332,1,42,48,53
1333,1,42,50,53
1334,1,43,45,48
1335,1,43,45,50
1336,1,43,45,53
1337,1,43,46,47
1338,1,43,48,50
1339,1,43,48,53
1340,1,43,50,53
1341,1,43,55,57
1342,1,43,56,59
1343,1,44,49,50
1344,1,45,48,50
1345,1,45,48,53
1346,1,45,49,56
1347,1,45,50,53
1348,1,46,48,56
1349,1,46,48,57
1350,1,46,56,57
1351,1,48,50,53
1352,1,48,51,52
1353,1,48,55,58
1354,1,48,56,57
1355,1,50,55,59
1356,1,50,57,58
1357,2,3,5,55
1358,2,3,6,56
1359,2,3,7,8
