shell,family,trial,gap,Dq,Dp,ratio_Dq_over_Dp,target_w_over_2,margin_ratio_minus_target,p_min,p_max,p_cv
12,gibbs_coordinate,65,0.18412435735726668,0.24728502980778017,0.010526778741752249,23.49104468463617,6.0,17.49104468463617,0.03181795848621528,0.05452062054784435,0.14604609838888089
12,gibbs_coordinate,66,2.4428348172729724,3.3611685531398,0.15305562264447126,21.96043827117261,6.0,15.96043827117261,0.004223569149024987,0.07820628669692974,0.5196513087451651
12,gibbs_coordinate,67,2.1775939788217658,2.970912587474496,0.13221976810878838,22.46950384174078,6.0,16.46950384174078,0.005898328156098479,0.07382872090095158,0.4841389101351956
12,gibbs_coordinate,68,3.8442753442848066,5.837473550170417,0.3321997009809351,17.572181831992165,6.0,11.572181831992165,0.00038205602699228615,0.08169759743382939,0.695346009755328
12,gibbs_coordinate,69,0.21115074589165334,0.2894693007873642,0.013053092482618477,22.176300456985352,6.0,16.176300456985352,0.025251532819186035,0.052942301992824126,0.1576076704868326
12,gibbs_coordinate,70,1.5901373877299299,2.162013554922102,0.09531269453202869,22.683374607519706,6.0,16.683374607519706,0.008107805110849669,0.07765608260909847,0.4190782438136818
12,gibbs_coordinate,71,0.18397321353109228,0.24775807044216328,0.0106308094851785,23.305663673832946,6.0,17.305663673832946,0.028402969202605575,0.05403117158501727,0.14603180051747747
12,gibbs_coordinate,72,4.121970176003659,6.112286210840154,0.3317193391394158,18.426077378235906,6.0,12.426077378235906,0.0006061295364839454,0.0832376939504627,0.73790752221648
12,gibbs_coordinate,73,0.2667388904951441,0.35871008077489,0.015328531713290985,23.40146385083064,6.0,17.40146385083064,0.02915739281107256,0.057446401476932564,0.17551811945098095
12,gibbs_coordinate,74,3.6525079844550827,4.818164849175704,0.1942761441201036,24.800599533193655,6.0,18.800599533193655,0.005349974974049453,0.08298441681195283,0.607778457840559
12,gibbs_coordinate,75,2.3273305069570496,3.3494091113380486,0.1703464340634998,19.662337692901126,6.0,13.662337692901126,0.002585511291768617,0.0730748172349156,0.5247524309921515
12,gibbs_coordinate,76,3.710153929676369,5.061876611596781,0.225287113653402,22.46855814125409,6.0,16.46855814125409,0.0015618381804797926,0.08315307375335394,0.613686355354719
12,gibbs_coordinate,77,0.11665085167446976,0.15916298423088113,0.007085355426068562,22.463655619206612,6.0,16.463655619206612,0.029107904389862316,0.0497909945508205,0.11722529789438914
12,gibbs_coordinate,78,3.827678549282791,5.993338110648518,0.36094326022762124,16.604654445878687,6.0,10.604654445878687,0.0019197653987259127,0.08230126442198789,0.7831621306296227
12,gibbs_coordinate,79,3.879212892551885,5.277158262529738,0.23299089499630887,22.649632993655572,6.0,16.649632993655572,0.0014262831663605605,0.07967437279088481,0.6323300388183271
12,delta_mixture,0,6.098193877052662,6.467698726104354,0.06158414150861531,105.02214641085084,6.0,99.02214641085084,0.020833333333333332,0.08333333333333333,0.3535533905932738
12,delta_mixture,1,4.312812237837175,4.388257184424518,0.012574157764557177,348.99014841325703,6.0,342.99014841325703,0.033854166666666664,0.057291666666666664,0.16137430609197573
12,delta_mixture,2,5.382115437720998,6.467698726104354,0.1809305480638927,35.74685864445838,6.0,29.746858644458378,1.0733333333333426e-298,0.08333333333333333,0.5400617248673218
12,delta_mixture,3,2.967807880827534,3.001962823304627,0.005692490412848788,527.3549194793118,6.0,521.3549194793118,0.034505208333333336,0.052734375,0.10692950608149901
12,delta_mixture,4,5.4803743891950125,5.7745515455444085,0.049029526058232735,117.77702151731857,6.0,111.77702151731857,0.020833333333333332,0.0625,0.3061862178478973
12,delta_mixture,5,5.382115437720998,6.467698726104354,0.1809305480638927,35.74685864445838,6.0,29.746858644458378,1.0733333333333418e-298,0.08333333333333333,0.5400617248673217
12,delta_mixture,6,4.388257184424518,7.160845906664299,0.4620981203732969,15.496375317171925,6.0,9.496375317171925,1.0733333333333284e-298,0.08333333333333333,0.816496580927726
12,delta_mixture,7,5.081404364984463,7.160845906664299,0.34657359027997264,20.661833756229235,6.0,14.661833756229235,1.0733333333333284e-298,0.08333333333333333,0.7071067811865476
12,delta_mixture,8,5.944450582339806,6.467698726104354,0.087208023960758,74.16403253231262,6.0,68.16403253231262,0.020833333333333332,0.0625,0.408248290463863
12,delta_mixture,9,2.987688948725473,3.001962823304627,0.002378979096525619,1261.8701978881802,6.0,1255.8701978881802,0.033854166666666664,0.046875,0.0684058621696026
12,delta_mixture,10,3.6951100038645723,7.853993087224244,0.6931471805599453,11.330916878114616,6.0,5.330916878114616,1.0733333333333284e-298,0.08333333333333333,1.0
12,delta_mixture,11,3.6951100038645723,7.853993087224244,0.6931471805599453,11.330916878114616,6.0,5.330916878114616,1.0733333333333284e-298,0.08333333333333333,1.0
12,delta_mixture,12,5.081404364984463,7.160845906664299,0.34657359027997264,20.661833756229235,6.0,14.661833756229235,1.0733333333333284e-298,0.08333333333333333,0.7071067811865476
12,delta_mixture,13,3.661431365261707,3.6951100038645723,0.005613106433810928,658.3003631655417,6.0,652.3003631655417,0.033854166666666664,0.049479166666666664,0.10597390598633231
12,delta_mixture,14,4.3070381012919,4.388257184424518,0.013536513855436298,324.1792703268414,6.0,318.1792703268414,0.028645833333333332,0.057291666666666664,0.16535945694153692
12,delta_mixture,15,4.8831052539345094,5.7745515455444085,0.14857438193498324,38.86640126203841,6.0,32.86640126203841,1.0733333333333284e-298,0.07291666666666667,0.4677071733467427
12,delta_mixture,16,3.6350537139282606,3.6951100038645723,0.010009381656051966,369.16466279716695,6.0,363.16466279716695,0.028645833333333332,0.0546875,0.14091405477571547
12,delta_mixture,17,2.9802719008562737,3.001962823304627,0.003615153741392197,830.3831698589311,6.0,824.3831698589311,0.034505208333333336,0.048828125,0.08510486790816768
12,delta_mixture,18,4.894525726794185,5.081404364984463,0.031146439698379727,163.1455926967089,6.0,157.1455926967089,0.020833333333333332,0.0625,0.24473625259314022
12,delta_mixture,19,5.278592053761088,5.7745515455444085,0.08265991529722015,69.85915149780715,6.0,63.85915149780715,0.010416666666666666,0.07291666666666667,0.3818813079129867
12,delta_mixture,20,3.6951100038645723,7.853993087224244,0.6931471805599453,11.330916878114616,6.0,5.330916878114616,1.0733333333333284e-298,0.08333333333333333,1.0
12,delta_mixture,21,3.6951100038645723,7.853993087224244,0.6931471805599453,11.330916878114616,6.0,5.330916878114616,1.0733333333333284e-298,0.08333333333333333,1.0
12,delta_mixture,22,5.378214476776447,5.7745515455444085,0.0660561781279936,87.41879577645807,6.0,81.41879577645807,0.010416666666666666,0.07291666666666667,0.3535533905932738
12,delta_mixture,23,4.944952332400297,5.081404364984463,0.02274200543069431,223.43695152434623,6.0,217.43695152434623,0.026041666666666668,0.057291666666666664,0.2104063528825433
12,delta_mixture,24,5.349837809606285,5.7745515455444085,0.07078562265635396,81.57802854371113,6.0,75.57802854371113,0.010416666666666666,0.07291666666666667,0.36799003609699366
12,delta_mixture,25,2.987910127828316,3.001962823304627,0.0023421159127184317,1281.7311077573136,6.0,1275.7311077573136,0.037109375,0.048177083333333336,0.06870263519933813
12,delta_mixture,26,3.65480841290078,3.6951100038645723,0.006716931827298779,550.118729632926,6.0,544.118729632926,0.03125,0.048177083333333336,0.11410886614690961
