shell_weight,start_index,success,F_log_ratio,ratio,grad_norm,cv_x,max_x,min_x,nit,message
12,22,True,0.0,1.0,3.0408298155509737e-09,8.397786864050936e-10,1.0000000008397794,0.9999999991602208,4,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,23,True,0.0,1.0,2.443631449203062e-09,6.748519243428776e-10,1.000000000674853,0.9999999993251473,4,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,24,True,8.881784197001252e-16,1.0000000000000009,1.4423073190530421e-08,3.983190458023463e-09,1.000000003983191,0.9999999960168079,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,25,True,0.0,1.0,1.579946677584784e-09,4.3633031342653186e-10,1.0000000006170644,0.9999999996914667,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,26,True,8.881784197001252e-16,1.0000000000000009,1.4887585248563377e-12,4.100109596663992e-13,1.000000000000292,0.9999999999994198,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,27,True,0.0,1.0,3.2494579223425605e-10,8.97379671876805e-11,1.0000000000634555,0.999999999873091,5,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,28,True,8.881784197001252e-16,1.0000000000000009,1.7893671323775974e-10,4.941710142723965e-11,1.0000000000221005,0.9999999998895,3,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,29,True,0.0,1.0,1.3454092526559663e-12,3.7242469559940447e-13,1.0000000000008327,0.9999999999998316,7,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,30,True,8.881784197001252e-16,1.0000000000000009,2.2533120298320047e-08,6.2229262747160006e-09,1.0000000139148861,0.9999999972170212,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,31,True,8.881784197001252e-16,1.0000000000000009,9.518072032617832e-09,2.6285877678637003e-09,1.0000000005480996,0.9999999873937357,7,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,32,True,-0.43778949404716627,0.6454616420751885,6.969813758819017e-15,0.20851441405707474,1.0215078369104984,2.369410748986626e-16,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,33,True,-0.43778949404716627,0.6454616420751885,6.9185098745686624e-15,0.2085144140570748,1.0215078369104984,5.495902326498994e-32,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,34,True,0.0,1.0,1.1896975554500215e-09,3.2855634599844066e-10,1.000000000341683,0.9999999992484113,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,35,True,8.881784197001252e-16,1.0000000000000009,3.905947252323388e-09,1.078697492334749e-09,1.0000000029414442,0.9999999982885974,7,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,36,True,0.0,1.0,2.535402662633491e-10,7.001970705383266e-11,1.0000000000811984,0.9999999997634791,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,37,True,8.881784197001252e-16,1.0000000000000009,6.988165822913446e-10,1.929907242562591e-10,1.0000000008174097,0.9999999997122797,7,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,38,True,0.0,1.0,6.728072444703396e-09,1.8580779982309835e-09,1.0000000075650615,0.9999999987790202,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,39,True,0.0,1.0,3.811422236114147e-09,1.0525926233162807e-09,1.0000000005548957,0.9999999950313663,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,40,True,8.881784197001252e-16,1.0000000000000009,3.3007457932019393e-10,9.115607918871184e-11,1.0000000002495977,0.9999999999073208,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,41,True,0.0,1.0,6.592364913828035e-11,1.8205952794328485e-11,1.0000000000536298,0.9999999999858746,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,42,True,-4.440892098500624e-16,0.9999999999999996,2.7947935154669915e-09,7.718323690428514e-10,1.0000000003671752,0.9999999965227008,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,43,True,0.0,1.0,9.20958981597773e-11,2.5433940367608386e-11,1.0000000000577676,0.9999999999140574,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,44,True,0.0,1.0,1.4508450002249667e-09,4.0067697520316267e-10,1.000000000930393,0.9999999994627479,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,45,True,8.881784197001252e-16,1.0000000000000009,4.368778095118723e-09,1.206516552613695e-09,1.0000000050028017,0.999999999321571,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,46,True,0.0,1.0,9.287484321632026e-10,2.564905672324314e-10,1.0000000007088765,0.9999999996482035,5,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,47,True,8.881784197001252e-16,1.0000000000000009,1.4057444774154447e-08,3.882215804596557e-09,1.0000000061298544,0.9999999937129818,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,48,True,0.0,1.0,1.8373132122298822e-09,5.07407099344148e-10,1.0000000016518358,0.9999999996182112,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,49,True,8.881784197001252e-16,1.0000000000000009,1.90894581659171e-11,5.271929901260484e-12,1.0000000000068427,0.9999999999921516,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,50,True,8.881784197001252e-16,1.0000000000000009,5.107836478494417e-10,1.4106218200980037e-10,1.0000000001460203,0.9999999996328403,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,51,True,8.881784197001252e-16,1.0000000000000009,6.781205093824301e-10,1.8727518852241968e-10,1.0000000003199228,0.9999999995131058,7,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,52,True,8.881784197001252e-16,1.0000000000000009,3.089452612779733e-08,8.53207816054412e-09,1.000000037346432,0.999999995991295,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,53,True,8.881784197001252e-16,1.0000000000000009,1.667103571186401e-09,4.604006312745089e-10,1.000000000441483,0.9999999984710896,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,54,True,8.881784197001252e-16,1.0000000000000009,4.829248027791489e-10,1.3336834011342794e-10,1.0000000003816176,0.9999999998857824,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,55,True,8.881784197001252e-16,1.0000000000000009,2.3722720543139976e-12,6.552026631588184e-13,1.0000000000020766,0.9999999999993556,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,56,True,8.881784197001252e-16,1.0000000000000009,1.4263576676475104e-08,3.939142918313087e-09,1.000000010227838,0.9999999942795416,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,57,True,0.0,1.0,6.705635373746357e-10,1.8518819990744847e-10,1.0000000004906897,0.9999999998840211,5,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,58,True,8.881784197001252e-16,1.0000000000000009,3.173877596801478e-09,8.765232687900683e-10,1.0000000017406825,0.9999999988573576,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,59,True,8.881784197001252e-16,1.0000000000000009,1.4080272974904194e-08,3.888520236877996e-09,1.0000000123061017,0.999999996839115,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,60,True,8.881784197001252e-16,1.0000000000000009,2.5078486481089274e-08,6.925874483900994e-09,1.0000000210553381,0.9999999884989996,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,61,True,0.0,1.0,5.244061094319337e-10,1.4482401867983576e-10,1.0000000002098577,0.9999999995372109,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,62,True,8.881784197001252e-16,1.0000000000000009,7.179011720895774e-11,1.982628242775813e-11,1.0000000000747937,0.9999999999829724,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,63,True,8.881784197001252e-16,1.0000000000000009,1.1878969240219244e-08,3.280590694797041e-09,1.0000000089738492,0.9999999944786305,7,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,64,True,8.881784197001252e-16,1.0000000000000009,1.689988547703017e-08,4.667206871570513e-09,1.0000000089701235,0.9999999854110444,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,65,True,8.881784197001252e-16,1.0000000000000009,9.684646665414041e-11,2.6745874116055496e-11,1.0000000000764833,0.9999999999749766,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,66,True,8.881784197001252e-16,1.0000000000000009,8.549838082140569e-10,2.3611898277153075e-10,1.0000000002101062,0.999999999398527,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,67,True,0.0,1.0,1.6201322245220755e-10,4.4743060057093235e-11,1.0000000001829334,0.999999999956086,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,68,True,8.881784197001252e-16,1.0000000000000009,4.355711126643969e-11,1.2029007565649887e-11,1.0000000000224383,0.9999999999544154,7,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,69,True,8.881784197001252e-16,1.0000000000000009,5.984059779482293e-11,1.6526114898728442e-11,1.0000000000385418,0.9999999999558277,6,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,70,True,0.0,1.0,2.8236468226249317e-09,7.798007354601152e-10,1.000000002611023,0.9999999995417901,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,71,True,8.881784197001252e-16,1.0000000000000009,1.1401282839993825e-08,3.148669094339278e-09,1.0000000032235987,0.9999999885049868,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,72,True,8.881784197001252e-16,1.0000000000000009,1.1243826592577024e-09,3.105185111635843e-10,1.000000000594074,0.9999999990267908,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,73,True,8.881784197001252e-16,1.0000000000000009,1.9443546085570633e-08,5.369684458628736e-09,1.0000000186805955,0.9999999883079053,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,74,True,8.881784197001252e-16,1.0000000000000009,1.5760967873233993e-08,4.352674368550629e-09,1.0000000054565918,0.9999999893773255,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,75,True,8.881784197001252e-16,1.0000000000000009,4.461250522866075e-09,1.2320544079857165e-09,1.0000000022613842,0.9999999982282661,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,76,True,0.0,1.0,1.73530737191741e-09,4.792362254128079e-10,1.0000000003301386,0.9999999982921768,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,77,True,8.881784197001252e-16,1.0000000000000009,1.6139748074535914e-09,4.4572803236562057e-10,1.0000000007033933,0.999999998938655,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,78,True,0.0,1.0,1.980931536772789e-09,5.470697389804828e-10,1.00000000133358,0.9999999993383609,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,79,True,8.881784197001252e-16,1.0000000000000009,5.0877504885403714e-11,1.4050638497031599e-11,1.0000000000252434,0.9999999999696498,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,80,True,8.881784197001252e-16,1.0000000000000009,4.146453828656873e-11,1.1451185665173831e-11,1.000000000038368,0.9999999999755272,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,81,True,0.0,1.0,1.7743264169385005e-09,4.900120505811649e-10,1.000000000980967,0.9999999995117598,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,82,True,0.0,1.0,5.9178845507349815e-09,1.634330094938122e-09,1.000000000948259,0.9999999934664638,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,83,True,8.881784197001252e-16,1.0000000000000009,9.802888638446436e-09,2.707243872714975e-09,1.0000000025300773,0.9999999931782896,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,84,True,8.881784197001252e-16,1.0000000000000009,6.193037199089089e-11,1.710317321193428e-11,1.0000000000303617,0.9999999999409483,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,85,True,8.881784197001252e-16,1.0000000000000009,1.497374735792052e-09,4.135268597417895e-10,1.0000000006638556,0.9999999986448589,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,86,True,8.881784197001252e-16,1.0000000000000009,1.0500022012073286e-09,2.899769348273482e-10,1.0000000004683098,0.9999999995064414,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,87,True,0.0,1.0,4.702547480303444e-10,1.2986935071009202e-10,1.0000000004592366,0.9999999998806647,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,88,True,8.881784197001252e-16,1.0000000000000009,5.64246440382877e-09,1.5582677290291529e-09,1.0000000046127047,0.9999999981222485,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,89,True,8.881784197001252e-16,1.0000000000000009,6.220601993681785e-09,1.7179309937799246e-09,1.000000001412507,0.9999999942654408,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,90,True,0.0,1.0,6.675888909901912e-09,1.8436665316062894e-09,1.000000005586928,0.9999999978547085,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,91,True,0.0,1.0,2.788269883630657e-09,7.700308016878731e-10,1.0000000007576242,0.9999999976728223,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,92,True,0.0,1.0,2.5032745914394094e-09,6.913243059620117e-10,1.0000000017818809,0.9999999988961935,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,93,True,8.881784197001252e-16,1.0000000000000009,8.703172215174849e-11,2.4035335083098145e-11,1.0000000000525775,0.9999999999717399,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,94,True,8.881784197001252e-16,1.0000000000000009,6.653838357578324e-11,1.8375674495362402e-11,1.0000000000223013,0.9999999999739555,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,95,True,8.881784197001252e-16,1.0000000000000009,1.4186289688824138e-08,3.917798803159595e-09,1.0000000123081223,0.9999999958154897,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,96,True,8.881784197001252e-16,1.0000000000000009,1.6702324151114344e-08,4.6126468532527815e-09,1.0000000057399012,0.9999999892007794,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,97,True,0.0,1.0,6.097229502791135e-10,1.6838601578734699e-10,1.000000000276045,0.9999999996038492,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,98,True,8.881784197001252e-16,1.0000000000000009,1.09491898469102e-08,3.023815547902694e-09,1.0000000036711452,0.9999999913694085,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,99,True,0.0,1.0,9.163869758324319e-10,2.530767667007093e-10,1.0000000007158436,0.9999999994476578,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,100,True,8.881784197001252e-16,1.0000000000000009,1.6544694528268514e-08,4.5691145321160395e-09,1.0000000165438205,0.9999999968437957,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,101,True,0.0,1.0,1.9111750703386305e-09,5.278052952944431e-10,1.0000000009152505,0.9999999991039975,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,102,True,0.0,1.0,1.4980826979858114e-09,4.1372243491000165e-10,1.0000000013980894,0.9999999993441211,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,103,True,8.881784197001252e-16,1.0000000000000009,4.03427864270388e-10,1.1141375789891484e-10,1.0000000001746217,0.9999999996491884,8,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,104,True,8.881784197001252e-16,1.0000000000000009,1.315733323383452e-08,3.6336338796290876e-09,1.0000000059216136,0.9999999954773807,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,105,True,8.881784197001252e-16,1.0000000000000009,4.01635756785122e-11,1.1091898452167292e-11,1.0000000000230822,0.9999999999858632,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,106,True,8.881784197001252e-16,1.0000000000000009,6.746978039500912e-11,1.8633066507406944e-11,1.0000000000404288,0.9999999999780137,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,107,True,8.881784197001252e-16,1.0000000000000009,8.085482877861923e-09,2.232951420368185e-09,1.0000000036966428,0.9999999955620633,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,108,True,0.0,1.0,8.513427110166327e-10,2.351135772283975e-10,1.0000000003355671,0.9999999992038144,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,109,True,8.881784197001252e-16,1.0000000000000009,2.201476951868935e-10,6.079791286139374e-11,1.0000000002156284,0.999999999946567,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,110,True,0.0,1.0,1.1394449958002058e-09,3.146781787355397e-10,1.0000000009465337,0.9999999990668877,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,111,True,0.0,1.0,1.399427285017565e-08,3.8647697934804036e-09,1.0000000052697315,0.9999999861386974,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,112,True,0.0,1.0,2.0858559618555434e-09,5.760465969060131e-10,1.0000000015700672,0.999999999374581,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,113,True,0.0,1.0,4.970027182033054e-09,1.3725622818824806e-09,1.0000000052435698,0.9999999977347405,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,114,True,0.0,1.0,1.1329783133494996e-09,3.128922811491158e-10,1.0000000007389986,0.9999999995451575,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,115,True,8.881784197001252e-16,1.0000000000000009,4.822908074559079e-09,1.3319327210744864e-09,1.0000000013990262,0.9999999956610577,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,116,True,0.0,1.0,4.804362180305309e-10,1.3268110795381579e-10,1.0000000001639469,0.9999999995841531,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,117,True,0.0,1.0,1.9764913534984166e-09,5.458436106720405e-10,1.00000000091961,0.9999999991315203,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,118,True,0.0,1.0,8.758940577586365e-09,2.41893876995363e-09,1.0000000043496193,0.9999999931590609,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,119,True,8.881784197001252e-16,1.0000000000000009,1.0289998471524777e-08,2.841767899814386e-09,1.000000007930378,0.9999999939381803,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,120,True,8.881784197001252e-16,1.0000000000000009,2.495173204981823e-08,6.890868954485542e-09,1.0000000179036463,0.9999999899815729,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,121,True,8.881784197001252e-16,1.0000000000000009,1.955703071177527e-09,5.401025335909888e-10,1.0000000008349768,0.9999999984263492,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,122,True,0.0,1.0,2.510398768866045e-09,6.932916519543627e-10,1.0000000019341566,0.9999999989503364,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,123,True,8.881784197001252e-16,1.0000000000000009,8.90665790962904e-09,2.459733583188028e-09,1.0000000042144097,0.999999994813233,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,124,True,8.881784197001252e-16,1.0000000000000009,3.7084210153533335e-09,1.024147074502465e-09,1.000000002002791,0.9999999978854269,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,125,True,0.0,1.0,5.002109290470029e-10,1.3814214638314937e-10,1.00000000019443,0.9999999996434132,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,126,True,8.881784197001252e-16,1.0000000000000009,8.34946024442436e-10,2.3058535867436796e-10,1.0000000003986707,0.9999999996659295,15,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,127,True,8.881784197001252e-16,1.0000000000000009,1.0329786723501917e-08,2.8527559944083326e-09,1.0000000061972185,0.9999999931209068,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,128,True,-4.440892098500624e-16,0.9999999999999996,3.133416135869628e-08,8.65349158416469e-09,1.0000000106376914,0.999999965747653,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,129,True,8.881784197001252e-16,1.0000000000000009,1.9282441733701143e-09,5.325192007034841e-10,1.0000000004422052,0.9999999988635905,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,130,True,8.881784197001252e-16,1.0000000000000009,1.3263788110852506e-08,3.6630332970423877e-09,1.0000000090582364,0.9999999960926537,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,131,True,0.0,1.0,9.685614056479283e-10,2.6748565621792616e-10,1.0000000002868963,0.9999999990965924,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,132,True,0.0,1.0,1.414540460554438e-09,3.9065075852265565e-10,1.0000000005071998,0.9999999992098536,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,133,True,0.0,1.0,5.21547072785966e-10,1.4403466739980708e-10,1.000000000289856,0.9999999997129536,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,134,True,8.881784197001252e-16,1.0000000000000009,1.8959778966999204e-08,5.236083545866054e-09,1.000000008426874,0.9999999925176404,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,135,True,0.0,1.0,1.9221308088292408e-09,5.308308889820667e-10,1.000000000462258,0.9999999977219098,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
12,136,True,0.0,1.0,1.2662198994804567e-09,3.4968934279767767e-10,1.0000000010210235,0.9999999992198738,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,137,True,0.0,1.0,2.3281613577185174e-09,6.429636168362707e-10,1.0000000012642847,0.9999999989205256,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
12,138,True,8.881784197001252e-16,1.0000000000000009,6.820527819853874e-09,1.883611334013742e-09,1.0000000017914286,0.9999999919261581,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
