shell_weight,scale,sample_index,f_value,ratio,grad_norm,hessian_min,hessian_max,hessian_has_positive_direction,z_std,z_max,z_min
8,0,0,0.0,1.0,3.025739675457749e-15,-0.4347826086956535,-8.118505867571457e-15,False,0.0,0.0,0.0
8,0.1,0,-0.049592512338045874,0.951617117739627,0.2158794584498384,-0.7671674165078965,-1.8129893203031044e-16,False,0.0963842193124168,0.22995508492670869,-0.17419511923647002
8,0.1,1,-0.05070465643925612,0.9505593706681293,0.2244484874589411,-0.8480933058420317,-4.2934406030425976e-17,False,0.09725991953688687,0.2735131260805574,-0.23933001026417952
8,0.1,2,-0.047820559525702896,0.9533048332021664,0.20907259087279512,-0.7119671817101736,5.985697505263523e-16,False,0.09512248191133992,0.19762450880088067,-0.19376374752996248
8,0.1,3,-0.05300786263184251,0.948372555748728,0.23383379469269067,-0.8104697586969536,-4.629543276513104e-16,False,0.09744313135339899,0.25189172063284276,-0.1562893703328055
8,0.1,4,-0.05053422282336752,0.9507213917453159,0.2110022488456522,-0.7305640670578832,-3.808802231941577e-16,False,0.09892533250974299,0.20958812934998344,-0.2132631368930862
8,0.1,5,-0.05542690159161048,0.9460811781711935,0.23565398883780075,-0.7769099879908001,-6.89901665154168e-16,False,0.10020777467814913,0.23259264193689982,-0.1628697042061434
8,0.1,6,-0.037897337707778485,0.9628117802819152,0.18955655467257057,-0.7036616803148161,-2.0012794515977883e-16,False,0.0841348897440536,0.1905178757971042,-0.20757015613778088
8,0.1,7,-0.052302797050379685,0.9490414563778857,0.21284929442357747,-0.6626325536602549,-5.551115123125542e-16,False,0.10060486683444504,0.1646887087247284,-0.18924881191635498
8,0.1,8,-0.06893609688567345,0.9333863244654538,0.28303141744172833,-0.973643901673475,6.186525787455355e-16,False,0.1084424091160512,0.33666310215922146,-0.14078790637251493
8,0.1,9,-0.06067850095865526,0.9411257621733972,0.23701595088875152,-0.7151604468979967,2.274163383841027e-16,False,0.10675545130888656,0.20012332473889494,-0.23042441585728854
8,0.1,10,-0.03595957598820587,0.9646792889018942,0.17572760586010128,-0.6316545726546956,-6.661338147750939e-16,False,0.0834890915549949,0.14655850130679254,-0.15341016806966512
8,0.1,11,-0.05582189717981326,0.9457075540745269,0.20448763276617973,-0.6604668340799382,8.881784197011997e-16,False,0.10823608825588298,0.1690791581230956,-0.26775801740162447
8,0.1,12,-0.042512506246677934,0.9583784797283201,0.19403065871279468,-0.6433419001849675,-6.661338147747963e-16,False,0.09002427921979371,0.15349284346475306,-0.14658062075270753
8,0.1,13,-0.03864855371745989,0.9620887722598591,0.1878223984290742,-0.6876255108816549,-8.051021693872523e-17,False,0.08529803133271452,0.18230795006445047,-0.13841201167073405
8,0.1,14,-0.06261696738109669,0.939303188553728,0.2262535088447384,-0.7200439443422799,-3.6275063770231453e-16,False,0.11253553295395899,0.20515888230215143,-0.24761773919157018
8,0.1,15,-0.05077153212617254,0.9504958034828344,0.19936387346221143,-0.651535457670964,1.1102230246318614e-16,False,0.10214871714438349,0.16235498541927812,-0.26565894299661436
8,0.1,16,-0.052748471224087934,0.9486185873489016,0.21837029440584738,-0.7091025348920379,-2.4102253471635536e-16,False,0.10014674161926924,0.1934327024264432,-0.17701051122272815
8,0.1,17,-0.0596132388212708,0.9421288419909762,0.24711784430279982,-0.8676248610827939,-4.0330787554477337e-16,False,0.10379300909162113,0.28445900601133617,-0.15538752186700738
8,0.1,18,-0.03848190912326485,0.962249112512439,0.18014033441869937,-0.6584246720320761,4.579090104670827e-16,False,0.08692424721918945,0.16483638526796018,-0.16529215906540717
8,0.1,19,-0.06022316229322959,0.9415543907001078,0.2210133661387626,-0.6681815340819014,-2.2204460431424424e-16,False,0.1105332263226556,0.16927435055970674,-0.29339346585318565
8,0.1,20,-0.03852955306851627,0.9622032682605135,0.1891781092860876,-0.6722510404411988,8.605829454995167e-16,False,0.0847415794103365,0.17224989043194974,-0.16180602419389917
8,0.1,21,-0.04172703576655491,0.9591315534528037,0.1894265444600356,-0.6376633881674328,-6.661338147750939e-16,False,0.0898821711154895,0.15163991233918506,-0.14660702893215752
8,0.1,22,-0.021622980893993976,0.978609119844026,0.13597533276927593,-0.6049135417414486,1.1102233903746649e-16,False,0.06486648303572574,0.12821958050547777,-0.1327806158256266
8,0.1,23,-0.04454233664005294,0.9564351069875973,0.20403292774692225,-0.7233021165643247,-1.4003114802690203e-15,False,0.09115514740376338,0.20406685043345804,-0.15888105053741838
8,0.1,24,-0.02920781555730028,0.971214609987648,0.15393453801159612,-0.5900222673718404,1.1102230249369919e-15,False,0.07634985731263619,0.11924002276166007,-0.18234188819194685
8,0.1,25,-0.07232570742910903,0.9302278643379045,0.25710372280106136,-0.7666769499431985,9.048916502988735e-16,False,0.11683361686603341,0.2325249415024354,-0.20637635695673967
8,0.1,26,-0.0315311972516478,0.968960727070566,0.16444699565729018,-0.6670305352892856,1.942890293099123e-16,False,0.07865511708107002,0.16908927510895289,-0.17408773360730972
8,0.1,27,-0.060556033971305975,0.9412410260680742,0.22907854691350138,-0.7397715659144746,2.7755575615628914e-17,False,0.10856621326507479,0.21614431114186008,-0.2153672469657029
8,0.1,28,-0.0458868380857029,0.9551500426825725,0.20479071255600018,-0.734242038387413,1.3032110113275763e-16,False,0.0936491531517098,0.21048069544881404,-0.2341449162739907
8,0.1,29,-0.059151829703158604,0.9425636491333833,0.23425493637534095,-0.8168689907641884,-1.806850449017879e-15,False,0.10641518706477186,0.25847700785392586,-0.25164961535633223
8,0.1,30,-0.056859320234103325,0.944726963986642,0.2262371164081098,-0.7324930975933736,1.682681771697503e-16,False,0.10405338130878868,0.21121006736782366,-0.19799293934814371
8,0.1,31,-0.03351824885476346,0.9670372637478032,0.1736012220159065,-0.7001820620585517,-1.6430406297660016e-16,False,0.0801025044320122,0.18962047709256824,-0.18660038506238202
8,0.1,32,-0.0472920995689108,0.953808749771267,0.18578912196240557,-0.6168370718044636,3.330669073901845e-16,False,0.10042738860154314,0.13910545774065433,-0.26672158665678447
8,0.1,33,-0.019252826539792562,0.9809313254162019,0.12910766752560718,-0.5576429308365277,-2.220446049250313e-16,False,0.060875818561692586,0.09467863026425251,-0.11662711134485493
8,0.1,34,-0.03532681811033502,0.9652898904826731,0.17192456999025088,-0.606514994465044,7.998417205152634e-21,False,0.08345861606513769,0.12810429402462029,-0.20657740818979947
8,0.1,35,-0.05998583986210301,0.9417778691943276,0.22919912846924706,-0.7538094944438418,-9.367506770274758e-17,False,0.10820038374056305,0.22365769958152146,-0.24203319373625912
8,0.1,36,-0.071241208766928,0.9312372424479769,0.26396896270113285,-0.8504396788540578,4.852482348230436e-16,False,0.11494111220185882,0.2769172539194601,-0.24408691288295867
8,0.1,37,-0.060347982820099885,0.9414368727194643,0.2552666155378133,-0.8972102499259921,8.129190490556215e-16,False,0.10309649280788342,0.2991015787506956,-0.15148693940444813
8,0.1,38,-0.06656585418673071,0.9356013005647877,0.22824316501451936,-0.6747245257001263,-2.525525548559517e-16,False,0.11674154651962147,0.17932269211515467,-0.27348282970270477
8,0.1,39,-0.05843236576598189,0.9432420336947797,0.22982358139874007,-0.7608875341797336,-4.440892098500626e-16,False,0.10575428020875961,0.22740265092691672,-0.21382894019636667
8,0.25,0,-0.3959503455209784,0.6730401145639366,0.6670355921437289,-1.5590666024650734,-8.516833566580735e-17,False,0.2707743503472225,0.613373864652564,-0.4639564022887823
8,0.25,1,-0.3264433591133376,0.7214852394549802,0.5697933521357549,-1.2299424337058964,6.43907670239208e-16,False,0.24711710970171194,0.4830385528177697,-0.44124257946263873
8,0.25,2,-0.538525146667841,0.5836083546822837,0.9955452085784272,-2.156295992223216,3.72685620797146e-16,False,0.2863142420155439,0.7954835195183747,-0.5185121023271699
8,0.25,3,-0.2385414854568731,0.7877760063316971,0.5059013360775718,-1.229331918978767,-4.509968297093704e-16,False,0.20961944592685622,0.46791008276385626,-0.40149575120846437
8,0.25,4,-0.3065864170866197,0.7359549163515027,0.6324901239076122,-1.5295522019644672,-3.442536543986068e-16,False,0.22894779582292554,0.5856803789436726,-0.4242901892158029
8,0.25,5,-0.32689296601106405,0.7211609276265941,0.6482579888835315,-1.571981319008985,1.4517146594690348e-16,False,0.23817968695215772,0.6046990110329111,-0.3772149423846861
8,0.25,6,-0.4691266729042258,0.6255483381125944,0.9236241788258778,-2.1059168491434903,-1.1454636533273218e-15,False,0.2662445634186262,0.7814984672811904,-0.35348325226852256
8,0.25,7,-0.27210692610194526,0.7617728033385064,0.5455567938529183,-1.2840741558649746,-5.585809569535241e-16,False,0.22061346608905047,0.4949936785073973,-0.3714373251193671
8,0.25,8,-0.38514021325225367,0.6803552346963215,0.6891862620400919,-1.529202231824151,1.510298498675082e-16,False,0.2566224236031422,0.596278958834663,-0.37979639848391333
8,0.25,9,-0.5577738294697453,0.5724820890932694,0.9484492214678659,-2.05922273934235,1.79059494993915e-16,False,0.29841193975470837,0.7772318351223823,-0.5821884553932002
8,0.25,10,-0.2733916026747443,0.760794800007753,0.57196149473378,-1.2705612451025627,-5.551111587981559e-16,False,0.21783783665902334,0.4665131998849926,-0.39870803969686575
8,0.25,11,-0.27551283779898544,0.7591826857967751,0.5815682015375653,-1.4608123086645928,5.7058188758646305e-16,False,0.2214747668391774,0.5601948308626703,-0.40894933448263215
8,0.25,12,-0.23770786626806534,0.7884329853241593,0.4801787553094216,-1.2259436931993035,2.92170321368079e-17,False,0.2166540679054949,0.47106897607237613,-0.5062856735699738
8,0.25,13,-0.27814735463944756,0.7571852385355832,0.48903603035026594,-1.081474030946034,-2.2104849417905515e-16,False,0.24083129842972245,0.4113938919210488,-0.5349400046423675
8,0.25,14,-0.2685540258453611,0.7644841197933095,0.4736607833454775,-1.2168101905399504,-6.290326506848887e-16,False,0.24957419643239007,0.47332492830047945,-0.6071664072937805
8,0.25,15,-0.2677293614875778,0.7651148226223226,0.40172045722043886,-0.9382906492538514,0.02647436856040456,True,0.2618597770500259,0.3588634808911172,-0.791907273584983
8,0.25,16,-0.4924161994069701,0.6111479534771372,0.8992676768865477,-2.0709277597709157,0.003911160322221962,True,0.2906815615493236,0.7794288040307026,-0.6151221986919646
8,0.25,17,-0.17373591770361746,0.8405188344963133,0.37860961661563186,-0.8199947363019728,5.15813455120662e-16,False,0.18771166146705826,0.2740262656389418,-0.4014310305422629
8,0.25,18,-0.33841151953165804,0.7129018544883564,0.5852374007633473,-1.222704818978167,1.4408030432796795e-16,False,0.2509718266921318,0.4768094061689568,-0.4878792999642032
8,0.25,19,-0.532510374282544,0.5871292040369739,0.7849292745870302,-1.6639048777968726,2.6116678056273043e-16,False,0.31306434903174524,0.6561442703398435,-0.5231110899350173
8,0.25,20,-0.1990346530933484,0.8195214938860355,0.42147218014015037,-0.9298492381774665,-5.428060073097098e-16,False,0.19820607459144196,0.3278058875747875,-0.4338707298069259
8,0.25,21,-0.37487130382775535,0.6873777359823062,0.6980163547151184,-1.5945604181567399,5.552515318820265e-16,False,0.2510117622803905,0.6168311089587919,-0.43841767150162964
8,0.25,22,-0.17809486917029416,0.8368630272216563,0.36555338879123955,-0.8732210378828882,-3.36139748733546e-16,False,0.1952170871238893,0.3077315069453844,-0.43146898450833365
8,0.25,23,-0.20350967207720594,0.8158623132012293,0.5323747931352842,-1.4708225023582453,-2.0755775317544852e-16,False,0.18567161006498203,0.5532149111822365,-0.3199235619354599
8,0.25,24,-0.21044754757859446,0.8102215521210873,0.45342108794042313,-1.110972831130019,-6.158878203439639e-16,False,0.20295107141025448,0.41558741615130546,-0.49653665791870094
8,0.25,25,-0.2493708965788991,0.7792908834541409,0.4890294166624011,-1.2308774931996933,1.301976390900498e-16,False,0.22558515945148744,0.4748392890634364,-0.583325793708463
8,0.25,26,-0.5922774757755439,0.553066254300004,1.0186682570025378,-2.2202878630575835,3.6646626353073133e-16,False,0.3004465355976156,0.8299076244302477,-0.46756467872493035
8,0.25,27,-0.483326500401831,0.6167284284178706,0.7946462668403173,-1.7258714000334372,9.299900283204589e-17,False,0.2930261569833315,0.6559301631367985,-0.4637186181060518
8,0.25,28,-0.5845336223172609,0.557365744149997,1.0390782702410601,-2.228590144044383,2.480654592434479e-16,False,0.2924171407201944,0.8235028381868569,-0.34974594481988996
