observable_id,observable_code,value
0,0,4
1,1,4
2,2,6
3,3,1
4,4,5
5,5,8
6,6,8
7,7,56
8,8,336
9,9,0
10,10,0
11,11,0
12,12,1679615
13,13,94058440
14,14,56
15,15,1
16,16,1679616
17,17,0
18,18,112869680
19,19,0
20,20,112869680
21,21,1
22,22,0
23,23,0
24,24,0
25,25,0
26,26,0
