observable_id,observable_code,value_x1e12,aux_id
0,0,1680,-1
1,1,10004,-1
2,2,59548,-1
3,3,938,-1
4,4,3326,-1
5,5,9980,-1
6,6,742,-1
7,7,6678,-1
8,8,49568,-1
9,9,304,-1
10,10,2666,-1
11,11,19640,-1
12,12,87,-1
13,13,789,-1
14,14,5749,-1
15,15,1,-1
16,16,77,-1
17,17,1209,-1
18,18,1287,-1
19,19,3,-1
20,20,0,-1
21,21,103,-1
22,22,103,-1
23,23,1,-1
24,24,8,-1
25,25,94,-1
26,26,881,-1
27,27,40,-1
28,28,1287,-1
29,29,126,-1
30,30,85,-1
