circuit_id,v0,v1,v2,v3
252,0,7,8,35
253,0,7,9,11
254,0,7,15,16
255,0,7,20,29
256,0,7,21,31
257,0,7,23,32
258,0,7,26,40
259,0,7,30,45
260,0,7,38,50
261,0,8,20,23
262,0,8,20,31
263,0,8,20,34
264,0,8,20,43
265,0,8,20,45
266,0,8,23,31
267,0,8,23,34
268,0,8,23,43
269,0,8,23,45
270,0,8,25,40
271,0,8,31,34
272,0,8,31,43
273,0,8,31,45
274,0,8,34,43
275,0,8,34,45
276,0,8,37,50
277,0,8,38,52
278,0,8,43,45
279,0,9,22,44
280,0,9,24,31
281,0,9,27,40
282,0,9,28,42
283,0,9,32,45
284,0,9,35,39
285,0,9,35,50
286,0,9,35,51
287,0,9,39,50
288,0,9,39,51
289,0,9,50,51
290,0,10,12,35
291,0,10,13,50
292,0,10,15,33
293,0,10,15,40
294,0,10,16,21
295,0,10,17,23
296,0,10,20,37
297,0,10,26,31
298,0,10,28,32
299,0,10,33,40
300,0,10,42,45
301,0,11,12,40
302,0,11,12,41
303,0,11,12,44
304,0,11,12,45
305,0,11,12,49
306,0,11,12,50
307,0,11,13,53
308,0,11,15,36
309,0,11,16,20
310,0,11,16,35
311,0,11,17,37
312,0,11,18,38
313,0,11,19,39
314,0,11,20,35
315,0,11,21,24
316,0,11,22,23
317,0,11,25,31
318,0,11,26,32
319,0,11,27,30
320,0,11,28,33
321,0,11,29,34
322,0,11,40,41
323,0,11,40,44
324,0,11,40,45
325,0,11,40,49
326,0,11,40,50
327,0,11,41,44
328,0,11,41,45
329,0,11,41,49
330,0,11,41,50
331,0,11,43,48
332,0,11,44,45
333,0,11,44,49
334,0,11,44,50
335,0,11,45,49
336,0,11,45,50
337,0,11,49,50
338,0,11,51,52
339,0,12,15,39
340,0,12,16,24
341,0,12,20,36
342,0,12,23,38
343,0,12,27,31
344,0,12,28,34
345,0,12,40,41
346,0,12,40,44
347,0,12,40,45
348,0,12,40,49
349,0,12,40,50
350,0,12,41,44
351,0,12,41,45
352,0,12,41,49
353,0,12,41,50
354,0,12,44,45
355,0,12,44,49
356,0,12,44,50
357,0,12,45,49
358,0,12,45,50
359,0,12,49,50
360,0,13,14,35
361,0,13,16,22
362,0,13,20,39
363,0,13,28,30
364,0,13,29,31
365,0,13,40,48
366,0,14,16,23
367,0,14,20,38
368,0,14,28,31
369,0,15,17,20
370,0,15,18,31
371,0,15,19,45
372,0,15,24,35
373,0,15,28,49
374,0,15,29,50
375,0,15,33,40
376,0,15,34,41
377,0,16,17,31
378,0,16,17,32
379,0,16,17,40
380,0,16,17,52
381,0,16,18,45
382,0,16,18,47
383,0,16,20,35
384,0,16,25,48
385,0,16,27,50
386,0,16,29,49
387,0,16,30,51
388,0,16,31,32
389,0,16,31,40
390,0,16,31,52
391,0,16,32,40
392,0,16,32,52
393,0,16,34,53
394,0,16,36,37
395,0,16,38,39
396,0,16,40,52
397,0,16,43,44
398,0,16,45,47
399,0,17,21,35
400,0,17,22,39
401,0,17,25,50
402,0,17,31,32
403,0,17,31,40
404,0,17,31,52
405,0,17,32,40
406,0,17,32,52
407,0,17,40,52
408,0,17,42,51
409,0,18,19,20
410,0,18,23,35
411,0,18,26,50
412,0,18,28,48
413,0,18,30,40
414,0,18,45,47
415,0,19,22,35
416,0,19,28,50
417,0,19,34,40
418,0,20,22,40
419,0,20,23,31
420,0,20,23,34
421,0,20,23,43
422,0,20,23,45
423,0,20,24,48
424,0,20,24,50
425,0,20,25,51
426,0,20,26,53
427,0,20,27,52
428,0,20,30,44
429,0,20,31,34
430,0,20,31,43
431,0,20,31,45
432,0,20,32,47
433,0,20,33,46
434,0,20,34,43
435,0,20,34,45
436,0,20,41,42
437,0,20,43,45
438,0,20,48,50
439,0,21,22,50
440,0,21,23,40
441,0,22,24,45
442,0,22,28,51
443,0,23,28,52
444,0,23,31,34
445,0,23,31,43
446,0,23,31,45
447,0,23,34,43
448,0,23,34,45
449,0,23,43,45
450,0,24,28,53
451,0,24,48,50
452,0,25,35,44
453,0,25,37,45
454,0,26,33,35
455,0,26,33,45
456,0,26,35,45
457,0,27,35,43
458,0,27,38,45
459,0,28,35,46
460,0,28,36,45
461,0,28,37,47
462,0,28,38,43
463,0,28,39,44
464,0,29,35,47
465,0,29,39,45
466,0,30,31,35
467,0,30,31,37
468,0,30,32,50
469,0,30,35,37
470,0,31,32,40
471,0,31,32,52
472,0,31,34,43
473,0,31,34,45
474,0,31,35,37
475,0,31,36,38
476,0,31,40,52
477,0,31,41,51
478,0,31,42,53
479,0,31,43,45
480,0,31,46,47
481,0,31,48,49
482,0,32,34,35
483,0,32,40,52
484,0,33,34,50
485,0,33,35,45
486,0,34,43,45
487,0,35,38,40
488,0,35,38,42
489,0,35,39,50
490,0,35,39,51
491,0,35,40,42
492,0,35,48,52
493,0,35,49,53
494,0,35,50,51
495,0,36,39,40
496,0,38,40,42
497,0,39,50,51
498,0,40,41,44
499,0,40,41,45
500,0,40,41,49
501,0,40,41,50
502,0,40,43,46
503,0,40,44,45
504,0,40,44,49
505,0,40,44,50
506,0,40,45,49
507,0,40,45,50
508,0,40,49,50
509,0,41,44,45
510,0,41,44,49
511,0,41,44,50
512,0,41,45,49
513,0,41,45,50
514,0,41,49,50
515,0,42,46,50
516,0,44,45,49
517,0,44,45,50
518,0,44,49,50
519,0,45,49,50
520,0,45,51,53
521,1,2,3,4
522,1,2,6,7
523,1,2,8,9
524,1,2,10,12
525,1,2,10,15
526,1,2,10,17
527,1,2,10,21
528,1,2,10,24
529,1,2,10,36
530,1,2,10,37
531,1,2,11,16
532,1,2,12,15
533,1,2,12,17
534,1,2,12,21
535,1,2,12,24
536,1,2,12,36
537,1,2,12,37
538,1,2,13,18
539,1,2,14,19
540,1,2,15,17
541,1,2,15,21
542,1,2,15,24
543,1,2,15,36
544,1,2,15,37
545,1,2,17,21
546,1,2,17,24
547,1,2,17,36
548,1,2,17,37
549,1,2,20,35
550,1,2,21,24
551,1,2,21,36
552,1,2,21,37
553,1,2,22,38
554,1,2,23,39
555,1,2,24,36
556,1,2,24,37
557,1,2,25,27
558,1,2,26,29
559,1,2,30,32
560,1,2,30,48
561,1,2,30,49
562,1,2,31,50
563,1,2,32,48
564,1,2,32,49
565,1,2,36,37
566,1,2,43,51
567,1,2,44,46
568,1,2,44,52
569,1,2,46,52
570,1,2,47,53
571,1,2,48,49
572,1,3,5,15
573,1,3,6,8
574,1,3,6,17
575,1,3,6,19
576,1,3,7,16
577,1,3,8,17
578,1,3,8,19
579,1,3,9,18
580,1,3,10,13
581,1,3,10,42
582,1,3,10,43
583,1,3,10,46
584,1,3,10,48
585,1,3,11,44
586,1,3,12,45
587,1,3,13,42
588,1,3,13,43
589,1,3,13,46
590,1,3,13,48
591,1,3,14,47
592,1,3,17,19
593,1,3,20,21
594,1,3,23,24
595,1,3,26,27
596,1,3,28,29
597,1,3,30,35
598,1,3,31,37
599,1,3,32,34
600,1,3,32,36
601,1,3,32,38
602,1,3,33,39
603,1,3,34,36
604,1,3,34,38
605,1,3,36,38
606,1,3,40,49
607,1,3,41,50
608,1,3,42,43
609,1,3,42,46
610,1,3,42,48
611,1,3,43,46
612,1,3,43,48
613,1,3,46,48
614,1,3,52,53
615,1,4,5,43
616,1,4,6,9
617,1,4,6,22
618,1,4,6,24
619,1,4,6,32
620,1,4,6,33
621,1,4,6,46
622,1,4,6,47
623,1,4,7,44
624,1,4,8,45
625,1,4,9,22
626,1,4,9,24
627,1,4,9,32
628,1,4,9,33
629,1,4,9,46
630,1,4,9,47
631,1,4,10,14
632,1,4,10,51
633,1,4,10,52
634,1,4,11,53
635,1,4,14,51
636,1,4,14,52
637,1,4,16,19
638,1,4,17,18
639,1,4,20,34
640,1,4,21,30
641,1,4,22,24
642,1,4,22,32
643,1,4,22,33
644,1,4,22,46
645,1,4,22,47
646,1,4,23,31
647,1,4,24,32
648,1,4,24,33
649,1,4,24,46
650,1,4,24,47
651,1,4,25,26
652,1,4,27,28
653,1,4,32,33
654,1,4,32,46
655,1,4,32,47
656,1,4,33,46
657,1,4,33,47
658,1,4,35,42
659,1,4,36,39
660,1,4,37,41
661,1,4,38,40
662,1,4,46,47
663,1,4,51,52
664,1,5,6,10
665,1,5,6,11
666,1,5,7,17
667,1,5,8,24
668,1,5,9,36
669,1,5,10,11
670,1,5,21,31
671,1,5,23,32
672,1,5,23,41
673,1,5,23,51
674,1,5,26,40
675,1,5,32,41
676,1,5,32,51
677,1,5,34,46
678,1,5,39,48
679,1,5,41,51
680,1,6,8,17
681,1,6,8,19
682,1,6,9,22
683,1,6,9,24
684,1,6,9,32
685,1,6,9,33
686,1,6,9,46
687,1,6,9,47
688,1,6,10,11
689,1,6,12,14
690,1,6,15,16
691,1,6,17,19
692,1,6,20,43
693,1,6,21,44
694,1,6,22,24
695,1,6,22,32
696,1,6,22,33
697,1,6,22,46
698,1,6,22,47
699,1,6,23,45
700,1,6,24,32
701,1,6,24,33
702,1,6,24,46
703,1,6,24,47
704,1,6,25,42
705,1,6,26,41
706,1,6,28,40
707,1,6,31,34
708,1,6,32,33
709,1,6,32,46
710,1,6,32,47
711,1,6,33,46
712,1,6,33,47
713,1,6,35,51
714,1,6,36,48
715,1,6,36,52
716,1,6,37,53
717,1,6,46,47
718,1,6,48,52
719,1,7,8,36
720,1,7,9,10
721,1,7,21,32
722,1,7,30,46
723,1,7,38,48
724,1,8,17,19
725,1,8,20,32
726,1,8,31,46
727,1,8,37,48
728,1,8,49,52
729,1,9,22,24
730,1,9,22,32
731,1,9,22,33
732,1,9,22,46
733,1,9,22,47
734,1,9,24,32
735,1,9,24,33
736,1,9,24,46
737,1,9,24,47
738,1,9,26,42
739,1,9,30,43
740,1,9,32,33
741,1,9,32,46
742,1,9,32,47
743,1,9,33,46
744,1,9,33,47
745,1,9,35,48
746,1,9,37,51
747,1,9,46,47
748,1,9,50,52
749,1,10,12,15
750,1,10,12,17
751,1,10,12,21
752,1,10,12,24
753,1,10,12,36
754,1,10,12,37
755,1,10,13,42
756,1,10,13,43
757,1,10,13,46
758,1,10,13,48
759,1,10,14,51
760,1,10,14,52
761,1,10,15,17
762,1,10,15,21
763,1,10,15,24
764,1,10,15,36
765,1,10,15,37
766,1,10,16,35
767,1,10,17,21
768,1,10,17,24
769,1,10,17,36
770,1,10,17,37
771,1,10,18,38
772,1,10,19,39
773,1,10,21,24
774,1,10,21,36
775,1,10,21,37
776,1,10,22,23
777,1,10,24,36
778,1,10,24,37
779,1,10,25,31
780,1,10,26,32
781,1,10,27,30
782,1,10,28,33
783,1,10,29,34
784,1,10,36,37
785,1,10,40,41
786,1,10,42,43
787,1,10,42,46
788,1,10,42,48
789,1,10,43,46
790,1,10,43,48
791,1,10,44,50
792,1,10,45,49
793,1,10,46,48
794,1,10,51,52
795,1,11,12,48
796,1,11,13,52
797,1,11,17,20
798,1,11,22,37
799,1,11,24,35
800,1,11,25,32
801,1,11,26,33
802,1,11,28,36
803,1,11,28,41
804,1,11,28,46
805,1,11,36,41
806,1,11,36,46
807,1,11,41,46
808,1,11,42,47
809,1,12,15,17
810,1,12,15,21
811,1,12,15,24
812,1,12,15,36
813,1,12,15,37
814,1,12,17,21
815,1,12,17,24
816,1,12,17,36
817,1,12,17,37
818,1,12,21,24
819,1,12,21,36
820,1,12,21,37
821,1,12,24,36
822,1,12,24,37
823,1,12,26,34
824,1,12,27,32
825,1,12,36,37
826,1,12,40,46
827,1,12,47,49
828,1,13,14,36
829,1,13,16,38
830,1,13,17,22
831,1,13,24,39
832,1,13,26,30
833,1,13,29,32
834,1,13,42,43
835,1,13,42,46
836,1,13,42,48
837,1,13,43,46
838,1,13,43,48
839,1,13,46,48
840,1,14,16,21
841,1,14,17,23
842,1,14,17,25
843,1,14,17,48
844,1,14,23,25
845,1,14,23,48
846,1,14,24,38
847,1,14,25,48
848,1,14,26,31
849,1,14,28,32
850,1,14,51,52
851,1,15,17,21
852,1,15,17,24
853,1,15,17,36
854,1,15,17,37
855,1,15,18,32
856,1,15,19,46
857,1,15,21,24
858,1,15,21,36
859,1,15,21,37
860,1,15,24,36
861,1,15,24,37
862,1,15,26,49
863,1,15,29,48
864,1,15,36,37
865,1,16,17,31
866,1,16,17,32
867,1,16,17,40
868,1,16,17,52
869,1,16,18,46
870,1,16,20,36
871,1,16,27,48
872,1,16,30,42
873,1,16,31,32
874,1,16,31,40
875,1,16,31,52
876,1,16,32,40
877,1,16,32,52
878,1,16,40,52
879,1,17,21,24
880,1,17,21,36
881,1,17,21,37
882,1,17,23,25
883,1,17,23,48
884,1,17,24,36
885,1,17,24,37
886,1,17,25,48
887,1,17,27,50
888,1,17,29,49
889,1,17,30,51
890,1,17,31,32
891,1,17,31,40
892,1,17,31,52
893,1,17,32,40
894,1,17,32,52
895,1,17,34,53
896,1,17,36,37
897,1,17,38,39
898,1,17,40,52
899,1,17,43,44
900,1,17,45,47
901,1,18,19,24
902,1,18,23,36
903,1,18,26,48
904,1,18,41,52
905,1,19,22,36
906,1,19,26,50
907,1,19,28,48
908,1,19,42,52
909,1,20,23,46
910,1,20,24,48
911,1,20,24,50
912,1,20,29,52
913,1,20,48,50
914,1,21,22,48
915,1,21,24,36
916,1,21,24,37
917,1,21,28,52
918,1,21,34,47
919,1,21,36,37
920,1,22,24,32
921,1,22,24,33
922,1,22,24,46
923,1,22,24,47
924,1,22,25,52
925,1,22,26,51
926,1,22,32,33
927,1,22,32,46
928,1,22,32,47
929,1,22,33,46
930,1,22,33,47
931,1,22,46,47
932,1,23,25,48
933,1,23,26,52
934,1,23,32,41
935,1,23,32,51
936,1,23,41,51
937,1,24,25,51
938,1,24,26,53
939,1,24,27,52
940,1,24,30,44
941,1,24,31,43
942,1,24,32,33
943,1,24,32,46
944,1,24,32,47
945,1,24,33,46
946,1,24,33,47
947,1,24,34,45
948,1,24,36,37
949,1,24,41,42
950,1,24,46,47
951,1,24,48,50
952,1,25,36,44
953,1,25,37,46
954,1,26,35,46
955,1,26,36,45
956,1,26,37,47
957,1,26,38,43
958,1,26,39,44
959,1,27,36,43
960,1,27,38,46
961,1,28,36,41
962,1,28,36,46
963,1,28,41,46
964,1,29,36,47
965,1,29,39,46
966,1,30,31,36
967,1,30,32,48
968,1,30,32,49
969,1,30,33,52
970,1,30,48,49
971,1,31,32,40
972,1,31,32,52
973,1,31,40,52
974,1,32,33,46
975,1,32,33,47
976,1,32,34,36
977,1,32,34,38
978,1,32,35,37
979,1,32,36,38
980,1,32,40,52
981,1,32,41,51
982,1,32,42,53
983,1,32,43,45
984,1,32,46,47
985,1,32,48,49
986,1,33,34,48
987,1,33,42,51
988,1,33,46,47
989,1,34,36,38
990,1,35,39,52
991,1,36,40,42
992,1,36,41,46
993,1,36,48,52
994,1,36,49,53
995,1,36,50,51
996,1,37,38,52
997,1,40,44,48
998,1,41,45,48
999,1,42,43,46
1000,1,42,43,48
1001,1,42,46,48
1002,1,43,46,48
1003,1,43,47,52
1004,1,44,46,52
1005,1,46,49,50
1006,1,46,51,53
1007,2,3,5,51
1008,2,3,6,52
1009,2,3,7,8
1010,2,3,7,37
1011,2,3,7,38
1012,2,3,7,49
1013,2,3,7,53
1014,2,3,8,37
1015,2,3,8,38
1016,2,3,8,49
1017,2,3,8,53
1018,2,3,11,14
1019,2,3,12,13
1020,2,3,15,19
1021,2,3,15,43
1022,2,3,15,44
1023,2,3,16,47
1024,2,3,17,46
1025,2,3,18,45
1026,2,3,19,43
1027,2,3,19,44
1028,2,3,21,23
1029,2,3,21,41
1030,2,3,21,42
1031,2,3,22,40
1032,2,3,23,41
1033,2,3,23,42
1034,2,3,25,28
1035,2,3,27,29
1036,2,3,30,34
1037,2,3,31,33
1038,2,3,36,48
1039,2,3,37,38
1040,2,3,37,49
1041,2,3,37,53
1042,2,3,38,49
1043,2,3,38,53
1044,2,3,39,50
1045,2,3,41,42
1046,2,3,43,44
1047,2,3,49,53
1048,2,4,5,10
1049,2,4,6,11
1050,2,4,7,9
1051,2,4,7,12
1052,2,4,7,14
1053,2,4,8,13
1054,2,4,9,12
1055,2,4,9,14
1056,2,4,12,14
1057,2,4,15,18
1058,2,4,15,30
1059,2,4,15,33
1060,2,4,15,41
1061,2,4,15,51
1062,2,4,16,52
1063,2,4,18,30
1064,2,4,18,33
1065,2,4,18,41
1066,2,4,18,51
1067,2,4,19,53
1068,2,4,20,48
1069,2,4,21,22
1070,2,4,21,49
1071,2,4,22,49
1072,2,4,24,50
1073,2,4,25,29
1074,2,4,26,28
1075,2,4,30,33
1076,2,4,30,41
1077,2,4,30,51
1078,2,4,32,40
1079,2,4,33,41
1080,2,4,33,51
1081,2,4,34,42
1082,2,4,35,36
1083,2,4,37,39
1084,2,4,41,51
1085,2,4,44,47
1086,2,4,45,46
1087,2,5,6,12
1088,2,5,7,15
1089,2,5,7,16
1090,2,5,8,21
1091,2,5,9,37
1092,2,5,15,16
1093,2,5,23,30
1094,2,5,28,41
1095,2,5,29,40
1096,2,5,33,45
1097,2,5,34,44
1098,2,5,36,50
1099,2,5,39,43
1100,2,5,39,49
1101,2,5,43,49
1102,2,6,8,15
1103,2,6,9,21
1104,2,6,22,30
1105,2,6,29,41
1106,2,6,33,44
1107,2,6,36,49
1108,2,7,8,37
1109,2,7,8,38
1110,2,7,8,49
1111,2,7,8,53
1112,2,7,9,12
1113,2,7,9,14
1114,2,7,10,11
1115,2,7,12,14
1116,2,7,15,16
1117,2,7,17,19
1118,2,7,20,43
1119,2,7,21,30
1120,2,7,21,44
1121,2,7,22,46
1122,2,7,23,45
1123,2,7,24,47
1124,2,7,25,42
1125,2,7,26,41
1126,2,7,28,40
1127,2,7,30,44
1128,2,7,31,34
1129,2,7,32,33
1130,2,7,35,51
1131,2,7,36,52
1132,2,7,37,38
1133,2,7,37,49
1134,2,7,37,53
1135,2,7,38,49
1136,2,7,38,53
1137,2,7,49,53
1138,2,8,20,30
1139,2,8,22,33
1140,2,8,24,43
1141,2,8,25,41
1142,2,8,31,44
1143,2,8,37,38
1144,2,8,37,49
1145,2,8,37,53
1146,2,8,38,49
1147,2,8,38,53
1148,2,8,48,51
1149,2,8,49,53
1150,2,9,12,14
1151,2,9,24,30
1152,2,9,27,41
1153,2,9,29,42
1154,2,9,32,44
1155,2,9,35,49
1156,2,10,12,15
1157,2,10,12,17
1158,2,10,12,21
1159,2,10,12,24
1160,2,10,12,36
1161,2,10,12,37
1162,2,10,13,49
1163,2,10,15,17
1164,2,10,15,21
1165,2,10,15,24
1166,2,10,15,36
1167,2,10,15,37
1168,2,10,17,21
1169,2,10,17,24
1170,2,10,17,36
1171,2,10,17,37
1172,2,10,21,24
1173,2,10,21,36
1174,2,10,21,37
1175,2,10,24,36
1176,2,10,24,37
1177,2,10,26,30
1178,2,10,29,32
1179,2,10,36,37
1180,2,10,42,44
1181,2,11,12,40
1182,2,11,12,41
1183,2,11,12,44
1184,2,11,12,45
1185,2,11,12,49
1186,2,11,12,50
1187,2,11,15,20
1188,2,11,18,22
1189,2,11,19,36
1190,2,11,21,35
1191,2,11,25,30
1192,2,11,29,33
1193,2,11,40,41
1194,2,11,40,44
1195,2,11,40,45
1196,2,11,40,49
1197,2,11,40,50
1198,2,11,41,44
1199,2,11,41,45
1200,2,11,41,49
1201,2,11,41,50
1202,2,11,44,45
1203,2,11,44,49
1204,2,11,44,50
1205,2,11,45,49
1206,2,11,45,50
1207,2,11,49,50
1208,2,12,15,17
1209,2,12,15,21
1210,2,12,15,24
1211,2,12,15,36
1212,2,12,15,37
1213,2,12,16,35
1214,2,12,17,21
1215,2,12,17,24
1216,2,12,17,36
1217,2,12,17,37
1218,2,12,18,38
1219,2,12,19,27
1220,2,12,19,30
1221,2,12,19,39
1222,2,12,21,24
1223,2,12,21,36
1224,2,12,21,37
1225,2,12,22,23
1226,2,12,24,36
1227,2,12,24,37
1228,2,12,25,31
1229,2,12,26,32
1230,2,12,27,30
1231,2,12,27,39
1232,2,12,28,33
1233,2,12,29,34
1234,2,12,30,39
1235,2,12,36,37
1236,2,12,40,41
1237,2,12,40,44
1238,2,12,40,45
1239,2,12,40,49
1240,2,12,40,50
1241,2,12,41,44
1242,2,12,41,45
1243,2,12,41,49
1244,2,12,41,50
1245,2,12,43,48
1246,2,12,44,45
1247,2,12,44,49
1248,2,12,44,50
1249,2,12,45,49
1250,2,12,45,50
1251,2,12,49,50
1252,2,12,51,52
1253,2,13,14,37
1254,2,13,15,22
1255,2,13,21,39
1256,2,13,29,30
1257,2,13,41,48
1258,2,14,15,23
1259,2,14,21,38
1260,2,14,28,30
1261,2,14,29,31
1262,2,15,17,21
1263,2,15,17,24
1264,2,15,17,36
1265,2,15,17,37
1266,2,15,18,30
1267,2,15,18,33
1268,2,15,18,41
1269,2,15,18,51
1270,2,15,19,43
1271,2,15,19,44
1272,2,15,21,24
1273,2,15,21,36
1274,2,15,21,37
1275,2,15,24,36
1276,2,15,24,37
1277,2,15,25,48
1278,2,15,27,50
1279,2,15,29,49
1280,2,15,30,33
1281,2,15,30,41
1282,2,15,30,51
1283,2,15,31,52
1284,2,15,33,41
1285,2,15,33,51
1286,2,15,34,53
1287,2,15,36,37
1288,2,15,38,39
1289,2,15,41,51
1290,2,15,43,44
1291,2,15,45,47
1292,2,16,17,30
1293,2,16,18,44
1294,2,16,20,37
1295,2,16,21,28
1296,2,16,24,38
1297,2,16,27,49
1298,2,16,32,41
1299,2,17,21,24
1300,2,17,21,36
1301,2,17,21,37
1302,2,17,24,36
1303,2,17,24,37
1304,2,17,25,49
1305,2,17,31,41
1306,2,17,32,53
1307,2,17,36,37
1308,2,18,19,21
1309,2,18,23,37
1310,2,18,26,49
1311,2,18,29,48
1312,2,18,30,33
1313,2,18,30,41
1314,2,18,30,51
1315,2,18,33,41
1316,2,18,33,51
1317,2,18,41,51
1318,2,19,22,37
1319,2,19,27,30
1320,2,19,27,39
1321,2,19,28,49
1322,2,19,29,50
1323,2,19,30,39
1324,2,19,33,40
1325,2,19,34,41
1326,2,19,43,44
1327,2,20,22,41
1328,2,20,23,44
1329,2,20,24,49
1330,2,21,22,49
1331,2,21,23,41
1332,2,21,23,42
1333,2,21,24,36
1334,2,21,24,37
1335,2,21,25,51
1336,2,21,26,53
1337,2,21,27,52
1338,2,21,30,44
1339,2,21,31,43
1340,2,21,32,47
1341,2,21,33,46
1342,2,21,34,45
1343,2,21,36,37
1344,2,21,41,42
1345,2,21,48,50
1346,2,22,24,44
1347,2,22,29,51
1348,2,23,29,52
1349,2,23,41,42
1350,2,24,29,53
1351,2,24,32,45
1352,2,24,36,37
1353,2,25,37,44
1354,2,26,35,44
1355,2,26,37,45
1356,2,27,30,39
1357,2,27,37,43
1358,2,27,38,44
1359,2,28,36,44
