support_row_id,face_id,vertex_id,face_type_code,face_size,slack_x1e12,positive_flag
223,4,32,5,5,700974816159,1
224,4,33,5,5,1268075355060,1
225,4,34,5,5,1268075355060,1
226,4,35,5,5,700974816159,1
227,4,36,5,5,1268075355060,1
228,4,37,5,5,350487408079,1
229,4,38,5,5,700974816159,1
230,4,39,5,5,1268075355060,1
231,4,40,5,5,1835175893962,1
232,4,41,5,5,1835175893962,1
233,4,42,5,5,2402276432863,1
234,4,43,5,5,2402276432863,1
235,4,44,5,5,1835175893962,1
236,4,45,5,5,1835175893962,1
237,4,46,5,5,2402276432863,1
238,4,47,5,5,2752763840942,1
239,4,48,5,5,2402276432863,1
240,4,49,5,5,1835175893962,1
241,4,50,5,5,1835175893962,1
242,4,51,5,5,3103251249022,1
243,4,52,5,5,3103251249022,1
244,4,53,5,5,3103251249022,1
245,5,0,5,5,3103251249022,1
246,5,1,5,5,3103251249022,1
247,5,2,5,5,3103251249022,1
248,5,3,5,5,3103251249022,1
249,5,4,5,5,3103251249022,1
250,5,5,5,5,2752763840942,1
251,5,6,5,5,2402276432863,1
252,5,7,5,5,2402276432863,1
253,5,8,5,5,1835175893962,1
254,5,9,5,5,1835175893962,1
255,5,10,5,5,2752763840942,1
256,5,11,5,5,2402276432863,1
257,5,12,5,5,1835175893962,1
258,5,13,5,5,1835175893962,1
259,5,14,5,5,2402276432863,1
260,5,15,5,5,2752763840942,1
261,5,16,5,5,2402276432863,1
262,5,17,5,5,1835175893962,1
263,5,18,5,5,1835175893962,1
264,5,19,5,5,2402276432863,1
265,5,20,5,5,1268075355060,1
266,5,21,5,5,1268075355060,1
267,5,22,5,5,350487408079,1
268,5,23,5,5,700974816159,1
269,5,24,5,5,700974816159,1
270,5,30,5,5,1268075355060,1
271,5,31,5,5,700974816159,1
272,5,32,5,5,350487408079,1
273,5,33,5,5,700974816159,1
274,5,34,5,5,1268075355060,1
275,5,35,5,5,1268075355060,1
276,5,36,5,5,1268075355060,1
277,5,37,5,5,700974816159,1
278,5,38,5,5,350487408079,1
279,5,39,5,5,700974816159,1
280,5,40,5,5,350487408079,1
281,5,41,5,5,700974816159,1
282,5,42,5,5,1268075355060,1
283,5,43,5,5,2752763840942,1
284,5,44,5,5,2402276432863,1
285,5,45,5,5,1835175893962,1
286,5,46,5,5,1835175893962,1
287,5,47,5,5,2402276432863,1
288,5,48,5,5,1268075355060,1
289,5,49,5,5,350487408079,1
290,5,50,5,5,700974816159,1
291,5,51,5,5,2752763840942,1
292,5,52,5,5,2402276432863,1
293,5,53,5,5,2402276432863,1
294,6,0,5,5,2402276432863,1
295,6,1,5,5,2752763840942,1
296,6,2,5,5,1835175893962,1
297,6,3,5,5,1835175893962,1
298,6,4,5,5,2402276432863,1
299,6,5,5,5,2402276432863,1
300,6,6,5,5,2752763840942,1
301,6,7,5,5,1835175893962,1
302,6,8,5,5,1835175893962,1
303,6,9,5,5,2402276432863,1
304,6,10,5,5,3103251249022,1
305,6,11,5,5,3103251249022,1
306,6,12,5,5,3103251249022,1
307,6,13,5,5,3103251249022,1
308,6,14,5,5,3103251249022,1
309,6,15,5,5,1268075355060,1
310,6,16,5,5,1268075355060,1
311,6,17,5,5,700974816159,1
312,6,18,5,5,350487408079,1
313,6,19,5,5,700974816159,1
314,6,20,5,5,1268075355060,1
315,6,21,5,5,700974816159,1
316,6,22,5,5,700974816159,1
317,6,23,5,5,350487408079,1
318,6,24,5,5,1268075355060,1
319,6,25,5,5,700974816159,1
320,6,26,5,5,350487408079,1
321,6,27,5,5,1268075355060,1
322,6,28,5,5,700974816159,1
323,6,29,5,5,1268075355060,1
324,6,35,5,5,2402276432863,1
325,6,36,5,5,2752763840942,1
326,6,37,5,5,1835175893962,1
327,6,38,5,5,1835175893962,1
328,6,39,5,5,2402276432863,1
329,6,40,5,5,700974816159,1
330,6,41,5,5,350487408079,1
331,6,42,5,5,700974816159,1
332,6,43,5,5,1268075355060,1
333,6,44,5,5,700974816159,1
334,6,45,5,5,350487408079,1
335,6,46,5,5,700974816159,1
336,6,47,5,5,1268075355060,1
337,6,48,5,5,2752763840942,1
338,6,49,5,5,1835175893962,1
339,6,50,5,5,2402276432863,1
340,6,51,5,5,2402276432863,1
341,6,52,5,5,2752763840942,1
342,6,53,5,5,1835175893962,1
343,7,0,5,5,1835175893962,1
344,7,1,5,5,1835175893962,1
345,7,2,5,5,2402276432863,1
346,7,3,5,5,2752763840942,1
347,7,4,5,5,2402276432863,1
348,7,5,5,5,1268075355060,1
349,7,6,5,5,700974816159,1
350,7,7,5,5,1268075355060,1
351,7,8,5,5,700974816159,1
352,7,9,5,5,350487408079,1
353,7,10,5,5,1268075355060,1
354,7,11,5,5,700974816159,1
355,7,12,5,5,350487408079,1
356,7,13,5,5,700974816159,1
357,7,14,5,5,1268075355060,1
358,7,15,5,5,2402276432863,1
359,7,16,5,5,1835175893962,1
360,7,17,5,5,1835175893962,1
361,7,18,5,5,2402276432863,1
362,7,19,5,5,2752763840942,1
363,7,20,5,5,700974816159,1
364,7,21,5,5,1268075355060,1
365,7,22,5,5,700974816159,1
366,7,23,5,5,1268075355060,1
367,7,24,5,5,350487408079,1
368,7,25,5,5,700974816159,1
369,7,26,5,5,1268075355060,1
370,7,27,5,5,350487408079,1
371,7,28,5,5,1268075355060,1
372,7,29,5,5,700974816159,1
373,7,30,5,5,2402276432863,1
374,7,31,5,5,1835175893962,1
375,7,32,5,5,1835175893962,1
376,7,33,5,5,2402276432863,1
377,7,34,5,5,2752763840942,1
378,7,40,5,5,1835175893962,1
379,7,41,5,5,2402276432863,1
380,7,42,5,5,2752763840942,1
381,7,43,5,5,3103251249022,1
382,7,44,5,5,3103251249022,1
383,7,45,5,5,3103251249022,1
384,7,46,5,5,3103251249022,1
385,7,47,5,5,3103251249022,1
386,7,48,5,5,700974816159,1
387,7,49,5,5,700974816159,1
388,7,50,5,5,350487408079,1
389,7,51,5,5,2402276432863,1
390,7,52,5,5,1835175893962,1
391,7,53,5,5,2752763840942,1
392,8,0,3,3,2752763840942,1
393,8,1,3,3,2402276432863,1
394,8,2,3,3,2402276432863,1
395,8,3,3,3,1835175893962,1
396,8,4,3,3,1835175893962,1
397,8,5,3,3,3103251249022,1
398,8,6,3,3,3103251249022,1
399,8,7,3,3,3103251249022,1
400,8,8,3,3,3103251249022,1
401,8,9,3,3,3103251249022,1
402,8,10,3,3,2402276432863,1
403,8,11,3,3,2752763840942,1
404,8,12,3,3,2402276432863,1
405,8,13,3,3,1835175893962,1
406,8,14,3,3,1835175893962,1
407,8,15,3,3,2402276432863,1
408,8,16,3,3,2752763840942,1
409,8,17,3,3,2402276432863,1
410,8,18,3,3,1835175893962,1
411,8,19,3,3,1835175893962,1
412,8,20,3,3,2752763840942,1
413,8,21,3,3,2402276432863,1
414,8,22,3,3,1835175893962,1
415,8,23,3,3,1835175893962,1
416,8,24,3,3,2402276432863,1
417,8,25,3,3,1268075355060,1
418,8,26,3,3,700974816159,1
419,8,27,3,3,1268075355060,1
420,8,28,3,3,350487408079,1
421,8,29,3,3,700974816159,1
422,8,30,3,3,1268075355060,1
423,8,31,3,3,1268075355060,1
424,8,32,3,3,700974816159,1
425,8,33,3,3,350487408079,1
426,8,34,3,3,700974816159,1
427,8,35,3,3,2752763840942,1
428,8,36,3,3,2402276432863,1
429,8,37,3,3,2402276432863,1
430,8,38,3,3,1835175893962,1
431,8,39,3,3,1835175893962,1
432,8,43,3,3,1268075355060,1
433,8,44,3,3,1268075355060,1
434,8,45,3,3,700974816159,1
435,8,46,3,3,350487408079,1
436,8,47,3,3,700974816159,1
437,8,48,3,3,1268075355060,1
438,8,49,3,3,700974816159,1
439,8,50,3,3,1268075355060,1
440,8,51,3,3,1268075355060,1
441,8,52,3,3,1268075355060,1
442,8,53,3,3,700974816159,1
443,9,0,5,5,1268075355060,1
444,9,1,5,5,1268075355060,1
445,9,2,5,5,700974816159,1
446,9,3,5,5,350487408079,1
447,9,4,5,5,700974816159,1
448,9,5,5,5,1835175893962,1
449,9,6,5,5,2402276432863,1
450,9,7,5,5,1835175893962,1
451,9,8,5,5,2402276432863,1
452,9,9,5,5,2752763840942,1
453,9,10,5,5,1835175893962,1
454,9,11,5,5,2402276432863,1
455,9,12,5,5,2752763840942,1
456,9,13,5,5,2402276432863,1
457,9,14,5,5,1835175893962,1
458,9,15,5,5,700974816159,1
459,9,16,5,5,1268075355060,1
460,9,17,5,5,1268075355060,1
461,9,18,5,5,700974816159,1
462,9,19,5,5,350487408079,1
463,9,20,5,5,2402276432863,1
464,9,21,5,5,1835175893962,1
465,9,22,5,5,2402276432863,1
466,9,23,5,5,1835175893962,1
467,9,24,5,5,2752763840942,1
468,9,25,5,5,2402276432863,1
469,9,26,5,5,1835175893962,1
470,9,27,5,5,2752763840942,1
471,9,28,5,5,1835175893962,1
472,9,29,5,5,2402276432863,1
473,9,30,5,5,700974816159,1
474,9,31,5,5,1268075355060,1
475,9,32,5,5,1268075355060,1
476,9,33,5,5,700974816159,1
477,9,34,5,5,350487408079,1
478,9,35,5,5,3103251249022,1
479,9,36,5,5,3103251249022,1
480,9,37,5,5,3103251249022,1
481,9,38,5,5,3103251249022,1
482,9,39,5,5,3103251249022,1
483,9,40,5,5,1268075355060,1
484,9,41,5,5,700974816159,1
485,9,42,5,5,350487408079,1
486,9,48,5,5,2402276432863,1
487,9,49,5,5,2402276432863,1
488,9,50,5,5,2752763840942,1
489,9,51,5,5,700974816159,1
490,9,52,5,5,1268075355060,1
491,9,53,5,5,350487408079,1
492,10,0,3,3,2402276432863,1
493,10,1,3,3,1835175893962,1
494,10,2,3,3,2752763840942,1
495,10,3,3,3,2402276432863,1
496,10,4,3,3,1835175893962,1
497,10,5,3,3,2402276432863,1
498,10,6,3,3,1835175893962,1
499,10,7,3,3,2752763840942,1
500,10,8,3,3,2402276432863,1
501,10,9,3,3,1835175893962,1
502,10,10,3,3,1268075355060,1
503,10,11,3,3,1268075355060,1
504,10,12,3,3,700974816159,1
505,10,13,3,3,350487408079,1
506,10,14,3,3,700974816159,1
507,10,15,3,3,3103251249022,1
508,10,16,3,3,3103251249022,1
509,10,17,3,3,3103251249022,1
510,10,18,3,3,3103251249022,1
511,10,19,3,3,3103251249022,1
512,10,20,3,3,2402276432863,1
513,10,21,3,3,2752763840942,1
514,10,22,3,3,1835175893962,1
515,10,23,3,3,2402276432863,1
516,10,24,3,3,1835175893962,1
517,10,25,3,3,1268075355060,1
518,10,26,3,3,1268075355060,1
519,10,27,3,3,700974816159,1
520,10,28,3,3,700974816159,1
521,10,29,3,3,350487408079,1
522,10,30,3,3,2752763840942,1
523,10,31,3,3,2402276432863,1
524,10,32,3,3,1835175893962,1
525,10,33,3,3,1835175893962,1
526,10,34,3,3,2402276432863,1
527,10,35,3,3,1268075355060,1
528,10,36,3,3,700974816159,1
529,10,37,3,3,1268075355060,1
530,10,38,3,3,700974816159,1
531,10,39,3,3,350487408079,1
532,10,40,3,3,700974816159,1
533,10,41,3,3,1268075355060,1
534,10,42,3,3,1268075355060,1
535,10,43,3,3,2402276432863,1
536,10,44,3,3,2752763840942,1
537,10,45,3,3,2402276432863,1
538,10,46,3,3,1835175893962,1
539,10,47,3,3,1835175893962,1
540,10,51,3,3,1268075355060,1
541,10,52,3,3,700974816159,1
542,10,53,3,3,1268075355060,1
543,11,0,3,3,1268075355060,1
544,11,1,3,3,700974816159,1
545,11,2,3,3,1268075355060,1
546,11,3,3,3,700974816159,1
547,11,4,3,3,350487408079,1
548,11,5,3,3,1835175893962,1
549,11,6,3,3,1835175893962,1
550,11,7,3,3,2402276432863,1
551,11,8,3,3,2752763840942,1
552,11,9,3,3,2402276432863,1
553,11,10,3,3,700974816159,1
554,11,11,3,3,1268075355060,1
555,11,12,3,3,1268075355060,1
556,11,13,3,3,700974816159,1
557,11,14,3,3,350487408079,1
558,11,15,3,3,1835175893962,1
559,11,16,3,3,2402276432863,1
560,11,17,3,3,2752763840942,1
561,11,18,3,3,2402276432863,1
562,11,19,3,3,1835175893962,1
563,11,20,3,3,3103251249022,1
564,11,21,3,3,3103251249022,1
565,11,22,3,3,3103251249022,1
566,11,23,3,3,3103251249022,1
567,11,24,3,3,3103251249022,1
568,11,25,3,3,2752763840942,1
569,11,26,3,3,2402276432863,1
570,11,27,3,3,2402276432863,1
571,11,28,3,3,1835175893962,1
572,11,29,3,3,1835175893962,1
573,11,30,3,3,2402276432863,1
574,11,31,3,3,2752763840942,1
575,11,32,3,3,2402276432863,1
576,11,33,3,3,1835175893962,1
577,11,34,3,3,1835175893962,1
578,11,35,3,3,2402276432863,1
579,11,36,3,3,1835175893962,1
580,11,37,3,3,2752763840942,1
581,11,38,3,3,2402276432863,1
582,11,39,3,3,1835175893962,1
583,11,40,3,3,1268075355060,1
584,11,41,3,3,1268075355060,1
585,11,42,3,3,700974816159,1
586,11,43,3,3,700974816159,1
587,11,44,3,3,1268075355060,1
588,11,45,3,3,1268075355060,1
589,11,46,3,3,700974816159,1
590,11,47,3,3,350487408079,1
591,11,48,3,3,700974816159,1
592,11,49,3,3,1268075355060,1
593,11,50,3,3,1268075355060,1
594,12,2,6,6,384900179460,1
595,12,3,6,6,622781572642,1
596,12,4,6,6,384900179460,1
597,12,7,6,6,384900179460,1
598,12,8,6,6,622781572642,1
599,12,9,6,6,384900179460,1
600,12,12,6,6,384900179460,1
601,12,13,6,6,622781572642,1
602,12,14,6,6,384900179460,1
603,12,15,6,6,769800358920,1
604,12,16,6,6,769800358920,1
605,12,17,6,6,1392581931561,1
606,12,18,6,6,1777482111021,1
607,12,19,6,6,1392581931561,1
608,12,20,6,6,1245563145284,1
609,12,21,6,6,1630463324743,1
610,12,22,6,6,2253244897385,1
611,12,23,6,6,2253244897385,1
612,12,24,6,6,1630463324743,1
613,12,25,6,6,2638145076845,1
614,12,26,6,6,3023045256305,1
615,12,27,6,6,2400263683663,1
616,12,28,6,6,3023045256305,1
617,12,29,6,6,2638145076845,1
618,12,30,6,6,2400263683663,1
619,12,31,6,6,2638145076845,1
620,12,32,6,6,3023045256305,1
621,12,33,6,6,3023045256305,1
622,12,34,6,6,2638145076845,1
623,12,35,6,6,769800358920,1
624,12,36,6,6,769800358920,1
625,12,37,6,6,1392581931561,1
626,12,38,6,6,1777482111021,1
627,12,39,6,6,1392581931561,1
628,12,40,6,6,3023045256305,1
629,12,41,6,6,3023045256305,1
630,12,42,6,6,2638145076845,1
631,12,43,6,6,1245563145284,1
632,12,44,6,6,1630463324743,1
633,12,45,6,6,2253244897385,1
634,12,46,6,6,2253244897385,1
635,12,47,6,6,1630463324743,1
636,12,48,6,6,1245563145284,1
637,12,49,6,6,2253244897385,1
638,12,50,6,6,1630463324743,1
639,12,51,6,6,769800358920,1
640,12,52,6,6,769800358920,1
641,12,53,6,6,1392581931561,1
642,13,1,6,6,384900179460,1
643,13,3,6,6,384900179460,1
644,13,4,6,6,622781572642,1
645,13,6,6,6,384900179460,1
646,13,8,6,6,384900179460,1
647,13,9,6,6,622781572642,1
648,13,10,6,6,769800358920,1
649,13,11,6,6,769800358920,1
650,13,12,6,6,1392581931561,1
651,13,13,6,6,1777482111021,1
652,13,14,6,6,1392581931561,1
653,13,17,6,6,384900179460,1
654,13,18,6,6,622781572642,1
655,13,19,6,6,384900179460,1
656,13,20,6,6,769800358920,1
657,13,21,6,6,769800358920,1
658,13,22,6,6,1777482111021,1
659,13,23,6,6,1392581931561,1
660,13,24,6,6,1392581931561,1
661,13,25,6,6,2400263683663,1
662,13,26,6,6,2638145076845,1
663,13,27,6,6,2638145076845,1
664,13,28,6,6,3023045256305,1
665,13,29,6,6,3023045256305,1
666,13,30,6,6,1245563145284,1
667,13,31,6,6,1630463324743,1
668,13,32,6,6,2253244897385,1
669,13,33,6,6,2253244897385,1
670,13,34,6,6,1630463324743,1
671,13,35,6,6,1245563145284,1
672,13,36,6,6,1630463324743,1
673,13,37,6,6,1630463324743,1
674,13,38,6,6,2253244897385,1
675,13,39,6,6,2253244897385,1
676,13,40,6,6,3023045256305,1
677,13,41,6,6,2638145076845,1
678,13,42,6,6,2400263683663,1
679,13,43,6,6,769800358920,1
680,13,44,6,6,769800358920,1
681,13,45,6,6,1392581931561,1
682,13,46,6,6,1777482111021,1
683,13,47,6,6,1392581931561,1
684,13,48,6,6,2400263683663,1
685,13,49,6,6,3023045256305,1
686,13,50,6,6,2638145076845,1
687,13,51,6,6,1245563145284,1
688,13,52,6,6,1630463324743,1
689,13,53,6,6,1630463324743,1
690,14,0,6,6,2638145076845,1
691,14,1,6,6,3023045256305,1
692,14,2,6,6,2400263683663,1
693,14,3,6,6,2638145076845,1
694,14,4,6,6,3023045256305,1
695,14,5,6,6,2253244897385,1
696,14,6,6,6,2253244897385,1
697,14,7,6,6,1630463324743,1
698,14,8,6,6,1245563145284,1
699,14,9,6,6,1630463324743,1
700,14,10,6,6,3023045256305,1
701,14,11,6,6,2638145076845,1
702,14,12,6,6,2400263683663,1
703,14,13,6,6,2638145076845,1
704,14,14,6,6,3023045256305,1
705,14,15,6,6,1777482111021,1
706,14,16,6,6,1392581931561,1
707,14,17,6,6,769800358920,1
708,14,18,6,6,769800358920,1
709,14,19,6,6,1392581931561,1
710,14,20,6,6,622781572642,1
711,14,21,6,6,384900179460,1
712,14,24,6,6,384900179460,1
713,14,27,6,6,384900179460,1
714,14,28,6,6,384900179460,1
715,14,29,6,6,622781572642,1
716,14,30,6,6,384900179460,1
717,14,33,6,6,384900179460,1
718,14,34,6,6,622781572642,1
719,14,35,6,6,1392581931561,1
720,14,36,6,6,1777482111021,1
721,14,37,6,6,769800358920,1
722,14,38,6,6,769800358920,1
723,14,39,6,6,1392581931561,1
724,14,40,6,6,769800358920,1
725,14,41,6,6,769800358920,1
726,14,42,6,6,1392581931561,1
727,14,43,6,6,2253244897385,1
728,14,44,6,6,1630463324743,1
729,14,45,6,6,1245563145284,1
730,14,46,6,6,1630463324743,1
731,14,47,6,6,2253244897385,1
732,14,48,6,6,2253244897385,1
733,14,49,6,6,1245563145284,1
734,14,50,6,6,1630463324743,1
735,14,51,6,6,3023045256305,1
736,14,52,6,6,3023045256305,1
737,14,53,6,6,2638145076845,1
738,15,0,6,6,2400263683663,1
739,15,1,6,6,2638145076845,1
740,15,2,6,6,2638145076845,1
741,15,3,6,6,3023045256305,1
742,15,4,6,6,3023045256305,1
743,15,5,6,6,1777482111021,1
744,15,6,6,6,1392581931561,1
745,15,7,6,6,1392581931561,1
746,15,8,6,6,769800358920,1
747,15,9,6,6,769800358920,1
748,15,10,6,6,2253244897385,1
749,15,11,6,6,1630463324743,1
750,15,12,6,6,1245563145284,1
751,15,13,6,6,1630463324743,1
752,15,14,6,6,2253244897385,1
753,15,15,6,6,2253244897385,1
754,15,16,6,6,1630463324743,1
755,15,17,6,6,1245563145284,1
756,15,18,6,6,1630463324743,1
757,15,19,6,6,2253244897385,1
758,15,20,6,6,384900179460,1
759,15,21,6,6,622781572642,1
760,15,23,6,6,384900179460,1
761,15,26,6,6,384900179460,1
762,15,28,6,6,622781572642,1
763,15,29,6,6,384900179460,1
764,15,30,6,6,1392581931561,1
765,15,31,6,6,769800358920,1
766,15,32,6,6,769800358920,1
767,15,33,6,6,1392581931561,1
768,15,34,6,6,1777482111021,1
769,15,35,6,6,384900179460,1
770,15,36,6,6,622781572642,1
771,15,39,6,6,384900179460,1
772,15,40,6,6,1245563145284,1
773,15,41,6,6,1630463324743,1
774,15,42,6,6,2253244897385,1
775,15,43,6,6,3023045256305,1
776,15,44,6,6,2638145076845,1
777,15,45,6,6,2400263683663,1
778,15,46,6,6,2638145076845,1
779,15,47,6,6,3023045256305,1
780,15,48,6,6,1392581931561,1
781,15,49,6,6,769800358920,1
782,15,50,6,6,769800358920,1
783,15,51,6,6,3023045256305,1
784,15,52,6,6,2638145076845,1
