observable_id,observable_code,value
0,0,1
1,1,1
2,2,1
3,3,1000003
4,4,56
5,5,24
6,6,23
7,7,23
8,8,33
9,9,33
10,10,0
11,11,56
12,12,0
13,13,3
14,14,3
15,15,3
16,16,0
17,17,0
18,18,0
19,19,168
20,20,0
21,21,1
22,22,1
23,23,1
24,24,0
25,25,0
26,26,0
