shell,first_size,second_size,rest_size,partition_count,best_F,best_u,best_v,best_gradient_norm,hessian_min_eigenvalue_at_equality,hessian_max_eigenvalue_at_equality,local_hessian_nonpositive,example_labels,profile
12,7,8,9,2,0.0,0.0,0.0,0.0,-5.533638976096699,-2.073245081874316,True,swap:deterministic_ternary_261,"0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,3,16,33,24,6,0,0,0,0,0,0,0,6,39,120,135,78,12,0,0,0,0,0,0,3,30,163,293,232,78,10,1,0,0,0,0,1,10,78,232,293,163,30,3,0,0,0,0,0,0,12,78,135,120,39,6,0,0,0,0,0,0,0,6,24,33,16,3,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,8,9,2,0.0,0.0,0.0,0.0,-5.533638976096695,-2.073245081874317,True,deterministic_ternary_592,"0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,2,16,29,29,5,1,0,0,0,0,0,1,5,43,120,138,68,14,1,0,0,0,0,0,1,35,153,293,240,78,10,0,0,0,0,0,0,10,78,240,293,153,35,1,0,0,0,0,0,1,14,68,138,120,43,5,1,0,0,0,0,0,1,5,29,29,16,2,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,8,9,2,0.0,0.0,0.0,0.0,-5.533638976096704,-2.0732450818743104,True,deterministic_ternary_307,"0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,3,15,27,31,6,0,0,0,0,0,0,1,3,48,117,138,66,17,0,0,0,0,0,0,2,27,166,287,245,68,15,0,0,0,0,0,0,15,68,245,287,166,27,2,0,0,0,0,0,0,17,66,138,117,48,3,1,0,0,0,0,0,0,6,31,27,15,3,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,8,9,1,0.0,0.0,0.0,0.0,-5.5336389760967055,-2.0732450818743087,True,deterministic_ternary_405,"0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,3,18,30,24,7,0,0,0,0,0,0,0,6,37,118,148,68,11,2,0,0,0,0,0,3,32,161,292,229,84,9,0,0,0,0,0,0,9,84,229,292,161,32,3,0,0,0,0,0,2,11,68,148,118,37,6,0,0,0,0,0,0,0,7,24,30,18,3,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,8,9,1,0.0,0.0,0.0,0.0,-5.5336389760967,-2.073245081874312,True,swap:deterministic_ternary_443,"0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,18,30,28,6,0,0,0,0,0,0,1,6,43,118,139,68,13,2,0,0,0,0,0,1,34,155,292,239,80,9,0,0,0,0,0,0,9,80,239,292,155,34,1,0,0,0,0,0,2,13,68,139,118,43,6,1,0,0,0,0,0,0,6,28,30,18,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,8,9,4,0.0,0.0,0.0,0.0,-5.533638976096704,-2.0732450818743113,True,deterministic_ternary_577,"0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,2,11,36,29,4,0,0,0,0,0,0,0,8,46,112,138,71,14,1,0,0,0,0,0,2,26,162,305,222,81,12,0,0,0,0,0,0,12,81,222,305,162,26,2,0,0,0,0,0,1,14,71,138,112,46,8,0,0,0,0,0,0,0,4,29,36,11,2,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,8,9,1,0.0,0.0,0.0,0.0,-5.5336389760967,-2.073245081874312,True,prefix_flag_7_15;struct_flag:prefix_15:prefix_7,"0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,2,18,34,22,4,2,0,0,0,0,0,0,2,44,124,130,76,14,0,0,0,0,0,0,5,38,144,288,253,74,8,0,0,0,0,0,0,8,74,253,288,144,38,5,0,0,0,0,0,0,14,76,130,124,44,2,0,0,0,0,0,0,2,4,22,34,18,2,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,8,9,1,0.0,0.0,0.0,0.0,-5.5336389760967,-2.073245081874308,True,deterministic_ternary_66,"0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,15,36,25,6,0,0,0,0,0,0,0,3,54,117,126,72,18,0,0,0,0,0,0,5,27,156,287,257,66,12,0,0,0,0,0,0,12,66,257,287,156,27,5,0,0,0,0,0,0,18,72,126,117,54,3,0,0,0,0,0,0,0,6,25,36,15,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.8670296902770085,-1.955434077838943,True,deterministic_ternary_71,"0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,8,24,32,13,4,0,0,0,0,0,0,0,14,71,134,124,40,7,0,0,0,0,0,1,8,79,240,293,154,33,2,0,0,0,0,0,2,33,154,293,240,79,8,1,0,0,0,0,0,7,40,124,134,71,14,0,0,0,0,0,0,0,4,13,32,24,8,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277,-1.9554340778389372,True,swap:deterministic_ternary_425,"0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,6,27,32,12,4,0,0,0,0,0,0,1,14,66,142,118,42,7,0,0,0,0,0,0,10,82,230,299,156,31,2,0,0,0,0,0,2,31,156,299,230,82,10,0,0,0,0,0,0,7,42,118,142,66,14,1,0,0,0,0,0,0,4,12,32,27,6,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,3,0.0,0.0,0.0,0.0,-5.867029690277004,-1.955434077838945,True,swap:deterministic_ternary_589,"0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,8,23,32,16,2,0,0,0,0,0,0,1,12,72,136,120,42,7,0,0,0,0,0,0,8,82,238,293,156,29,4,0,0,0,0,0,4,29,156,293,238,82,8,0,0,0,0,0,0,7,42,120,136,72,12,1,0,0,0,0,0,0,2,16,32,23,8,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,2,0.0,0.0,0.0,0.0,-5.867029690277002,-1.9554340778389379,True,swap:deterministic_ternary_540,"0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,5,26,28,14,7,0,0,0,0,0,0,0,13,68,146,122,37,4,0,0,0,0,0,0,11,80,231,294,157,34,3,0,0,0,0,0,3,34,157,294,231,80,11,0,0,0,0,0,0,4,37,122,146,68,13,0,0,0,0,0,0,0,7,14,28,26,5,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277004,-1.9554340778389454,True,deterministic_ternary_560,"0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,9,19,32,16,5,0,0,0,0,0,0,0,15,61,160,105,47,2,0,0,0,0,0,0,7,91,217,308,147,38,1,1,0,0,0,1,1,38,147,308,217,91,7,0,0,0,0,0,0,2,47,105,160,61,15,0,0,0,0,0,0,0,5,16,32,19,9,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,2,0.0,0.0,0.0,0.0,-5.867029690277,-1.9554340778389376,True,deterministic_ternary_26,"0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,6,31,27,15,3,0,0,0,0,0,0,0,17,66,138,117,48,3,1,0,0,0,0,0,15,68,245,287,166,27,2,0,0,0,0,0,2,27,166,287,245,68,15,0,0,0,0,0,1,3,48,117,138,66,17,0,0,0,0,0,0,0,3,15,27,31,6,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,2,0.0,0.0,0.0,0.0,-5.8670296902770005,-1.9554340778389452,True,deterministic_ternary_433,"0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,9,23,33,15,2,0,0,0,0,0,0,1,13,71,135,122,40,8,0,0,0,0,0,1,7,81,239,292,156,32,2,0,0,0,0,0,2,32,156,292,239,81,7,1,0,0,0,0,0,8,40,122,135,71,13,1,0,0,0,0,0,0,2,15,33,23,9,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,3,0.0,0.0,0.0,0.0,-5.867029690277004,-1.9554340778389419,True,deterministic_ternary_203,"0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1,5,29,29,16,2,0,0,0,0,0,0,1,14,68,138,120,43,5,1,0,0,0,0,0,10,78,240,293,153,35,1,0,0,0,0,0,1,35,153,293,240,78,10,0,0,0,0,0,1,5,43,120,138,68,14,1,0,0,0,0,0,0,2,16,29,29,5,1,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277004,-1.9554340778389423,True,deterministic_ternary_30,"0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,1,5,24,38,13,1,0,0,0,0,0,0,0,17,73,124,124,47,5,0,0,0,0,0,1,7,73,254,293,141,39,2,0,0,0,0,0,2,39,141,293,254,73,7,1,0,0,0,0,0,5,47,124,124,73,17,0,0,0,0,0,0,0,1,13,38,24,5,1,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277002,-1.9554340778389434,True,deterministic_ternary_508,"0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,10,21,29,18,3,1,0,0,0,0,0,1,10,72,145,119,39,4,0,0,0,0,0,1,10,79,232,293,157,37,1,0,0,0,0,0,1,37,157,293,232,79,10,1,0,0,0,0,0,4,39,119,145,72,10,1,0,0,0,0,0,1,3,18,29,21,10,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,2,0.0,0.0,0.0,0.0,-5.867029690277003,-1.9554340778389412,True,swap:deterministic_ternary_93,"0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,6,26,29,13,7,0,0,0,0,0,0,0,14,67,145,124,35,5,0,0,0,0,0,1,10,79,232,293,157,37,1,0,0,0,0,0,1,37,157,293,232,79,10,1,0,0,0,0,0,5,35,124,145,67,14,0,0,0,0,0,0,0,7,13,29,26,6,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277004,-1.9554340778389387,True,swap:deterministic_ternary_586,"0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,8,22,29,17,5,0,0,0,0,0,0,0,12,73,139,126,35,5,0,0,0,0,0,1,8,79,240,287,157,35,3,0,0,0,0,0,3,35,157,287,240,79,8,1,0,0,0,0,0,5,35,126,139,73,12,0,0,0,0,0,0,0,5,17,29,22,8,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690276997,-1.955434077838936,True,swap:deterministic_ternary_432,"0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,6,25,36,15,0,0,0,0,0,0,0,0,18,72,126,117,54,3,0,0,0,0,0,0,12,66,257,287,156,27,5,0,0,0,0,0,5,27,156,287,257,66,12,0,0,0,0,0,0,3,54,117,126,72,18,0,0,0,0,0,0,0,0,15,36,25,6,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,3,0.0,0.0,0.0,0.0,-5.867029690277,-1.9554340778389376,True,swap:deterministic_ternary_515,"0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1,6,25,29,16,5,0,0,0,0,0,0,1,12,68,147,120,37,5,0,0,0,0,0,0,10,82,230,293,159,33,3,0,0,0,0,0,3,33,159,293,230,82,10,0,0,0,0,0,0,5,37,120,147,68,12,1,0,0,0,0,0,0,5,16,29,25,6,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277002,-1.9554340778389312,True,swap:deterministic_ternary_336,"0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,12,18,24,28,0,0,0,0,0,0,0,0,12,66,168,84,60,0,0,0,0,0,0,0,16,52,266,308,108,60,0,0,0,0,0,0,0,60,108,308,266,52,16,0,0,0,0,0,0,0,60,84,168,66,12,0,0,0,0,0,0,0,0,28,24,18,12,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277001,-1.9554340778389407,True,swap:deterministic_ternary_162,"0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,5,28,26,17,5,0,0,0,0,0,0,0,14,69,141,126,36,3,1,0,0,0,0,1,10,75,242,287,154,41,0,0,0,0,0,0,0,41,154,287,242,75,10,1,0,0,0,0,1,3,36,126,141,69,14,0,0,0,0,0,0,0,5,17,26,28,5,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690276998,-1.9554340778389427,True,deterministic_ternary_43,"0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,10,17,36,15,4,0,0,0,0,0,0,0,18,56,158,117,34,7,0,0,0,0,0,0,10,78,240,287,156,37,2,0,0,0,0,0,2,37,156,287,240,78,10,0,0,0,0,0,0,7,34,117,158,56,18,0,0,0,0,0,0,0,4,15,36,17,10,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.8670296902770005,-1.9554340778389419,True,deterministic_ternary_267,"0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,7,25,30,15,5,0,0,0,0,0,0,1,13,67,146,122,35,6,0,0,0,0,0,1,9,81,231,292,159,36,1,0,0,0,0,0,1,36,159,292,231,81,9,1,0,0,0,0,0,6,35,122,146,67,13,1,0,0,0,0,0,0,5,15,30,25,7,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,2,0.0,0.0,0.0,0.0,-5.867029690277001,-1.9554340778389392,True,deterministic_ternary_516,"0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,5,27,26,20,3,0,0,0,0,0,0,1,12,70,143,122,38,3,1,0,0,0,0,0,10,78,240,287,156,37,2,0,0,0,0,0,2,37,156,287,240,78,10,0,0,0,0,0,1,3,38,122,143,70,12,1,0,0,0,0,0,0,3,20,26,27,5,1,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,3,0.0,0.0,0.0,0.0,-5.867029690277002,-1.9554340778389439,True,deterministic_ternary_411,"0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,6,20,34,18,4,0,0,0,0,0,0,1,16,75,136,119,36,7,0,0,0,0,0,1,6,77,238,293,158,35,2,0,0,0,0,0,2,35,158,293,238,77,6,1,0,0,0,0,0,7,36,119,136,75,16,1,0,0,0,0,0,0,4,18,34,20,6,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277002,-1.9554340778389403,True,swap:deterministic_ternary_222,"0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,2,26,30,19,4,0,0,0,0,0,0,1,17,72,139,117,39,4,1,0,0,0,0,0,9,74,239,294,155,38,1,0,0,0,0,0,1,38,155,294,239,74,9,0,0,0,0,0,1,4,39,117,139,72,17,1,0,0,0,0,0,0,4,19,30,26,2,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277006,-1.9554340778389367,True,swap:deterministic_ternary_123,"0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,7,24,32,15,3,1,0,0,0,0,0,0,11,77,140,115,43,4,0,0,0,0,0,1,13,76,225,300,161,33,1,0,0,0,0,0,1,33,161,300,225,76,13,1,0,0,0,0,0,4,43,115,140,77,11,0,0,0,0,0,0,1,3,15,32,24,7,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690276998,-1.9554340778389372,True,prefix_flag_7_16;struct_flag:prefix_16:prefix_7,"0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,7,23,32,18,1,1,0,0,0,0,0,1,9,78,142,111,45,4,0,0,0,0,0,0,13,79,223,300,163,29,3,0,0,0,0,0,3,29,163,300,223,79,13,0,0,0,0,0,0,4,45,111,142,78,9,1,0,0,0,0,0,1,1,18,32,23,7,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690277004,-1.955434077838945,True,swap:prefix_flag_9_16;swap:struct_flag:prefix_16:prefix_9,"0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,7,21,36,15,3,0,0,0,0,0,0,0,15,66,156,99,51,3,0,0,0,0,0,0,9,90,209,314,153,33,1,1,0,0,0,1,1,33,153,314,209,90,9,0,0,0,0,0,0,3,51,99,156,66,15,0,0,0,0,0,0,0,3,15,36,21,7,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,9,8,1,0.0,0.0,0.0,0.0,-5.867029690276998,-1.9554340778389427,True,deterministic_ternary_252,"0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,3,23,37,15,4,0,0,0,0,0,0,0,17,80,131,115,40,7,0,0,0,0,0,1,9,74,231,300,162,31,2,0,0,0,0,0,2,31,162,300,231,74,9,1,0,0,0,0,0,7,40,115,131,80,17,0,0,0,0,0,0,0,4,15,37,23,3,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,7,10,7,1,0.0,0.0,0.0,0.0,-6.168139548480648,-1.8083097268816597,True,deterministic_ternary_578,"0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,2,13,29,28,9,1,0,0,0,0,0,0,2,30,103,145,90,17,3,0,0,0,0,0,2,24,156,292,243,82,11,0,0,0,0,0,0,11,82,243,292,156,24,2,0,0,0,0,0,3,17,90,145,103,30,2,0,0,0,0,0,0,1,9,28,29,13,2,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
