trace,shell,t,F,ratio,dF,Emax,kmax,barrier_class,dissonance_class,danger_flag,pitch_hz,amplitude,roughness,brightness,lambda_hc_channel
w16_prefix16_low_barrier_dissonance,16,20.293436293436294,-3.3882810057470536,0.0337666717535666,8.072793710869216e-08,1.864332492829135e-07,16,below,dissonant,False,514.3618093659222,0.21746223581325308,1.491465994263308e-05,5.04549606929326e-09,0.0
w16_prefix16_low_barrier_dissonance,16,20.386100386100384,-3.3882809985587556,0.033766671996291506,7.450269497742457e-08,1.7205659619268232e-07,16,below,dissonant,False,514.3618099667952,0.21746223615909488,1.3764527695414586e-05,4.6564184360890355e-09,0.0
w16_prefix16_low_barrier_dissonance,16,20.47876447876448,-3.3882809919247734,0.033766672220299006,6.87575167383683e-08,1.587886732101751e-07,16,below,dissonant,False,514.3618105213328,0.21746223647826762,1.2703093856814007e-05,4.297344796148019e-09,0.0
w16_prefix16_low_barrier_dissonance,16,20.57142857142857,-3.3882809858023606,0.03376667242703251,6.345537313252223e-08,1.465439130043933e-07,16,below,dissonant,False,514.3618110331081,0.21746223677282778,1.1723513040351463e-05,3.9659608207826396e-09,0.0
w16_prefix16_low_barrier_dissonance,16,20.664092664092664,-3.388280980152082,0.033766672617823616,5.8562100195801166e-08,1.3524341502257897e-07,16,below,dissonant,False,514.3618115054173,0.21746223704467277,1.0819473201806318e-05,3.660131262237573e-09,0.0
w16_prefix16_low_barrier_dissonance,16,20.756756756756754,-3.3882809749375014,0.033766672793902656,5.404614583879803e-08,1.2481420641474728e-07,16,below,dissonant,False,514.3618119413065,0.21746223729555553,9.985136513179782e-06,3.377884114924877e-09,0.0
w16_prefix16_low_barrier_dissonance,16,20.84942084942085,-3.3882809701250522,0.03376667295640305,4.987845768584242e-08,1.1518940323806959e-07,16,below,dissonant,False,514.3618123435814,0.21746223752709104,9.215152259045567e-06,3.1174036053651513e-09,0.0
w16_prefix16_low_barrier_dissonance,16,20.94208494208494,-3.3882809656836983,0.0337666731063728,4.6032136066823404e-08,1.0630667224287293e-07,16,below,dissonant,False,514.3618127148361,0.2174622377407725,8.504533779429835e-06,2.8770085041764627e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.034749034749034,-3.388280961584826,0.033766673244778084,4.248241763707031e-08,9.810891654637999e-08,16,below,dissonant,False,514.3618130574628,0.2174622379379766,7.848713323710399e-06,2.6551511023168942e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.127413127413128,-3.3882809578020527,0.03376667337250975,3.9206437408559325e-08,9.054336447267275e-08,16,below,dissonant,False,514.3618133736665,0.2174622381199725,7.24346915781382e-06,2.450402338034958e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.22007722007722,-3.3882809543109715,0.033766673490391946,3.618308930488937e-08,8.356128411435293e-08,16,below,dissonant,False,514.3618136654875,0.21746223828793465,6.684902729148234e-06,2.2614430815555856e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.312741312741313,-3.388280951089108,0.03376667359918357,3.339287140869634e-08,7.711753935435439e-08,16,below,dissonant,False,514.3618139348046,0.21746223844294427,6.169403148348351e-06,2.087054463043521e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.405405405405403,-3.3882809481156855,0.03376667369958615,3.081781657738695e-08,7.117068889783695e-08,16,below,dissonant,False,514.3618141833543,0.21746223858600094,5.693655111826956e-06,1.9261135360866843e-09,0.0
