matrix,diagnostic,value
compound_Foam16_from_A6,CSDO_support_over_active_energy_ratio,2.0877370418828756
compound_Foam16_from_A6,CSDO_signspan_over_CSDO_support_energy_ratio,0.9953764965147618
compound_Foam16_from_A6,CSDO_left_one_sided_energy,0.2507003305872614
compound_Foam16_from_A6,CSDO_right_one_sided_energy,0.2506061176742237
label_embedding_Rfoam16,CSDO_support_over_active_energy_ratio,68.9563606202368
label_embedding_Rfoam16,CSDO_signspan_over_CSDO_support_energy_ratio,0.3694628836561181
label_embedding_Rfoam16,CSDO_left_one_sided_energy,0.9767878401727287
label_embedding_Rfoam16,CSDO_right_one_sided_energy,0.9788868934359932
