observable_id,observable_code,value_x1e12,aux_id
0,0,6,-1
1,1,14,-1
2,2,6,-1
3,3,221,-1
4,4,12,-1
5,5,330723741064,-1
6,6,203008060691,-1
7,7,8055832391,-1
8,8,-50213137799,-1
9,9,-3098360905,-1
10,10,50308637906,-1
11,11,144485801805,-1
12,12,9,-1
