observable_id,observable_code,value
0,0,128
1,1,256
2,2,10
3,3,13
4,4,26
5,5,581
6,6,16095
7,7,32190
8,8,32190
9,9,32190
10,10,32190
11,11,49665
12,12,99330
13,13,99330
14,14,99330
15,15,258
16,16,3
17,17,1
18,18,1
19,19,1
