observable_id,observable_code,value_x1e12,aux_id
0,0,16,0
1,1,6,0
2,2,6,0
3,3,6,0
4,4,4,0
5,5,20,0
6,6,3,0
7,7,3,0
8,8,4,0
9,9,6,0
10,10,3,0
11,11,0,0
12,12,0,0
13,13,8,0
14,14,9,0
15,15,2,0
16,16,155,0
17,17,13,0
18,18,3,0
19,19,11,0
