shell,label,gap,Dq,Dp,p_min,p_max,passes_gap_nonnegative
8,uniform_64blocks_0,2.415408719900587,2.473118694035958,0.014427493533842761,0.02734375,0.052734375,True
8,uniform_64blocks_1,2.4203290465992318,2.473118694035958,0.013197411859181597,0.029296875,0.05859375,True
8,uniform_128blocks_0,1.7561183097769655,1.7799715134760128,0.0059633009247618066,0.03125,0.05078125,True
8,uniform_128blocks_1,1.753766015176032,1.7799715134760128,0.006551374574995201,0.029296875,0.048828125,True
8,gibbs_x_0,-5.36607795235493e-15,-1.1102230246251568e-16,1.3137639124731035e-15,0.041666666666666616,0.041666666666666775,True
8,gibbs_x_1,0.08329940594489016,0.12760644242354394,0.011076759119663444,0.029344697944364454,0.0552086055527654,True
8,gibbs_x_2,0.08522041684468437,0.13052088719025617,0.01132511758639295,0.03268450592254005,0.05185374092397276,True
8,gibbs_x_3,0.06309598077473498,0.09599172695986075,0.008223936546281441,0.032319664613374426,0.05724975248390407,True
8,gibbs_x_4,0.08392196021511661,0.12863798535118925,0.011179006284018161,0.030007229148725355,0.05400850084938134,True
8,gibbs_x_5,0.09370026630037893,0.1447440608819724,0.012760948645398364,0.027527082620702366,0.05054316528295781,True
8,gibbs_x_6,0.47796512725494184,0.7248881656321915,0.061730759594312415,0.019173940311731176,0.07434807369863802,True
8,gibbs_x_7,0.4358736645182872,0.6679722205431249,0.058024639006209425,0.016283534467766852,0.07326375711954478,True
8,gibbs_x_8,0.41429333490382303,0.6299531560662229,0.053914955290599975,0.023857737531481377,0.07322919851134828,True
8,gibbs_x_9,0.2939036057585678,0.4553802730987099,0.040369166835035525,0.015352518038150789,0.06475263411105024,True
8,gibbs_x_10,0.43020544903232477,0.6483888889113363,0.05454585996975288,0.015647745057460506,0.08400761091267034,True
8,gibbs_x_11,1.5525754129755156,2.351211128191335,0.19965892880395486,0.006756524298143104,0.09353263352337031,True
8,gibbs_x_12,0.8672425047116437,1.3398481047218558,0.11815140000255303,0.004182368515611838,0.08399108609175605,True
8,gibbs_x_13,0.7824488222069139,1.2062800086497272,0.10595779661070333,0.00403876146870289,0.08129126617677887,True
8,gibbs_x_14,0.8321354603768972,1.2893113763486157,0.11429397899292962,0.01482431658309643,0.07084732859193986,True
8,gibbs_x_15,1.2722609521924366,1.9784586418537256,0.17654942241532223,0.005704648870849635,0.0844716771690408,True
8,gibbs_x_16,2.0366561507009893,3.0289487331641114,0.24807314561578056,0.00384997243327472,0.11044470931894977,True
8,gibbs_x_17,2.9201969369289658,4.397393611022187,0.36929916852330524,0.0004684421287954526,0.12327815138857066,True
8,gibbs_x_18,2.1938243617738618,3.4297182240462956,0.3089734655681084,0.003353948519321804,0.1094819706254535,True
8,gibbs_x_19,2.5874085727915865,5.379202359675874,0.6979484467210719,0.00036597157234696164,0.12110866172367303,True
8,gibbs_x_20,2.376077186240508,4.341093828586554,0.4912541605865115,0.0009970315374114057,0.11659793896382961,True
8,gibbs_x_21,2.7434805851580597,5.853911473707748,0.777607722137422,6.557774656376662e-05,0.12395362387018244,True
8,gibbs_x_22,2.7770332955187107,5.257606658434555,0.620143340728961,0.00020449082759325894,0.12327957997855384,True
8,gibbs_x_23,2.5385221140940977,4.308980688385635,0.44261464357288427,0.0018632978840230473,0.1235702318569672,True
8,gibbs_x_24,2.4950614117045147,3.6508897165416343,0.2889570762092799,0.0008045213790163716,0.11152764742954216,True
8,gibbs_x_25,2.3747905855346394,6.306253252781184,0.9828656668116362,0.00011554068290468962,0.12450571220337688,True
8,gibbs_x_26,0.039946140996564246,0.058891517828191874,0.004736344207906907,0.04076086956521728,0.062499999999999806,True
8,gibbs_x_27,0.3924033342782401,0.5325265497084811,0.03503080385756026,0.03894927536231881,0.10416666666666698,True
8,gibbs_x_28,0.7691594055164206,0.9885122067447126,0.054838200307073,0.03815004262574584,0.12254901960784312,True
8,gibbs_x_29,0.07558472168655841,0.11186957189017874,0.00907121255090508,0.039865871833084966,0.06147540983606573,True
8,gibbs_x_30,0.7651123357615547,1.0494147375883176,0.07107560045669073,0.036147186147186094,0.10238095238095261,True
8,gibbs_x_31,1.5700649129916338,2.0380767999611615,0.11700297174238194,0.03434384814966543,0.12221767035368013,True
8,gibbs_x_32,0.1341217783791286,0.2000510127918494,0.0164823086031802,0.038113695090439256,0.059431524547803656,True
8,gibbs_x_33,1.4195759276482345,1.9938785088749467,0.14357564530667805,0.030400481143423176,0.09799759428288397,True
8,gibbs_x_34,3.258133632503103,4.337676626380486,0.2698857484693458,0.025760202727200525,0.12119898636399742,True
8,gibbs_x_35,0.20234644958590925,0.30633016887291903,0.02599592982175244,0.03477011494252871,0.055402298850574724,True
8,gibbs_x_36,1.8184703445208452,2.711828742024396,0.22333959937588765,0.01693106131559436,0.08189021515704341,True
8,gibbs_x_37,2.9686784470895153,4.797144596064376,0.4571165372437152,0.002396605465630455,0.09249957990290891,True
8,gibbs_x_38,0.21245099187309607,0.32609129738952813,0.02841007637910801,0.03178191489361704,0.05155141843971637,True
8,gibbs_x_39,1.9180091765002336,3.277223396772049,0.3398035550679539,0.008622805906392833,0.08481973174505382,True
8,gibbs_x_40,2.430968078028311,6.153274353366259,0.9305765688344869,0.00015470559293603894,0.12000664865258778,True
8,gibbs_x_41,0.17588979084252343,0.27359599647739863,0.0244265514087188,0.029041519434628973,0.04799764428739696,True
8,gibbs_x_42,1.265883445913814,2.035505100406839,0.19240541362325622,0.009307919171107725,0.059460246327098114,True
8,gibbs_x_43,2.2117316805725387,3.662717131279413,0.36274636267671856,0.0011245453093274489,0.06623086908095531,True
8,gibbs_x_44,0.027531637963997366,0.043692120681965506,0.004040120679492035,0.02499999999999999,0.042391304347826064,True
8,gibbs_x_45,0.14787261636431723,0.24702803474853954,0.02478885459605558,0.0059523809523809625,0.0432194616977226,True
8,gibbs_x_46,0.220379907061447,0.37756627213947314,0.039296591269506534,0.0006218905472636824,0.04345122215011902,True
12,uniform_blocks,5.406786129924487e-14,2.2204460492503128e-16,-8.97430278238664e-15,0.04166666666666622,0.041666666666666366,True
12,delta_0,3.6951100038645723,7.853993087224244,0.6931471805599453,1.0733333333333284e-298,0.08333333333333333,True
12,delta_1,3.6951100038645723,7.853993087224244,0.6931471805599453,1.0733333333333284e-298,0.08333333333333333,True
12,delta_2,3.6951100038645723,7.853993087224244,0.6931471805599453,1.0733333333333284e-298,0.08333333333333333,True
12,delta_3,3.6951100038645723,7.853993087224244,0.6931471805599453,1.0733333333333284e-298,0.08333333333333333,True
12,delta_4,3.6951100038645723,7.853993087224244,0.6931471805599453,1.0733333333333284e-298,0.08333333333333333,True
12,delta_1288,3.6951100038645723,7.853993087224244,0.6931471805599453,1.0733333333333284e-298,0.08333333333333333,True
12,delta_2575,3.6951100038645723,7.853993087224244,0.6931471805599453,1.0733333333333284e-298,0.08333333333333333,True
12,uniform_2blocks_0,5.081404364984463,7.160845906664299,0.34657359027997264,1.0733333333333284e-298,0.08333333333333333,True
12,uniform_2blocks_1,5.081404364984463,7.160845906664299,0.34657359027997264,1.0733333333333284e-298,0.08333333333333333,True
12,uniform_4blocks_0,5.489996214890415,6.467698726104354,0.1629504185356564,1.0733333333333284e-298,0.08333333333333333,True
12,uniform_4blocks_1,5.728689028000971,6.467698726104354,0.12316828301723061,1.0733333333333297e-298,0.08333333333333333,True
12,uniform_8blocks_0,5.451878848901074,5.7745515455444085,0.0537787827738891,0.020833333333333332,0.07291666666666667,True
12,uniform_8blocks_1,5.341185125976041,5.7745515455444085,0.07222773659472798,0.010416666666666666,0.07291666666666667,True
12,uniform_16blocks_0,4.898322412546517,5.081404364984463,0.030513658739657657,0.020833333333333332,0.0625,True
12,uniform_16blocks_1,4.883998362983005,5.081404364984463,0.0329010003335764,0.020833333333333332,0.0625,True
12,uniform_32blocks_0,4.29552096097212,4.388257184424518,0.015456037242066187,0.0234375,0.057291666666666664,True
12,uniform_32blocks_1,4.246126767572897,4.388257184424518,0.023688402808603473,0.020833333333333332,0.057291666666666664,True
12,uniform_64blocks_0,3.653780529761615,3.6951100038645723,0.006888245683826264,0.032552083333333336,0.049479166666666664,True
12,uniform_64blocks_1,3.653205520837517,3.6951100038645723,0.006984080504509223,0.03125,0.049479166666666664,True
12,uniform_128blocks_0,2.985148104363435,3.001962823304627,0.002802453156865314,0.034505208333333336,0.048828125,True
12,uniform_128blocks_1,2.968757258944736,3.001962823304627,0.005534260726648507,0.029947916666666668,0.048177083333333336,True
12,gibbs_x_0,5.406786129924487e-14,2.2204460492503128e-16,-8.97430278238664e-15,0.04166666666666622,0.041666666666666366,True
12,gibbs_x_1,0.12682866162502726,0.1711308111720663,0.007383691591173171,0.03255716985930325,0.05356461524190519,True
12,gibbs_x_2,0.12397659968281402,0.16852625875805755,0.007424943179207253,0.029944114548974828,0.05101287483211636,True
12,gibbs_x_3,0.17328962924963362,0.23610110705923223,0.010468579634933103,0.027814815562056103,0.0510464137438198,True
12,gibbs_x_4,0.08866781181610466,0.12058301687481218,0.0053192008431179215,0.034225848600688606,0.04759983393125993,True
12,gibbs_x_5,0.20569588210416764,0.27544933853802117,0.011625576072308921,0.031025511302107636,0.056511432881889395,True
12,gibbs_x_6,0.7225664568434109,0.9915975718449965,0.044838519166930935,0.013836739141224283,0.062460464319029685,True
12,gibbs_x_7,0.6022593120455944,0.8178230875975863,0.035927295925331997,0.01848568025571252,0.061388575895950336,True
12,gibbs_x_8,1.0197422628748802,1.3879932798359642,0.06137516949351399,0.012654852620263002,0.06650334260000858,True
12,gibbs_x_9,0.5563390597395617,0.7574168537870225,0.0335129656745768,0.020751949831088273,0.06022572988744693,True
12,gibbs_x_10,0.5101684471523444,0.6811514905021355,0.02849717389163184,0.026584098402931605,0.060787756487801714,True
12,gibbs_x_11,1.048714937953529,1.4377174227074652,0.06483374745898937,0.017690945708600532,0.06270787143222133,True
12,gibbs_x_12,2.4365792595281768,3.3910565358109883,0.15907954604713526,0.004837178708244395,0.0734012533090223,True
12,gibbs_x_13,1.2379297545996486,1.6744245236498185,0.07274912817502832,0.015047559334616956,0.07259334238431722,True
12,gibbs_x_14,2.0233268536210605,2.8477203992902824,0.13739892427820366,0.009458294867782048,0.07413296510198139,True
12,gibbs_x_15,2.3402035852042165,3.2142473840069807,0.14567396646712738,0.008011602286926127,0.07773071481928127,True
12,gibbs_x_16,3.206737119043032,4.366577071497106,0.19330665874234576,0.002328639472669767,0.08222749584818694,True
12,gibbs_x_17,3.2095446592415344,4.380116048457549,0.1950952315360025,0.006103328677380078,0.08032022605424051,True
12,gibbs_x_18,4.157713543507017,6.675782700648081,0.4196781928568439,0.0002807208190625414,0.0831686417914232,True
12,gibbs_x_19,3.2975055796296386,4.456162092753781,0.19310941885402366,0.0020953648358501627,0.08206535940715606,True
12,gibbs_x_20,2.226858493992742,3.084305801034592,0.14290788450697509,0.004173153881565933,0.07830065772186491,True
12,gibbs_x_21,3.5855279628989782,5.065313812225403,0.24663097488773744,0.00157839231619866,0.0814771836225507,True
12,gibbs_x_22,3.9728273601899993,5.533665253342211,0.260139648858702,0.002289047865621665,0.08304341975099548,True
12,gibbs_x_23,3.8206557335000104,5.221402056482,0.23345772049699826,0.0009174992964487712,0.08295332638314072,True
12,gibbs_x_24,3.678741113752036,5.133819857869848,0.24251312401963535,0.00014442531138500863,0.08317754323007337,True
12,gibbs_x_25,4.0785376346063344,5.885413585680368,0.30114599184567226,0.0011344862285213963,0.08264116391111095,True
12,gibbs_x_26,0.043465518167758004,0.05663301226513272,0.0021945823495624524,0.041062801932366895,0.05555555555555572,True
12,gibbs_x_27,0.31763036191211896,0.3885110832107075,0.011813453549764756,0.04018445322793129,0.07575757575757562,True
12,gibbs_x_28,0.5391368731032231,0.6376011052910534,0.016410705364638387,0.039890945616300445,0.08250825082508174,True
12,gibbs_x_29,0.083489075818352,0.10913586996967842,0.004274465691887736,0.04045307443365694,0.05501618122977345,True
12,gibbs_x_30,0.6327314932952429,0.7786699459496746,0.02432307544240529,0.03861337281026387,0.0752528990870965,True
12,gibbs_x_31,1.1016699069768563,1.3098419986195076,0.03469534860710856,0.03796040126559386,0.08243558607846853,True
12,gibbs_x_32,0.15273674755198585,0.20098734199538337,0.008041765740566255,0.039218782901663314,0.053906085491682416,True
12,gibbs_x_33,1.2443090970810204,1.5526774119363655,0.051394719142557534,0.03519216714819446,0.07403916425902814,True
12,gibbs_x_34,2.3029384497333383,2.7729657693196264,0.07833788659771469,0.03355114619699343,0.082244269015032,True
12,gibbs_x_35,0.24545529495995685,0.3274830342510486,0.01367128988184862,0.036700788041270756,0.05157666283671678,True
12,gibbs_x_36,2.288718782160222,2.9904111119484673,0.11694872163137421,0.023722651369924356,0.07077212864727042,True
12,gibbs_x_37,4.263491299911169,6.28513188463809,0.3369400974544868,0.004556664073461781,0.08170978803534769,True
12,gibbs_x_38,0.27322068746036654,0.3696559854117115,0.016072549658557495,0.03418018739845537,0.04915314593487791,True
12,gibbs_x_39,2.309510824748675,3.126955822124552,0.13624083289597952,0.01638984549252281,0.06694348784081054,True
12,gibbs_x_40,4.160513138368506,5.808973538082716,0.2747433999523684,0.0023802149887464635,0.08095311834458721,True
12,gibbs_x_41,0.2385814086701629,0.3274830342510481,0.014816937596814198,0.031756670496617,0.046632545292062975,True
12,gibbs_x_42,2.0868154016479714,2.9904111119484664,0.15059928505008255,0.012561204686062914,0.059610681963408955,True
12,gibbs_x_43,3.9840338169095637,6.285131884638093,0.3835163446214216,0.0016235452979856404,0.07877666925987158,True
12,gibbs_x_44,0.0402762284792495,0.05663301226513276,0.002726130630980544,0.02777777777777796,0.0422705314009664,True
12,gibbs_x_45,0.2578584069761364,0.3885110832107074,0.02177544603909516,0.007575757575757591,0.043148880105402104,True
12,gibbs_x_46,0.4068182717284375,0.6376011052910531,0.03846380559376927,0.0008250825082508195,0.04344238771703293,True
16,uniform_blocks,2.1464311809419672e-15,-1.1102230246251568e-16,-2.8218168542556036e-16,0.0416666666666666,0.0416666666666667,True
16,delta_0,3.3882809125303153,6.63200177739563,0.4054651081081644,3.1625000000000006e-299,0.0625,True
16,delta_1,3.3882809125303153,6.63200177739563,0.4054651081081644,3.162499999999996e-299,0.0625,True
16,delta_2,3.3882809125303153,6.63200177739563,0.4054651081081644,3.1624999999999964e-299,0.0625,True
16,delta_3,3.3882809125303153,6.63200177739563,0.4054651081081644,3.1624999999999964e-299,0.0625,True
16,delta_4,3.3882809125303153,6.63200177739563,0.4054651081081644,3.162499999999996e-299,0.0625,True
16,delta_379,3.3882809125303153,6.63200177739563,0.4054651081081644,3.162499999999996e-299,0.0625,True
16,delta_758,3.3882809125303153,6.63200177739563,0.4054651081081644,3.162499999999996e-299,0.0625,True
16,uniform_2blocks_0,4.774575273650205,5.938854596835685,0.14553491539818492,3.162499999999997e-299,0.0625,True
16,uniform_2blocks_1,4.774575273650205,5.938854596835685,0.14553491539818492,3.162499999999999e-299,0.0625,True
16,uniform_4blocks_0,4.574969461393911,5.2457074162757396,0.08384224436022852,3.1624999999999964e-299,0.0625,True
16,uniform_4blocks_1,4.574969461393911,5.2457074162757396,0.08384224436022852,3.1625000000000006e-299,0.0625,True
16,uniform_8blocks_0,4.228434074018556,4.552560235715794,0.040515770212154786,0.0078125,0.0546875,True
16,uniform_8blocks_1,4.244926882442519,4.552560235715794,0.03845416915915945,0.0234375,0.0546875,True
16,uniform_16blocks_0,3.661019716452623,3.8594130551558488,0.02479916733790319,0.0234375,0.05859375,True
16,uniform_16blocks_1,3.7404756095642284,3.8594130551558488,0.014867180698952522,0.03125,0.0546875,True
16,uniform_32blocks_0,3.0791068755864064,3.1662658745959034,0.010894874876187115,0.029296875,0.0546875,True
16,uniform_32blocks_1,3.125878622326805,3.1662658745959034,0.005048406533637331,0.033203125,0.048828125,True
16,uniform_64blocks_0,2.438924753478525,2.473118694035958,0.004274242569679133,0.0302734375,0.046875,True
16,uniform_64blocks_1,2.457372604686487,2.473118694035958,0.001968261168683859,0.0380859375,0.046875,True
16,uniform_128blocks_0,1.7644049270875315,1.779971513476013,0.0019458232985601802,0.03564453125,0.04541015625,True
16,uniform_128blocks_1,1.7715596212505547,1.7799715134760128,0.0010514865281822617,0.03759765625,0.0458984375,True
16,gibbs_x_0,2.1464311809419672e-15,-1.1102230246251568e-16,-2.8218168542556036e-16,0.0416666666666666,0.0416666666666667,True
16,gibbs_x_1,0.08569576177549701,0.10344398127656672,0.0022185274376337136,0.03480087239246763,0.04829871676513146,True
16,gibbs_x_2,0.1307437210837875,0.1576629640589058,0.003364905371889789,0.035235300006989996,0.04881720070251817,True
16,gibbs_x_3,0.1324726832128687,0.15922827185891947,0.0033444485807563457,0.036741271838947674,0.0505344378820502,True
16,gibbs_x_4,0.14680049389849245,0.17692717552363044,0.003765835203142248,0.03541694805746285,0.05033079107884698,True
16,gibbs_x_5,0.1352555726084387,0.16386563914277041,0.0035762583167914634,0.03408496614802016,0.04818763098370194,True
16,gibbs_x_6,0.6928972398211729,0.8566891865569681,0.020473993341974403,0.022781927595837182,0.053002049247183776,True
16,gibbs_x_7,0.4411695809350712,0.5372213820927715,0.012006475144712536,0.025094020888903952,0.05143667522160116,True
16,gibbs_x_8,0.8127513389346402,0.9836483536132881,0.021362126834830977,0.027035772930647645,0.055624872882020795,True
16,gibbs_x_9,0.564436392733777,0.6858724901370781,0.015179512175412632,0.02493922625982754,0.054471782220367214,True
16,gibbs_x_10,0.5632569378384226,0.6909219841535639,0.015958130789392663,0.023495576502898442,0.05457936961502956,True
16,gibbs_x_11,2.3610485976557416,3.039552742519483,0.08481301810796765,0.014880951434630385,0.060114092846160934,True
16,gibbs_x_12,0.9016721874971427,1.0907168089340482,0.02363057767961318,0.025949912607243386,0.05528241592508404,True
16,gibbs_x_13,1.5091016573883045,1.8393792419593313,0.04128469807137836,0.019775000381537212,0.060871728480632784,True
16,gibbs_x_14,1.3144888461243478,1.6018357603892004,0.03591836428310657,0.02121057094623853,0.05593785463106329,True
16,gibbs_x_15,1.6456090059017692,2.0246381590912534,0.04737864414868554,0.013136022034715027,0.0595433448303516,True
16,gibbs_x_16,2.6409009631536184,3.4121782017609643,0.0964096548259182,0.0059608701854711975,0.060779055575610946,True
16,gibbs_x_17,2.9765288713075018,3.741295215711892,0.09559579305054879,0.0025752089645861205,0.06182064211699697,True
16,gibbs_x_18,2.749943133549139,3.496090336028814,0.09326840030995938,0.0017159816236707686,0.061267799945730464,True
16,gibbs_x_19,2.650175511917243,3.32614147220467,0.08449574503592834,0.0046708979832235445,0.06207803737801231,True
16,gibbs_x_20,2.654125041296142,3.4834066314591454,0.10366019877037538,0.001881739466952592,0.06108003586336513,True
16,gibbs_x_21,3.0856003742317615,3.992600102610866,0.11337496604738807,0.001355013145103372,0.0617086955841601,True
16,gibbs_x_22,3.5749837319559794,5.362129973703882,0.22339328021848787,0.002882794027878654,0.062428806872251816,True
16,gibbs_x_23,3.5377324321363397,4.589511524479096,0.1314723865428445,0.0017340710464213453,0.062473926192585696,True
16,gibbs_x_24,3.0220950960662014,3.7900089621538062,0.0959892332609506,0.008205254149666528,0.06203393842953901,True
16,gibbs_x_25,3.612697479067841,5.88871142534146,0.2845017432842023,0.0013634734269000134,0.0624759693492668,True
16,gibbs_x_26,0.03713946572693955,0.043692120681965416,0.0008190818693782336,0.041304347826086815,0.04999999999999984,True
16,gibbs_x_27,0.21870065426745902,0.24702803474853935,0.003540922560135041,0.04089026915113863,0.05952380952380945,True
16,gibbs_x_28,0.34073220130677306,0.37756627213947325,0.004604258854087525,0.04077438892494045,0.06218905472636817,True
16,gibbs_x_29,0.07214695357344295,0.08506209691829131,0.0016143929181060461,0.04093288910042833,0.04973821989528802,True
16,gibbs_x_30,0.43969379733811753,0.4982921876176672,0.007324798784943708,0.04005792824548456,0.05936278929966932,True
16,gibbs_x_31,0.6960154159109495,0.7734609649552862,0.009680693630542083,0.03980284096343417,0.062168749402223555,True
16,gibbs_x_32,0.1351709942768059,0.16009725576334935,0.003115782685817932,0.040162218733647226,0.049188906331763455,True
16,gibbs_x_33,0.8857861758750984,1.0113725702743679,0.015698299299908673,0.038202925251346005,0.05898537374326982,True
16,gibbs_x_34,1.4550993746012069,1.6276887743316493,0.021573674966305308,0.03757619194548205,0.0621190402725896,True
16,gibbs_x_35,0.228726677739549,0.27359599647739863,0.005608664842231204,0.038501177856301534,0.04797924028268556,True
16,gibbs_x_36,1.795199707348777,2.110934482401457,0.03946684688158498,0.03262801573126563,0.058338861624387804,True
16,gibbs_x_37,3.20684465493862,3.662717131279414,0.056984059542599226,0.02938456545952233,0.061937727345336306,True
16,gibbs_x_38,0.26967858147383805,0.3260912973895278,0.007051589489461217,0.03672429078014186,0.04660904255319153,True
16,gibbs_x_39,2.0442678601166944,2.435045655375705,0.0488472244073763,0.028750465412004534,0.054582867921328805,True
16,gibbs_x_40,3.307683277678043,3.864460101916531,0.06959710302981097,0.026304501865110613,0.05702883146822269,True
16,gibbs_x_41,0.2502991144824565,0.306330168872919,0.007003881798807806,0.034798850574712575,0.045114942528735574,True
16,gibbs_x_42,2.183148565409229,2.7118287420243963,0.06608502207689593,0.021554892421478313,0.054034469342202844,True
16,gibbs_x_43,3.8670329910111647,4.797144596064375,0.11626395063165126,0.01625021004854554,0.061301697267184777,True
16,gibbs_x_44,0.04702743613347879,0.05889151782819208,0.0014830102118391615,0.03124999999999991,0.042119565217391304,True
16,gibbs_x_45,0.39401858960242697,0.5325265497084812,0.017313495013256786,0.010416666666666657,0.04302536231884062,True
16,gibbs_x_46,0.6928226163304285,0.9885122067447129,0.036961198801785534,0.001225490196078431,0.04342497868712699,True
24,uniform_blocks,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,delta_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_1,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_1,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_1,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_1,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_1,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_1,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,uniform_1blocks_1,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_1,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_2,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_3,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_4,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_5,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_6,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_7,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_8,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_9,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_10,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_11,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_12,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_13,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_14,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_15,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_16,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_17,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_18,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_19,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_20,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_21,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_22,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_23,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_24,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_25,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_26,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_27,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_28,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_29,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_30,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_31,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_32,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
