observable_id,observable_code,value
0,0,255
1,1,15
2,2,2
3,3,1
4,4,240
5,5,1
6,6,14
7,7,3
8,8,1
9,9,14
10,10,252
11,11,0
12,12,14
13,13,15
14,14,48
15,15,48
16,16,1
17,17,2
18,18,1000000004
19,19,214
20,20,8
21,21,13
22,22,3
23,23,236694364
24,24,94532799
25,25,8
26,26,1
27,27,1
28,28,1
29,29,1
30,30,1
31,31,1
32,32,1
