observable_id,observable_code,value
0,0,14
1,1,14
2,2,9
3,3,9
4,4,7
5,5,288
6,6,208
7,7,64570080
8,8,51
9,9,749239
10,10,1414965
11,11,2537360
12,12,288
13,13,288
14,14,288
15,15,208
16,16,0
17,17,288
18,18,1
19,19,0
20,20,1
21,21,1
22,22,0
23,23,937376
24,24,131586
25,25,131586
26,26,0
27,27,1
28,28,0
29,29,3
