observable_id,observable_code,value,scale_code
0,0,16,0
1,1,96,0
2,2,16,0
3,3,2,0
4,4,7,0
5,5,16,0
6,6,96,0
7,7,2,0
8,8,2,0
9,9,2,0
10,10,1,0
11,11,0,0
12,12,58834,0
13,13,492736,0
14,14,1,0
15,15,1,0
16,16,1,0
17,17,146,0
18,18,1,0
19,19,492736,0
20,20,434839,0
21,21,0,0
22,22,1,0
23,23,146,0
