observable_id,observable_code,value
0,0,6
1,1,6
2,2,6
3,3,6
4,4,6
5,5,6
6,6,6
7,7,6
8,8,0
9,9,0
10,10,6
11,11,4
12,12,4
13,13,0
14,14,6
15,15,6
16,16,6
17,17,0
18,18,56
19,19,91
20,20,56
21,21,336
22,22,112869680
23,23,56
24,24,12
25,25,6
26,26,6
27,27,112870196
28,28,804
29,29,112870140
30,30,1
31,31,0
32,32,0
