observable_id,observable_code,value
0,0,2
1,1,2
2,2,118
3,3,40
4,4,20
5,5,2
6,6,59
7,7,59
8,8,40
9,9,52494636235
10,10,52032641031
11,11,52494636235
12,12,-52032641031
13,13,461995204
14,14,461995204
15,15,461995204
16,16,0
17,17,1
18,18,0
19,19,20
20,20,107198383282
21,21,12470508086
22,22,1
23,23,1
24,24,0
25,25,0
26,26,0
27,27,2
