shell,start,iter,F,grad_norm,z_std,z_max,z_min
16,0,1,-5.181040781583974e-16,1.0053497077208614e-15,3.2993611548463054e-16,6.430041684287364e-16,-5.78241158658936e-16
16,1,1,1.11188204122275e-15,5.107353337770184e-10,9.465105200497091e-11,2.6853667897292864e-10,-1.783844877482024e-10
16,2,1,-0.08555096215285163,0.42471616348289754,0.08143870276535758,0.12360217032058968,-0.15469603136210083
16,2,11,-1.1458496472857011e-15,1.1251807903971012e-08,2.0852214473333815e-09,3.0359180978127337e-09,-4.108381613402771e-09
16,3,1,-0.12188931498395972,0.4846555848204487,0.09968644882726056,0.13795593957578028,-0.24559522416263516
16,3,11,3.6968066092133274e-16,1.415857397094011e-08,2.6239127813406144e-09,3.395648362019571e-09,-6.789659030552727e-09
16,4,1,-0.06096118791735883,0.3614479706891406,0.06851627974184717,0.12214956200879495,-0.14877839182396838
16,4,11,4.110411275345275e-16,9.445219428998464e-09,1.7504186220849678e-09,2.982645946751245e-09,-3.960800541086644e-09
16,5,1,-0.07535622090714633,0.39744906343158193,0.07660509487983685,0.12563708616259328,-0.1668849253738997
16,5,11,-5.443057806555572e-16,1.0618109961735859e-08,1.9677824852989214e-09,3.0742223646232406e-09,-4.470484388885433e-09
16,6,1,-0.10548139780568588,0.4623791961873918,0.09176435486108556,0.14151085838882071,-0.25283040877015966
16,6,11,2.412325613931912e-16,1.2921240023084664e-08,2.394606066169811e-09,3.458718808241211e-09,-7.034179316468813e-09
16,7,1,-0.13867490214643352,0.5035533027412292,0.10761625973498491,0.13638397756807005,-0.2674264091800452
16,7,11,-5.318827322299826e-16,1.545736729932699e-08,2.8646094023287073e-09,3.378324553684832e-09,-7.453103334114772e-09
16,8,1,-0.09128983568010751,0.434203690132075,0.08486421929231192,0.14670372801595385,-0.21644614064215265
16,8,11,-7.704847070740224e-16,1.1865971299498126e-08,2.1990402546378693e-09,3.5614233837565647e-09,-5.9282802059762494e-09
16,9,1,-0.047577957963590656,0.3282546410756848,0.05961708414826972,0.11174644666810443,-0.08947434555958975
16,9,11,-1.3478950433198949e-16,8.083753754849164e-09,1.4981073122346124e-09,2.7327076316410988e-09,-2.3137749324648806e-09
16,10,1,-0.176546990822966,0.5145289712453747,0.13037320675305072,0.15563883672600246,-0.5064523184434273
16,10,11,-1.7541204775293714e-15,2.052093994767643e-08,3.803007067021271e-09,3.87289657261913e-09,-1.5708738967522945e-08
16,11,1,-0.06094822109444076,0.3709406895776243,0.06760886316104033,0.1414123310342942,-0.11154824613826807
16,11,11,-3.932466924658337e-17,9.191670766094358e-09,1.7034302417326245e-09,3.4153343072776258e-09,-2.9105793728964573e-09
16,12,1,-0.08152850986175286,0.4100660492219183,0.0801225980863432,0.12804275933739484,-0.20873328592695153
16,12,11,-2.4262485856535064e-16,1.118447256503204e-08,2.0727426617863593e-09,3.1347145129750137e-09,-5.704368297409797e-09
16,13,1,-0.08029935697247392,0.40331163775295453,0.07973108163299367,0.1169874950961743,-0.17759841377922977
16,13,11,-2.787425485770659e-16,1.1142636043684928e-08,2.0649893506299135e-09,2.8828524269747777e-09,-4.777963339820192e-09
16,14,1,-0.03547294116820576,0.27647541877162324,0.05220820911206027,0.0997531512613018,-0.12672320403404327
16,14,11,2.0356938697731653e-16,7.194816677813978e-09,1.3333667228542003e-09,2.4475960635328743e-09,-3.3563326101041255e-09
16,15,1,-0.06318013615225415,0.3566495645156449,0.07095774466838489,0.09048763306385516,-0.20667967681657626
16,15,11,1.6891758012505342e-16,9.971982713575228e-09,1.848040140217358e-09,2.25670054318825e-09,-5.658887211102364e-09
16,16,1,-0.06012880629788042,0.3554612195400472,0.0683429549906204,0.10142980342524584,-0.13429796658185938
16,16,11,-9.839633472128098e-16,9.459311802563387e-09,1.7530302669359159e-09,2.5070284304689155e-09,-3.5478914714836146e-09
16,17,1,-0.3004552225345303,0.7352384537694372,0.16223740929791322,0.20393427545032075,-0.5099247857693074
16,17,11,-7.439602739948929e-16,2.4259880480127055e-08,4.495919578034145e-09,5.008259822940283e-09,-1.5717356844341267e-08
16,18,1,-0.2470375226817012,0.6961549485565793,0.14136309021862684,0.17138022137126974,-0.3182816837034686
16,18,11,-2.705388161072263e-16,1.9950090618911108e-08,3.697215464091274e-09,4.237409513722072e-09,-8.991473617792718e-09
16,19,1,-0.21917223475754843,0.6545173287356079,0.13319286985770157,0.1822636245563405,-0.27253915530576656
16,19,11,-6.610107477518631e-17,1.8793631402180115e-08,3.4828966639935437e-09,4.448935688238381e-09,-7.53993966722283e-09
16,20,1,-0.3715658059740794,0.7972626925391154,0.18065319752813583,0.20252499220612005,-0.48577180529162456
16,20,11,2.662851489950132e-16,2.671182520655187e-08,4.950321881597004e-09,5.0429835950674995e-09,-1.4715161398448002e-08
16,21,1,-0.31573889811455436,0.7409261137364666,0.1661229426607437,0.1976721477012558,-0.4349605631223429
16,21,11,3.3367331680333204e-16,2.4556311512881555e-08,4.5508551206702995e-09,4.887784346967965e-09,-1.2913730320207902e-08
16,22,1,-0.3523299617534632,0.75430971250694,0.17874417261080683,0.2054334182157818,-0.4509831257203554
16,22,11,-1.840171136976087e-17,2.6880083818304425e-08,4.981504258344917e-09,5.099879878914299e-09,-1.3433009088503399e-08
16,23,1,-0.3148773081360261,0.7276095942988009,0.16711470882330104,0.20530841166449645,-0.4462497228668946
16,23,11,5.169610424891262e-16,2.485659149940181e-08,4.606503989722665e-09,5.052660949514403e-09,-1.3315872709434591e-08
16,24,1,-0.3001471861620564,0.6773739529477594,0.16974097686543926,0.20019796253046987,-0.5873531649063622
16,24,11,-1.5288789585031655e-15,2.6703551440979796e-08,4.9487887485257845e-09,4.9641704727595035e-09,-1.8730298188700798e-08
16,25,1,-0.19351357868065922,0.6239195933709962,0.12516004827378252,0.19837075392050793,-0.32588331658058034
16,25,11,-1.020573547178684e-15,1.7785510026838375e-08,3.2960683262536857e-09,4.772474613244308e-09,-9.296163561926448e-09
16,26,1,-0.1616116178692777,0.5649363179194282,0.1141574500793393,0.18517875891546126,-0.22903741447347048
16,26,11,-1.4435058724746941e-15,1.6105176333070935e-08,2.9846634075508435e-09,4.463423518792845e-09,-6.241338456464009e-09
16,27,1,-0.24215519654874207,0.663746966021019,0.14357301174823214,0.20643764588059493,-0.3453520538342043
16,27,11,-1.128964555025444e-16,2.090655459548055e-08,3.8744704479177266e-09,4.9971436198423625e-09,-9.881020561627074e-09
16,28,1,-0.9137339074053505,0.928221981788957,0.3455348940920007,0.26752196050100213,-1.202551462389089
16,28,11,-2.2086122048837825e-15,6.55809586747316e-08,1.2153676008437689e-08,7.476514212936816e-09,-4.851424252341714e-08
16,29,1,-0.38411997870632275,0.7869413066822403,0.18605870196779917,0.20355398077100825,-0.4449403137874056
16,29,11,-1.5892329014963416e-15,2.7783339404590254e-08,5.148898425432173e-09,5.087803137439796e-09,-1.3177262063469637e-08
16,30,1,-0.28705550690762305,0.7233135702783602,0.1551232057423379,0.1888808116185035,-0.30502410785165773
16,30,11,-1.3331636845292645e-16,2.225414459981367e-08,4.124210140621274e-09,4.658596816146044e-09,-8.50431163906222e-09
16,31,1,-0.2125715675750839,0.6448486756836537,0.13374379082531826,0.20582004440249113,-0.4374365381937731
16,31,11,-1.810812379454212e-15,1.962403435239689e-08,3.6367896134362687e-09,4.955882286841238e-09,-1.3132902368430959e-08
16,32,1,-2.679459265393173,0.9076622420542099,0.643548045105419,0.45686873907674547,-1.5567250435550368
16,32,11,-1.6385569561509176e-14,1.8893029486979777e-07,3.501317540278385e-08,2.3893762509283002e-08,-8.872878210144305e-08
16,33,1,-1.061754965749727,0.9667851522102239,0.39786814287313604,0.2922457305103968,-1.46170655660169
16,33,11,-2.98787844001168e-15,8.34563907447859e-08,1.5466409423279045e-08,8.510692188149968e-09,-6.513748390087304e-08
16,34,1,-1.861485607941066,1.1271659023855172,0.5504969136336187,0.3707643051250701,-1.715911677821137
16,34,11,-5.920570115941121e-15,1.2226922285939275e-07,2.26593297075412e-08,1.2603111195072377e-08,-8.365390858212253e-08
16,35,1,-0.7290479637379512,0.9638843213142684,0.282677261910387,0.25977479656737906,-0.8807981919772909
