shell,label,F,grad_norm,z_std,exceeds_zero
16,two_level_k16_scale4,-3.389591124254384,0.0011072628683253213,1.8856180831641267,False
16,two_level_k20_scale0.5,-0.34275516563566766,0.6379585989368853,0.1863389981249825,False
16,two_level_k20_scale1,-1.0133743439962335,0.7757776402795693,0.372677996249965,False
16,two_level_k20_scale2,-2.2638352104219575,0.5480022259251317,0.74535599249993,False
16,two_level_k20_scale4,-3.340634031692269,0.1166838661023188,1.49071198499986,False
16,two_level_k23_scale0.5,-0.09070412390853486,0.3026216772087843,0.09991315673568166,False
16,two_level_k23_scale1,-0.25362584972442537,0.3373913318384585,0.19982631347136331,False
16,two_level_k23_scale2,-0.5249587288670541,0.2045904314859178,0.39965262694272663,False
16,two_level_k23_scale4,-0.722275755371812,0.03585848209393152,0.7993052538854533,False
16,random_scale0.5_0,-5.5978153031446665,5.83101385581353,0.6059963054834749,False
16,random_scale0.5_1,-3.122944183376558,2.507986158634008,0.5461987999526795,False
16,random_scale0.5_2,-3.42875548288334,2.502413315942808,0.574877372207101,False
16,random_scale0.5_3,-2.3605217967087055,2.199257067717412,0.47742259952473104,False
16,random_scale0.5_4,-2.269817053767638,2.479779204608182,0.4254568915814446,False
16,random_scale0.5_5,-2.740172655334665,3.231067028661045,0.45572838036358293,False
16,random_scale0.5_6,-3.4896232872827335,2.486353435661208,0.5692591529052387,False
16,random_scale0.5_7,-2.989157892468211,3.1031434102051887,0.5076292672987566,False
16,random_scale0.5_8,-3.226713479795867,3.7817672226087287,0.4762574513438629,False
16,random_scale0.5_9,-3.02526530485732,3.8309736564538817,0.48617317570050567,False
16,random_scale0.5_10,-3.363823283534537,2.555251604843437,0.5635904477071763,False
16,random_scale0.5_11,-2.593108508158977,2.474586327570319,0.4877375157143059,False
16,random_scale0.5_12,-1.8419678501754584,2.1228651478942298,0.38618362544066365,False
16,random_scale0.5_13,-4.021862207981168,3.5275142198282357,0.5602439299042121,False
16,random_scale0.5_14,-3.5435037971676557,3.5432093555405664,0.48150493035784125,False
16,random_scale0.5_15,-4.128922946383606,4.161842532903168,0.5045007937073032,False
16,random_scale0.5_16,-5.903326346014573,5.206298753442576,0.6973849666165463,False
16,random_scale0.5_17,-3.208270146562577,2.885722519099481,0.5185304747139384,False
16,random_scale0.5_18,-1.7768941021540412,1.8403404472530678,0.4263662946140458,False
16,random_scale0.5_19,-2.408224611733881,2.2349308910536543,0.46772628318396026,False
16,random_scale1_0,-11.230296185263139,6.915949638396553,1.0633309885412139,False
16,random_scale1_1,-10.7566550579571,6.920298694217252,1.0749721571568294,False
16,random_scale1_2,-11.41637283145036,6.710779431849655,0.9687058379210104,False
