observable_id,observable_code,value,scale_code
0,0,492736,0
1,1,1,0
2,2,0,0
3,3,0,0
4,4,6,0
5,5,6,0
6,6,1,0
7,7,0,0
8,8,0,0
9,9,1,0
10,10,1,0
11,11,2,0
12,12,146,0
13,13,1,0
14,14,0,0
15,15,1083830080,0
16,16,1083830080,0
17,17,1084205056,0
18,18,1084205056,0
19,19,1084322816,0
20,20,492736,0
21,21,5877006336,0
22,22,1,0
23,23,47,0
24,24,57,0
25,25,79,0
26,26,110,0
27,27,128,0
