observable_id,observable_code,value_x1e12,aux_id
0,0,1287,-1
1,1,89,-1
2,2,169,-1
3,3,85,-1
4,4,126,-1
5,5,1,-1
6,6,0,-1
7,7,1,-1
8,8,4,-1
9,9,2,-1
10,10,2,-1
11,11,4,-1
12,12,6,-1
13,13,2,-1
14,14,0,-1
15,15,2,-1
