observable_id,observable_code,value
0,0,2
1,1,2
2,2,2
3,3,4
4,4,1
5,5,1
6,6,4
7,7,56
8,8,56
9,9,56
10,10,0
11,11,56
12,12,200
13,13,1
14,14,1
15,15,1
16,16,0
17,17,0
18,18,3
19,19,2
20,20,1
21,21,0
22,22,0
