observable_id,observable_code,value
0,0,1
1,1,56
2,2,23
3,3,56
4,4,23
5,5,8388608
6,6,1
7,7,29
8,8,19
9,9,24
10,10,32
11,11,27
12,12,5
13,13,0
14,14,0
15,15,1
16,16,0
17,17,0
18,18,0
