observable_id,observable_code,value
0,0,1
1,1,1
2,2,1
3,3,24
4,4,12
5,5,12
6,6,4096
7,7,8
8,8,1
9,9,759
10,10,2576
11,11,759
12,12,1
13,13,4096
14,14,1
15,15,0
16,16,1
17,17,1
18,18,1
19,19,2048
20,20,2048
21,21,23
22,22,4096
23,23,12
24,24,7
25,25,253
26,26,506
27,27,1288
28,28,1288
29,29,506
30,30,253
31,31,1
32,32,2048
33,33,11
34,34,8
35,35,2048
36,36,11
37,37,7
38,38,1
39,39,0
40,40,0
41,41,0
