observable_id,observable_code,value
0,0,288
1,1,16
2,2,1
3,3,288
4,4,1
5,5,16
6,6,28
7,7,497101086
8,8,118327119
9,9,558093655
10,10,610560676
11,11,31
12,12,31
13,13,102643987
14,14,665153007
15,15,58
16,16,61
17,17,328754671
18,18,624142416
19,19,18093641
20,20,732540241
21,21,1
22,22,16
23,23,956356567
24,24,94
25,25,169
26,26,923295380
27,27,269357187
28,28,1
29,29,1
30,30,1
