observable_id,observable_code,value
0,0,4
1,1,4
2,2,18
3,3,324
4,4,1
5,5,1
6,6,2
7,7,20
8,8,54
9,9,153
10,10,21
11,11,55
12,12,171
13,13,989557
14,14,1035294
15,15,0
16,16,0
17,17,1
18,18,0
19,19,0
20,20,1
21,21,0
22,22,0
23,23,0
24,24,0
25,25,0
26,26,1
