observable_id,observable_code,value
0,0,3
1,1,3
2,2,59
3,3,59
4,4,642
5,5,59
6,6,14
7,7,8
8,8,7
9,9,44
10,10,59
11,11,0
12,12,0
13,13,0
14,14,59
15,15,-197809407552
16,16,354128490312
17,17,10
18,18,0
19,19,0
20,20,4
