observable_id,observable_code,value,scale_code
0,0,144,0
1,1,32,0
2,2,124,0
3,3,1203628,0
4,4,11213312,0
5,5,10515968,0
6,6,2601984,0
7,7,2447744,0
8,8,5601664,0
9,9,4213120,0
10,10,1,0
11,11,0,0
12,12,16,0
13,13,0,0
14,14,0,0
15,15,200,0
16,16,286,0
17,17,0,0
18,18,82473,0
19,19,2,0
20,20,16,0
21,21,28,0
22,22,44,0
23,23,122,0
24,24,12,0
25,25,12,0
26,26,12,0
27,27,12,0
28,28,26,0
29,29,4912640,0
30,30,63972,0
31,31,4912640,0
32,32,63972,0
