observable_id,observable_code,value
0,0,15
1,1,525
2,2,255
3,3,255
4,4,285
5,5,255
6,6,285
7,7,240
8,8,1
9,9,14
10,10,14
11,11,14
12,12,15
13,13,15
14,14,3
15,15,290450850
16,16,139149809
17,17,847852262
18,18,236694364
19,19,1
20,20,30
21,21,1
22,22,0
23,23,1
24,24,1
