observable_id,observable_code,value
0,0,2
1,1,2
2,2,56
3,3,336
4,4,6
5,5,56
6,6,280
7,7,336
8,8,224
9,9,5376
10,10,5152
11,11,56
12,12,0
13,13,2
14,14,3
15,15,16
16,16,1
17,17,46
18,18,3
19,19,1
20,20,1
21,21,5
22,22,5
23,23,3
24,24,3
25,25,0
26,26,0
