unit_column,legacy_sector,raw_sector,block_dimension,i,j,is_off_diagonal,legacy_matrix_unit_label,raw_matrix_unit_label,coefficient_source,canonical_gauge_status,raw_orbital_coo_rows,nonzero_coefficients
14,0,32,10,1,4,True,"u_legacy[0;1,4]","u_raw[32;1,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,22,22
15,0,32,10,1,5,True,"u_legacy[0;1,5]","u_raw[32;1,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,18,18
16,0,32,10,1,6,True,"u_legacy[0;1,6]","u_raw[32;1,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
17,0,32,10,1,7,True,"u_legacy[0;1,7]","u_raw[32;1,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38
18,0,32,10,1,8,True,"u_legacy[0;1,8]","u_raw[32;1,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
19,0,32,10,1,9,True,"u_legacy[0;1,9]","u_raw[32;1,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
20,0,32,10,2,0,True,"u_legacy[0;2,0]","u_raw[32;2,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,4,4
21,0,32,10,2,1,True,"u_legacy[0;2,1]","u_raw[32;2,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8
22,0,32,10,2,2,False,"u_legacy[0;2,2]","u_raw[32;2,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8
23,0,32,10,2,3,True,"u_legacy[0;2,3]","u_raw[32;2,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,20,20
24,0,32,10,2,4,True,"u_legacy[0;2,4]","u_raw[32;2,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,20,20
25,0,32,10,2,5,True,"u_legacy[0;2,5]","u_raw[32;2,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,12,12
26,0,32,10,2,6,True,"u_legacy[0;2,6]","u_raw[32;2,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8
27,0,32,10,2,7,True,"u_legacy[0;2,7]","u_raw[32;2,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,12,12
28,0,32,10,2,8,True,"u_legacy[0;2,8]","u_raw[32;2,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,12,12
29,0,32,10,2,9,True,"u_legacy[0;2,9]","u_raw[32;2,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8
30,0,32,10,3,0,True,"u_legacy[0;3,0]","u_raw[32;3,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
31,0,32,10,3,1,True,"u_legacy[0;3,1]","u_raw[32;3,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38
32,0,32,10,3,2,True,"u_legacy[0;3,2]","u_raw[32;3,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40
33,0,32,10,3,3,False,"u_legacy[0;3,3]","u_raw[32;3,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68
34,0,32,10,3,4,True,"u_legacy[0;3,4]","u_raw[32;3,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68
35,0,32,10,3,5,True,"u_legacy[0;3,5]","u_raw[32;3,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
36,0,32,10,3,6,True,"u_legacy[0;3,6]","u_raw[32;3,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
37,0,32,10,3,7,True,"u_legacy[0;3,7]","u_raw[32;3,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60
38,0,32,10,3,8,True,"u_legacy[0;3,8]","u_raw[32;3,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60
39,0,32,10,3,9,True,"u_legacy[0;3,9]","u_raw[32;3,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40
40,0,32,10,4,0,True,"u_legacy[0;4,0]","u_raw[32;4,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
41,0,32,10,4,1,True,"u_legacy[0;4,1]","u_raw[32;4,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38
42,0,32,10,4,2,True,"u_legacy[0;4,2]","u_raw[32;4,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40
43,0,32,10,4,3,True,"u_legacy[0;4,3]","u_raw[32;4,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68
44,0,32,10,4,4,False,"u_legacy[0;4,4]","u_raw[32;4,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68
45,0,32,10,4,5,True,"u_legacy[0;4,5]","u_raw[32;4,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
46,0,32,10,4,6,True,"u_legacy[0;4,6]","u_raw[32;4,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
47,0,32,10,4,7,True,"u_legacy[0;4,7]","u_raw[32;4,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60
48,0,32,10,4,8,True,"u_legacy[0;4,8]","u_raw[32;4,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60
49,0,32,10,4,9,True,"u_legacy[0;4,9]","u_raw[32;4,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40
50,0,32,10,5,0,True,"u_legacy[0;5,0]","u_raw[32;5,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,16,16
51,0,32,10,5,1,True,"u_legacy[0;5,1]","u_raw[32;5,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,18,18
52,0,32,10,5,2,True,"u_legacy[0;5,2]","u_raw[32;5,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
53,0,32,10,5,3,True,"u_legacy[0;5,3]","u_raw[32;5,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
54,0,32,10,5,4,True,"u_legacy[0;5,4]","u_raw[32;5,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
55,0,32,10,5,5,False,"u_legacy[0;5,5]","u_raw[32;5,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
56,0,32,10,5,6,True,"u_legacy[0;5,6]","u_raw[32;5,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
57,0,32,10,5,7,True,"u_legacy[0;5,7]","u_raw[32;5,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
58,0,32,10,5,8,True,"u_legacy[0;5,8]","u_raw[32;5,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
59,0,32,10,5,9,True,"u_legacy[0;5,9]","u_raw[32;5,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,32,32
60,0,32,10,6,0,True,"u_legacy[0;6,0]","u_raw[32;6,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
61,0,32,10,6,1,True,"u_legacy[0;6,1]","u_raw[32;6,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38
62,0,32,10,6,2,True,"u_legacy[0;6,2]","u_raw[32;6,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40
63,0,32,10,6,3,True,"u_legacy[0;6,3]","u_raw[32;6,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68
64,0,32,10,6,4,True,"u_legacy[0;6,4]","u_raw[32;6,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68
65,0,32,10,6,5,True,"u_legacy[0;6,5]","u_raw[32;6,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
66,0,32,10,6,6,False,"u_legacy[0;6,6]","u_raw[32;6,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
67,0,32,10,6,7,True,"u_legacy[0;6,7]","u_raw[32;6,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60
68,0,32,10,6,8,True,"u_legacy[0;6,8]","u_raw[32;6,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60
69,0,32,10,6,9,True,"u_legacy[0;6,9]","u_raw[32;6,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40
70,0,32,10,7,0,True,"u_legacy[0;7,0]","u_raw[32;7,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,16,16
71,0,32,10,7,1,True,"u_legacy[0;7,1]","u_raw[32;7,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38
72,0,32,10,7,2,True,"u_legacy[0;7,2]","u_raw[32;7,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
73,0,32,10,7,3,True,"u_legacy[0;7,3]","u_raw[32;7,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
74,0,32,10,7,4,True,"u_legacy[0;7,4]","u_raw[32;7,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40
75,0,32,10,7,5,True,"u_legacy[0;7,5]","u_raw[32;7,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
76,0,32,10,7,6,True,"u_legacy[0;7,6]","u_raw[32;7,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
77,0,32,10,7,7,False,"u_legacy[0;7,7]","u_raw[32;7,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60
78,0,32,10,7,8,True,"u_legacy[0;7,8]","u_raw[32;7,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
79,0,32,10,7,9,True,"u_legacy[0;7,9]","u_raw[32;7,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
80,0,32,10,8,0,True,"u_legacy[0;8,0]","u_raw[32;8,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,44,44
81,0,32,10,8,1,True,"u_legacy[0;8,1]","u_raw[32;8,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,56,56
82,0,32,10,8,2,True,"u_legacy[0;8,2]","u_raw[32;8,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,52,52
83,0,32,10,8,3,True,"u_legacy[0;8,3]","u_raw[32;8,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,56,56
84,0,32,10,8,4,True,"u_legacy[0;8,4]","u_raw[32;8,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68
85,0,32,10,8,5,True,"u_legacy[0;8,5]","u_raw[32;8,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,52,52
86,0,32,10,8,6,True,"u_legacy[0;8,6]","u_raw[32;8,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,76,76
87,0,32,10,8,7,True,"u_legacy[0;8,7]","u_raw[32;8,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,56,56
88,0,32,10,8,8,False,"u_legacy[0;8,8]","u_raw[32;8,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,88,88
89,0,32,10,8,9,True,"u_legacy[0;8,9]","u_raw[32;8,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,44,44
90,0,32,10,9,0,True,"u_legacy[0;9,0]","u_raw[32;9,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,22,22
91,0,32,10,9,1,True,"u_legacy[0;9,1]","u_raw[32;9,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38
92,0,32,10,9,2,True,"u_legacy[0;9,2]","u_raw[32;9,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,26,26
93,0,32,10,9,3,True,"u_legacy[0;9,3]","u_raw[32;9,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,62,62
94,0,32,10,9,4,True,"u_legacy[0;9,4]","u_raw[32;9,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,62,62
95,0,32,10,9,5,True,"u_legacy[0;9,5]","u_raw[32;9,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38
96,0,32,10,9,6,True,"u_legacy[0;9,6]","u_raw[32;9,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,34,34
97,0,32,10,9,7,True,"u_legacy[0;9,7]","u_raw[32;9,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38
98,0,32,10,9,8,True,"u_legacy[0;9,8]","u_raw[32;9,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,66,66
99,0,32,10,9,9,False,"u_legacy[0;9,9]","u_raw[32;9,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,44,44
100,1,25,6,0,0,False,"u_legacy[1;0,0]","u_raw[25;0,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,144,144
101,1,25,6,0,1,True,"u_legacy[1;0,1]","u_raw[25;0,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,225,225
102,1,25,6,0,2,True,"u_legacy[1;0,2]","u_raw[25;0,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,176,176
103,1,25,6,0,3,True,"u_legacy[1;0,3]","u_raw[25;0,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,238,238
104,1,25,6,0,4,True,"u_legacy[1;0,4]","u_raw[25;0,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,268,268
105,1,25,6,0,5,True,"u_legacy[1;0,5]","u_raw[25;0,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,182,182
106,1,25,6,1,0,True,"u_legacy[1;1,0]","u_raw[25;1,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,16,16
107,1,25,6,1,1,False,"u_legacy[1;1,1]","u_raw[25;1,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,47,47
108,1,25,6,1,2,True,"u_legacy[1;1,2]","u_raw[25;1,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,22,22
109,1,25,6,1,3,True,"u_legacy[1;1,3]","u_raw[25;1,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
110,1,25,6,1,4,True,"u_legacy[1;1,4]","u_raw[25;1,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
111,1,25,6,1,5,True,"u_legacy[1;1,5]","u_raw[25;1,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
112,1,25,6,2,0,True,"u_legacy[1;2,0]","u_raw[25;2,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,4,4
113,1,25,6,2,1,True,"u_legacy[1;2,1]","u_raw[25;2,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,10,10
114,1,25,6,2,2,False,"u_legacy[1;2,2]","u_raw[25;2,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,10,10
115,1,25,6,2,3,True,"u_legacy[1;2,3]","u_raw[25;2,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8
116,1,25,6,2,4,True,"u_legacy[1;2,4]","u_raw[25;2,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,12,12
117,1,25,6,2,5,True,"u_legacy[1;2,5]","u_raw[25;2,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8
118,1,25,6,3,0,True,"u_legacy[1;3,0]","u_raw[25;3,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24
119,1,25,6,3,1,True,"u_legacy[1;3,1]","u_raw[25;3,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,32,32
120,1,25,6,3,2,True,"u_legacy[1;3,2]","u_raw[25;3,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28
121,1,25,6,3,3,False,"u_legacy[1;3,3]","u_raw[25;3,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,42,42
122,1,25,6,3,4,True,"u_legacy[1;3,4]","u_raw[25;3,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40
123,1,25,6,3,5,True,"u_legacy[1;3,5]","u_raw[25;3,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48
124,1,25,6,4,0,True,"u_legacy[1;4,0]","u_raw[25;4,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,44,44
