group,element_index,R_equivariance_relerr,R_cos2_after_action,builder_action_rank,jabber_action_rank,builder_action_norm,jabber_action_norm
generators,0,11.226549285099813,0.00016875923573878344,5,5,3.721283339597221,43.55078891589802
generators,1,22.312996620353204,0.0006586842779967504,5,5,6.561894958083532,87.030750470481
generators,2,365.01155133228815,0.0005876803546475629,5,5,36.29700564197556,526.1748367414131
generators,3,1484.098063962953,0.0004355809169149691,4,4,94.61108003258221,1110.4207492633195
generators,4,41.33634574564611,0.001504262172926667,5,5,11.843048381161697,130.21116109727595
generators,5,112.614571188343,0.0009704670909251736,4,4,11.03000788478429,249.89602156265553
generators,6,112.6145711883344,0.0009704670909251989,4,4,11.030007884784354,249.8960215626363
generators,7,112.61457118833431,0.0009704670909252025,4,4,11.030007884784393,249.89602156263598
generators,8,112.61457118833422,0.000970467090925202,4,4,11.030007884784354,249.89602156263592
