observable_id,observable_code,value
0,0,36
1,1,35
2,2,1
3,3,20
4,4,19
5,5,1
6,6,33
7,7,32
8,8,32
9,9,589824
10,10,23040
11,11,259
12,12,642
13,13,3
14,14,2
15,15,1
16,16,19
17,17,1
18,18,0
19,19,0
20,20,0
21,21,5
22,22,0
