observable_id,observable_code,value,scale_code
0,0,984,0
1,1,860,0
2,2,2571,0
3,3,6,0
4,4,4329004000,0
5,5,6,0
6,6,21,0
7,7,6,0
8,8,15,0
9,9,0,0
10,10,20,0
11,11,20,0
12,12,0,0
13,13,0,0
14,14,0,0
15,15,2114,0
16,16,5214,0
17,17,5521,0
18,18,980,0
19,19,3122,0
20,20,11,0
21,21,6,0
22,22,2480783000,0
23,23,4670913000,0
24,24,-341909000,0
25,25,13,0
26,26,6,0
