0,1,2,3,4,5
-4.3655745685100555e-10,-1.862645149230957e-09,-5996.1612794560015,5996.16127945604,-5.529727786779404e-10,-5.529727786779404e-10
2.8812792152166367e-09,1.4551915228366852e-09,-5996.161279456203,5996.161279456035,2.764863893389702e-09,2.764863893389702e-09
-21486.565280613682,-21486.565280613355,1251.5819277276378,1066.7321558000685,-21486.56528061366,-21486.56528061366
21486.56528061356,21486.56528061357,-1387.279372962489,-931.0347105652114,21486.56528061356,21486.56528061356
-3.2014213502407074e-10,-1.7171259969472885e-09,-5996.161279456012,5996.16127945604,-4.3655745685100555e-10,-4.3655745685100555e-10
-3.2014213502407074e-10,-1.7171259969472885e-09,-5996.161279456012,5996.16127945604,-4.3655745685100555e-10,-4.3655745685100555e-10
