0,1,2,3,4,5
195230.70136821535,195230.70136821535,-6060.616609491396,-6060.616609491396,195230.70136821535,195230.70136821535
195230.70136821535,195230.70136821535,-6060.616609491396,-6060.616609491396,195230.70136821535,195230.70136821535
-22890.909180673003,-22890.909180673003,894.3503590450956,894.3503590450956,-22890.909180673003,-22890.909180673003
-22890.909180673003,-22890.909180673003,894.3503590450956,894.3503590450956,-22890.909180673003,-22890.909180673003
195230.70136821535,195230.70136821535,-6060.616609491396,-6060.616609491396,195230.70136821535,195230.70136821535
195230.70136821535,195230.70136821535,-6060.616609491396,-6060.616609491396,195230.70136821535,195230.70136821535
