observable_id,observable_code,value
0,0,4
1,1,2
2,2,1
3,3,4
4,4,2
5,5,39
6,6,985
7,7,38415
8,8,4
9,9,0
10,10,0
11,11,4
12,12,5
13,13,0
14,14,1
15,15,1
