observable_id,observable_code,value
0,0,4
1,1,16
2,2,17
3,3,127
4,4,128
5,5,256
6,6,257
7,7,12
8,8,33
9,9,66
10,10,16095
11,11,32190
12,12,222
13,13,13
14,14,26
15,15,49665
16,16,99330
17,17,99330
18,18,258
19,19,26
20,20,306
21,21,131586
22,22,131586
23,23,1
24,24,1
25,25,1
26,26,1
27,27,1
28,28,1
29,29,1
30,30,1
