shell,start_index,iterations,final_psi,final_ratio,final_cv_x,final_logx_std,monotone_psi,initial_psi,initial_cv_x,converged_equal
12,67,23,0.0,1.0,3.483949460642095e-14,3.48455183856097e-14,True,-8.000684696215313,1.08489329972577,True
12,68,23,2.6645352591003757e-15,1.0000000000000027,5.798441121218147e-14,5.798921975108452e-14,True,-9.229139141591892,1.346434026680312,True
12,69,23,1.7763568394002505e-15,1.0000000000000018,3.7479812213792076e-14,3.749314096047239e-14,True,-7.624098380435739,1.0500032699005613,True
12,70,23,2.6645352591003757e-15,1.0000000000000027,4.690920558990067e-14,4.691045004291649e-14,True,-5.704463952793431,0.8655898903761761,True
12,71,23,8.881784197001252e-16,1.0000000000000009,4.0395714322818245e-14,4.041933216262827e-14,True,-8.615053427095255,1.1700327576363,True
12,72,23,8.881784197001252e-16,1.0000000000000009,3.721349609957185e-14,3.7234719275556724e-14,True,-9.152609479784648,1.2429429467245587,True
12,73,23,8.881784197001252e-16,1.0000000000000009,3.611738114174198e-14,3.611530491970294e-14,True,-8.437921283316506,1.1486758701608437,True
12,74,23,1.7763568394002505e-15,1.0000000000000018,4.244501228230042e-14,4.245217023180526e-14,True,-10.13287587380477,1.357512016982734,True
12,75,23,2.6645352591003757e-15,1.0000000000000027,5.536074354276482e-14,5.538939812655916e-14,True,-5.049850730647825,0.8165422753766503,True
12,76,23,3.552713678800501e-15,1.0000000000000036,3.674797681996099e-14,3.677036617286043e-14,True,-7.89402748570039,1.0832367640985179,True
12,77,23,1.7763568394002505e-15,1.0000000000000018,5.167285163248238e-14,5.168250883738182e-14,True,-6.128891706047452,0.9220995843350441,True
12,78,23,0.0,1.0,3.653635429658448e-14,3.6553271084269944e-14,True,-8.94188042803852,1.1917790422595527,True
12,79,23,8.881784197001252e-16,1.0000000000000009,3.688294455264423e-14,3.688976517708622e-14,True,-11.696583804612848,1.5320857691413783,True
12,80,23,1.7763568394002505e-15,1.0000000000000018,4.8088006618136883e-14,4.811455601634805e-14,True,-5.124227226980785,0.8143578781190971,True
12,81,23,8.881784197001252e-16,1.0000000000000009,4.081566631438559e-14,4.081697072559486e-14,True,-6.956369238587229,0.9968704885018528,True
12,82,23,2.6645352591003757e-15,1.0000000000000027,4.9752842855724594e-14,4.976385246715709e-14,True,-4.920006720570118,0.8016242915639874,True
12,83,23,3.552713678800501e-15,1.0000000000000036,4.0572474736617595e-14,4.058513403060378e-14,True,-7.062745395052313,0.9980362664985281,True
12,84,23,3.552713678800501e-15,1.0000000000000036,3.8565264509300074e-14,3.857732294348277e-14,True,-8.751756080103865,1.1975505978654555,True
12,85,23,1.7763568394002505e-15,1.0000000000000018,4.683809649805803e-14,4.686428047634665e-14,True,-8.118293017216615,1.1735859470607992,True
12,86,23,1.7763568394002505e-15,1.0000000000000018,3.231474602895695e-14,3.2339340173785025e-14,True,-17.418712912289465,2.2538226077766708,True
12,87,23,8.881784197001252e-16,1.0000000000000009,4.8818162525206637e-14,4.8817150758533914e-14,True,-11.215097634794724,1.527368572364618,True
12,88,23,1.7763568394002505e-15,1.0000000000000018,3.6095027835614745e-14,3.608831220612743e-14,True,-14.972413601134644,1.9622742403989686,True
12,89,23,1.7763568394002505e-15,1.0000000000000018,4.705855599341091e-14,4.707428217389682e-14,True,-5.07918002212645,0.8105423121567844,True
12,90,23,1.7763568394002505e-15,1.0000000000000018,3.4913027956032765e-14,3.49261874455034e-14,True,-8.9411995843985,1.197448219480204,True
12,91,24,8.881784197001252e-16,1.0000000000000009,2.5479195123985734e-14,2.549423182086119e-14,True,-14.792666541164085,1.5822983279820282,True
12,92,23,1.7763568394002505e-15,1.0000000000000018,6.285319808453227e-14,6.286392585574187e-14,True,-24.528695041834794,2.0845678945593393,True
12,93,24,4.440892098500626e-15,1.0000000000000044,2.8087179740494553e-14,2.8098828081763288e-14,True,-18.34322099631065,1.853776507954857,True
12,94,24,3.552713678800501e-15,1.0000000000000036,3.9773704347604685e-14,3.979059035639384e-14,True,-13.954154014285027,1.5111523840025507,True
12,95,24,8.881784197001252e-16,1.0000000000000009,4.105793655763163e-14,4.1058066270019924e-14,True,-17.086291767407335,1.860758059730722,True
12,96,24,0.0,1.0,2.1500929101421224e-14,2.1517510741894073e-14,True,-35.42174187336042,3.570740393005554,True
12,97,24,1.7763568394002505e-15,1.0000000000000018,3.465066947873293e-14,3.465795658146959e-14,True,-21.708918020316744,2.2052580702373765,True
12,98,24,1.7763568394002505e-15,1.0000000000000018,2.3374798168315247e-14,2.3378115527515982e-14,True,-17.107782218321965,1.692610698750611,True
12,99,24,8.881784197001252e-16,1.0000000000000009,3.571052248781004e-14,3.5727189492633864e-14,True,-26.67589449578987,3.0522698716238854,True
12,100,24,8.881784197001252e-16,1.0000000000000009,3.2381063436069625e-14,3.240481481321631e-14,True,-20.756826670897336,1.92943466546767,True
12,101,24,4.440892098500626e-15,1.0000000000000044,2.2099283754464804e-14,2.2122341028277176e-14,True,-22.167917375237806,2.0362218664651777,True
12,102,24,1.7763568394002505e-15,1.0000000000000018,3.444711827331662e-14,3.4466001199036426e-14,True,-14.507714791267993,1.5754243964836272,True
12,103,24,1.7763568394002505e-15,1.0000000000000018,3.532431074317769e-14,3.533488267291224e-14,True,-24.633210866269298,2.8121610342301406,True
12,104,25,2.6645352591003757e-15,1.0000000000000027,2.1311812281881097e-14,2.1347201072381015e-14,True,-25.123678290905204,3.033996704810568,True
12,105,24,3.552713678800501e-15,1.0000000000000036,2.7273512342409502e-14,2.729202455568742e-14,True,-15.238565364293366,1.537867558399906,True
12,106,24,1.7763568394002505e-15,1.0000000000000018,3.847430063797526e-14,3.847246953026156e-14,True,-26.413992083833886,2.54179495050318,True
12,107,24,0.0,1.0,4.148070543608063e-14,4.149568238408496e-14,True,-9.256729409216376,1.1477982542847884,True
12,108,24,0.0,1.0,3.402296980744714e-14,3.401704319288719e-14,True,-22.132622513367114,2.3093523567679357,True
12,109,25,0.0,1.0,2.0813116356905342e-14,2.0819755029359046e-14,True,-15.47133870731518,1.5928260050358911,True
12,110,23,3.552713678800501e-15,1.0000000000000036,5.512796749690459e-14,5.513831867832168e-14,True,-32.536172432903484,2.9017265057974333,True
12,111,25,0.0,1.0,2.298399649360295e-14,2.299716229119018e-14,True,-12.388842121433981,1.4414211782190411,True
