observable_id,observable_code,value
0,0,2
1,1,2
2,2,1
3,3,1
4,4,0
5,5,0
6,6,0
7,7,1
8,8,2
9,9,2
10,10,4
11,11,1
12,12,1
13,13,4
14,14,56
15,15,200
16,16,56
17,17,56
18,18,56
19,19,0
20,20,1
21,21,1
22,22,0
23,23,1
24,24,0
25,25,5
26,26,3
27,27,2
28,28,0
29,29,0
