observable_id,observable_code,value
0,0,2
1,1,2
2,2,56
3,3,56
4,4,56
5,5,56
6,6,56
7,7,56
8,8,0
9,9,7
10,10,3
11,11,4
12,12,0
13,13,112869680
14,14,0
15,15,1
16,16,1
17,17,0
18,18,0
19,19,0
20,20,0
21,21,0
