observable_id,observable_code,value
0,0,23
1,1,23
2,2,26
3,3,26
4,4,543
5,5,543
6,6,8
7,7,1091
8,8,5
9,9,3
10,10,1086
11,11,543
12,12,63
13,13,480
14,14,543
15,15,144
16,16,0
17,17,0
18,18,1
19,19,0
