stage,wt4_roots,critical_scale_four_call_family,max_unit_call_defect,root_extra_total,root_extra_per_root,aggregate_unit_call_defect,root_mass,nonroot_mass,self_dual,doubly_even
C0_H8_oplus_3,42,0.823414120688574,0.088292939656713,1.946344692367629,0.046341540294467,447.721914315589004,3.708303465581943,444.013610850007069,True,True
C1_neighbor_1,18,0.823414120688574,0.088292939656713,0.834147725300412,0.046341540294467,446.609717348521770,1.589272913820833,445.020444434700948,True,True
C2_neighbor_2,6,0.823414120688574,0.088292939656713,0.278049241766804,0.046341540294467,446.053618864988209,0.529757637940278,445.523861227047917,True,True
C3_Golay_endpoint,0,0.944064800851673,0.041951399362246,0.000000000000000,0.046341540294467,445.775569623221372,0.000000000000000,445.775569623221372,True,True
