observable_id,observable_code,value
0,0,2
1,1,2
2,2,14
3,3,59
4,4,14
5,5,20
6,6,59
7,7,-197809407552
8,8,354128490312
9,9,0
10,10,3
11,11,17
12,12,180000000000
13,13,708256980624
14,14,1
15,15,0
16,16,0
17,17,0
18,18,0
19,19,3
