observable_id,observable_code,value
0,0,985
1,1,1414965
2,2,2537360
3,3,8119976
4,4,955671625
5,5,259
6,6,596
7,7,5366
8,8,118
9,9,984
10,10,714
11,11,984
12,12,0
13,13,893
14,14,164
15,15,5
16,16,1
17,17,1
18,18,970225
19,19,0
20,20,893
21,21,551559917
22,22,18
23,23,6
24,24,6
25,25,6
26,26,1
27,27,1
28,28,1
29,29,1
