observable_id,observable_code,value
0,0,1
1,1,1
2,2,1
3,3,1000003
4,4,56
5,5,33
6,6,23
7,7,23
8,8,0
9,9,56
10,10,1
11,11,3
12,12,0
13,13,3
14,14,0
15,15,851
16,16,3
17,17,99
18,18,9
19,19,9
20,20,0
21,21,0
22,22,0
23,23,0
