observable_id,observable_code,value
0,0,985
1,1,6
2,2,422
3,3,24
4,4,4
5,5,1
6,6,6
7,7,24
8,8,0
9,9,176
10,10,774
11,11,11
12,12,726003
13,13,1
14,14,2
15,15,22
16,16,2
17,17,6
18,18,2620
19,19,2199
20,20,421
21,21,55
22,22,1
23,23,10
24,24,258
25,25,9
26,26,71
27,27,6
28,28,3
29,29,3
30,30,1
31,31,1
32,32,1
33,33,1
