0,1,2,3,4,5
195230.7013682149,195230.7013682135,-12056.777888947398,-64.45533003535608,195230.7013682148,195230.7013682148
195230.70136821823,195230.7013682168,-12056.7778889476,-64.45533003536048,195230.7013682181,195230.7013682181
-44377.474461286685,-44377.47446128636,2145.9322867727333,1961.082514845164,-44377.47446128666,-44377.47446128666
-1404.3439000594446,-1404.343900059435,-492.9290139173936,-36.6843515201158,-1404.3439000594442,-1404.3439000594442
195230.70136821503,195230.70136821363,-12056.777888947408,-64.45533003535624,195230.7013682149,195230.7013682149
195230.70136821503,195230.70136821363,-12056.777888947408,-64.45533003535624,195230.7013682149,195230.7013682149
