0,1,2,3,4,5
130505.34223468498,7.579122514774402e-14,0.0,0.0,0.0,0.0
2.2737367544323206e-13,130505.34223468439,0.0,0.0,0.0,0.0
0.0,0.0,130505.34223468519,7.579122514774402e-14,0.0,-1.8947806286936004e-14
0.0,0.0,2.2737367544323206e-13,130505.34223468516,0.0,-1.8947806286936004e-14
0.0,0.0,-4.736951571734001e-15,-4.736951571734001e-15,130505.3422346844,7.579122514774402e-14
0.0,-3.789561257387201e-14,4.736951571734001e-15,4.736951571734001e-15,2.2737367544323206e-13,130505.34223468525
