observable_id,observable_code,value
0,0,5
1,1,5
2,2,3
3,3,5
4,4,5
5,5,5
6,6,5
7,7,5
8,8,0
9,9,10
10,10,10
11,11,10
12,12,1
13,13,3
14,14,5
15,15,2
16,16,4
17,17,3
18,18,3
19,19,4
20,20,56
21,21,200
22,22,2
23,23,1
24,24,8
25,25,8
26,26,56
27,27,56
28,28,56
29,29,256
30,30,147
31,31,56
32,32,56
33,33,56
34,34,0
35,35,2
36,36,1
37,37,56
38,38,1
39,39,1
40,40,0
41,41,5
42,42,4
43,43,1
44,44,0
45,45,0
