observable_id,observable_code,value
0,0,9216
1,1,2576
2,2,41
3,3,9216
4,4,7293
5,5,68921
6,6,768
7,7,0
8,8,1
9,9,1
10,10,1
11,11,1
12,12,1
13,13,0
14,14,5
