observable_id,observable_code,value
0,0,13
1,1,12
2,2,1
3,3,1
4,4,31
5,5,31
6,6,29
7,7,22
8,8,0
9,9,1
10,10,1
11,11,1
12,12,1
13,13,1
14,14,1
15,15,6
16,16,94
17,17,5
18,18,1
19,19,0
20,20,1
21,21,1
22,22,1
23,23,0
24,24,0
25,25,1
26,26,0
27,27,0
28,28,12
29,29,4
30,30,0
