observable_id,observable_code,value,scale_code
0,0,144,0
1,1,32,0
2,2,4447,0
3,3,11213312,0
4,4,10515968,0
5,5,2601984,0
6,6,2447744,0
7,7,1815040,0
8,8,10529536,0
9,9,7982592,0
10,10,1,0
11,11,0,0
12,12,0,0
13,13,46,0
14,14,0,0
15,15,0,0
16,16,0,0
17,17,46,0
18,18,78,0
19,19,0,0
20,20,85,0
21,21,85,0
22,22,762,0
23,23,24,0
24,24,143959038,0
25,25,2,0
26,26,2,0
27,27,8,0
28,28,52,0
29,29,56,0
30,30,116,0
31,31,141,0
32,32,9602944,0
33,33,29,0
34,34,9602944,0
35,35,29,0
