observable_id,observable_code,value_x1e12,aux_id
0,0,16,0
1,1,14,0
2,2,2,0
3,3,6,0
4,4,12,0
5,5,11,0
6,6,12,0
7,7,2,0
8,8,43,0
9,9,20,0
10,10,8,0
11,11,2533279094800674,0
12,12,90,0
13,13,175,0
14,14,185,0
15,15,10,0
16,16,2592,0
17,17,61,0
18,18,32,0
19,19,14,0
20,20,7,0
