aext_row_id,face_id,vertex_id,face_type_code,face_size,slack_x1e12,test_h_x1e12,test_value_x1e12,positive_flag
470,8,30,0,5,1268075355060,1000000000000,1268075355060,1
471,8,31,0,5,1268075355060,1000000000000,1268075355060,1
472,8,32,0,5,700974816159,1000000000000,700974816159,1
473,8,33,0,5,350487408079,1000000000000,350487408079,1
474,8,34,0,5,700974816159,1000000000000,700974816159,1
475,8,35,0,5,2752763840942,1000000000000,2752763840942,1
476,8,36,0,5,2402276432863,1000000000000,2402276432863,1
477,8,37,0,5,2402276432863,1000000000000,2402276432863,1
478,8,38,0,5,1835175893962,1000000000000,1835175893962,1
479,8,39,0,5,1835175893962,1000000000000,1835175893962,1
480,8,45,0,5,1268075355060,1000000000000,1268075355060,1
481,8,46,0,5,1268075355060,1000000000000,1268075355060,1
482,8,47,0,5,700974816159,1000000000000,700974816159,1
483,8,48,0,5,350487408079,1000000000000,350487408079,1
484,8,49,0,5,700974816159,1000000000000,700974816159,1
485,8,50,0,5,1268075355060,1000000000000,1268075355060,1
486,8,51,0,5,700974816159,1000000000000,700974816159,1
487,8,52,0,5,1268075355060,1000000000000,1268075355060,1
488,8,53,0,5,350487408079,1000000000000,350487408079,1
489,8,54,0,5,700974816159,1000000000000,700974816159,1
490,8,55,0,5,1268075355060,1000000000000,1268075355060,1
491,8,56,0,5,1268075355060,1000000000000,1268075355060,1
492,8,57,0,5,350487408079,1000000000000,350487408079,1
493,8,58,0,5,700974816159,1000000000000,700974816159,1
494,8,59,0,5,700974816159,1000000000000,700974816159,1
495,9,0,0,5,1268075355060,1000000000000,1268075355060,1
496,9,1,0,5,1268075355060,1000000000000,1268075355060,1
497,9,2,0,5,700974816159,1000000000000,700974816159,1
498,9,3,0,5,350487408079,1000000000000,350487408079,1
499,9,4,0,5,700974816159,1000000000000,700974816159,1
500,9,5,0,5,1835175893962,1000000000000,1835175893962,1
501,9,6,0,5,2402276432863,1000000000000,2402276432863,1
502,9,7,0,5,1835175893962,1000000000000,1835175893962,1
503,9,8,0,5,2402276432863,1000000000000,2402276432863,1
504,9,9,0,5,2752763840942,1000000000000,2752763840942,1
505,9,10,0,5,1835175893962,1000000000000,1835175893962,1
506,9,11,0,5,2402276432863,1000000000000,2402276432863,1
507,9,12,0,5,2752763840942,1000000000000,2752763840942,1
508,9,13,0,5,2402276432863,1000000000000,2402276432863,1
509,9,14,0,5,1835175893962,1000000000000,1835175893962,1
510,9,15,0,5,700974816159,1000000000000,700974816159,1
511,9,16,0,5,1268075355060,1000000000000,1268075355060,1
512,9,17,0,5,1268075355060,1000000000000,1268075355060,1
513,9,18,0,5,700974816159,1000000000000,700974816159,1
514,9,19,0,5,350487408079,1000000000000,350487408079,1
515,9,20,0,5,2402276432863,1000000000000,2402276432863,1
516,9,21,0,5,1835175893962,1000000000000,1835175893962,1
517,9,22,0,5,2402276432863,1000000000000,2402276432863,1
518,9,23,0,5,1835175893962,1000000000000,1835175893962,1
519,9,24,0,5,2752763840942,1000000000000,2752763840942,1
520,9,25,0,5,2402276432863,1000000000000,2402276432863,1
521,9,26,0,5,1835175893962,1000000000000,1835175893962,1
522,9,27,0,5,2752763840942,1000000000000,2752763840942,1
523,9,28,0,5,1835175893962,1000000000000,1835175893962,1
524,9,29,0,5,2402276432863,1000000000000,2402276432863,1
525,9,30,0,5,700974816159,1000000000000,700974816159,1
526,9,31,0,5,1268075355060,1000000000000,1268075355060,1
527,9,32,0,5,1268075355060,1000000000000,1268075355060,1
528,9,33,0,5,700974816159,1000000000000,700974816159,1
529,9,34,0,5,350487408079,1000000000000,350487408079,1
530,9,35,0,5,3103251249022,1000000000000,3103251249022,1
531,9,36,0,5,3103251249022,1000000000000,3103251249022,1
532,9,37,0,5,3103251249022,1000000000000,3103251249022,1
533,9,38,0,5,3103251249022,1000000000000,3103251249022,1
534,9,39,0,5,3103251249022,1000000000000,3103251249022,1
535,9,40,0,5,1268075355060,1000000000000,1268075355060,1
536,9,41,0,5,700974816159,1000000000000,700974816159,1
537,9,42,0,5,350487408079,1000000000000,350487408079,1
538,9,43,0,5,1268075355060,1000000000000,1268075355060,1
539,9,44,0,5,700974816159,1000000000000,700974816159,1
540,9,50,0,5,2402276432863,1000000000000,2402276432863,1
541,9,51,0,5,2402276432863,1000000000000,2402276432863,1
542,9,52,0,5,2752763840942,1000000000000,2752763840942,1
543,9,53,0,5,1835175893962,1000000000000,1835175893962,1
544,9,54,0,5,1835175893962,1000000000000,1835175893962,1
545,9,55,0,5,700974816159,1000000000000,700974816159,1
546,9,56,0,5,1268075355060,1000000000000,1268075355060,1
547,9,57,0,5,700974816159,1000000000000,700974816159,1
548,9,58,0,5,350487408079,1000000000000,350487408079,1
549,9,59,0,5,1268075355060,1000000000000,1268075355060,1
550,10,0,0,5,2402276432863,1000000000000,2402276432863,1
551,10,1,0,5,1835175893962,1000000000000,1835175893962,1
552,10,2,0,5,2752763840942,1000000000000,2752763840942,1
553,10,3,0,5,2402276432863,1000000000000,2402276432863,1
554,10,4,0,5,1835175893962,1000000000000,1835175893962,1
555,10,5,0,5,2402276432863,1000000000000,2402276432863,1
556,10,6,0,5,1835175893962,1000000000000,1835175893962,1
557,10,7,0,5,2752763840942,1000000000000,2752763840942,1
558,10,8,0,5,2402276432863,1000000000000,2402276432863,1
559,10,9,0,5,1835175893962,1000000000000,1835175893962,1
560,10,10,0,5,1268075355060,1000000000000,1268075355060,1
561,10,11,0,5,1268075355060,1000000000000,1268075355060,1
562,10,12,0,5,700974816159,1000000000000,700974816159,1
563,10,13,0,5,350487408079,1000000000000,350487408079,1
564,10,14,0,5,700974816159,1000000000000,700974816159,1
565,10,15,0,5,3103251249022,1000000000000,3103251249022,1
566,10,16,0,5,3103251249022,1000000000000,3103251249022,1
567,10,17,0,5,3103251249022,1000000000000,3103251249022,1
568,10,18,0,5,3103251249022,1000000000000,3103251249022,1
569,10,19,0,5,3103251249022,1000000000000,3103251249022,1
570,10,20,0,5,2402276432863,1000000000000,2402276432863,1
571,10,21,0,5,2752763840942,1000000000000,2752763840942,1
572,10,22,0,5,1835175893962,1000000000000,1835175893962,1
573,10,23,0,5,2402276432863,1000000000000,2402276432863,1
574,10,24,0,5,1835175893962,1000000000000,1835175893962,1
575,10,25,0,5,1268075355060,1000000000000,1268075355060,1
576,10,26,0,5,1268075355060,1000000000000,1268075355060,1
577,10,27,0,5,700974816159,1000000000000,700974816159,1
578,10,28,0,5,700974816159,1000000000000,700974816159,1
579,10,29,0,5,350487408079,1000000000000,350487408079,1
580,10,30,0,5,2752763840942,1000000000000,2752763840942,1
581,10,31,0,5,2402276432863,1000000000000,2402276432863,1
582,10,32,0,5,1835175893962,1000000000000,1835175893962,1
583,10,33,0,5,1835175893962,1000000000000,1835175893962,1
584,10,34,0,5,2402276432863,1000000000000,2402276432863,1
585,10,35,0,5,1268075355060,1000000000000,1268075355060,1
586,10,36,0,5,700974816159,1000000000000,700974816159,1
587,10,37,0,5,1268075355060,1000000000000,1268075355060,1
588,10,38,0,5,700974816159,1000000000000,700974816159,1
589,10,39,0,5,350487408079,1000000000000,350487408079,1
590,10,40,0,5,700974816159,1000000000000,700974816159,1
591,10,41,0,5,1268075355060,1000000000000,1268075355060,1
592,10,42,0,5,1268075355060,1000000000000,1268075355060,1
593,10,43,0,5,350487408079,1000000000000,350487408079,1
594,10,44,0,5,700974816159,1000000000000,700974816159,1
595,10,45,0,5,2402276432863,1000000000000,2402276432863,1
596,10,46,0,5,2752763840942,1000000000000,2752763840942,1
597,10,47,0,5,2402276432863,1000000000000,2402276432863,1
598,10,48,0,5,1835175893962,1000000000000,1835175893962,1
599,10,49,0,5,1835175893962,1000000000000,1835175893962,1
600,10,55,0,5,1268075355060,1000000000000,1268075355060,1
601,10,56,0,5,700974816159,1000000000000,700974816159,1
602,10,57,0,5,700974816159,1000000000000,700974816159,1
603,10,58,0,5,1268075355060,1000000000000,1268075355060,1
604,10,59,0,5,350487408079,1000000000000,350487408079,1
605,11,0,0,5,1268075355060,1000000000000,1268075355060,1
606,11,1,0,5,700974816159,1000000000000,700974816159,1
607,11,2,0,5,1268075355060,1000000000000,1268075355060,1
608,11,3,0,5,700974816159,1000000000000,700974816159,1
609,11,4,0,5,350487408079,1000000000000,350487408079,1
610,11,5,0,5,1835175893962,1000000000000,1835175893962,1
611,11,6,0,5,1835175893962,1000000000000,1835175893962,1
612,11,7,0,5,2402276432863,1000000000000,2402276432863,1
613,11,8,0,5,2752763840942,1000000000000,2752763840942,1
614,11,9,0,5,2402276432863,1000000000000,2402276432863,1
615,11,10,0,5,700974816159,1000000000000,700974816159,1
616,11,11,0,5,1268075355060,1000000000000,1268075355060,1
617,11,12,0,5,1268075355060,1000000000000,1268075355060,1
618,11,13,0,5,700974816159,1000000000000,700974816159,1
619,11,14,0,5,350487408079,1000000000000,350487408079,1
620,11,15,0,5,1835175893962,1000000000000,1835175893962,1
621,11,16,0,5,2402276432863,1000000000000,2402276432863,1
622,11,17,0,5,2752763840942,1000000000000,2752763840942,1
623,11,18,0,5,2402276432863,1000000000000,2402276432863,1
624,11,19,0,5,1835175893962,1000000000000,1835175893962,1
625,11,20,0,5,3103251249022,1000000000000,3103251249022,1
626,11,21,0,5,3103251249022,1000000000000,3103251249022,1
627,11,22,0,5,3103251249022,1000000000000,3103251249022,1
628,11,23,0,5,3103251249022,1000000000000,3103251249022,1
629,11,24,0,5,3103251249022,1000000000000,3103251249022,1
630,11,25,0,5,2752763840942,1000000000000,2752763840942,1
631,11,26,0,5,2402276432863,1000000000000,2402276432863,1
632,11,27,0,5,2402276432863,1000000000000,2402276432863,1
633,11,28,0,5,1835175893962,1000000000000,1835175893962,1
634,11,29,0,5,1835175893962,1000000000000,1835175893962,1
635,11,30,0,5,2402276432863,1000000000000,2402276432863,1
636,11,31,0,5,2752763840942,1000000000000,2752763840942,1
637,11,32,0,5,2402276432863,1000000000000,2402276432863,1
638,11,33,0,5,1835175893962,1000000000000,1835175893962,1
639,11,34,0,5,1835175893962,1000000000000,1835175893962,1
640,11,35,0,5,2402276432863,1000000000000,2402276432863,1
641,11,36,0,5,1835175893962,1000000000000,1835175893962,1
642,11,37,0,5,2752763840942,1000000000000,2752763840942,1
643,11,38,0,5,2402276432863,1000000000000,2402276432863,1
644,11,39,0,5,1835175893962,1000000000000,1835175893962,1
645,11,40,0,5,1268075355060,1000000000000,1268075355060,1
646,11,41,0,5,1268075355060,1000000000000,1268075355060,1
647,11,42,0,5,700974816159,1000000000000,700974816159,1
648,11,43,0,5,700974816159,1000000000000,700974816159,1
649,11,44,0,5,350487408079,1000000000000,350487408079,1
650,11,45,0,5,700974816159,1000000000000,700974816159,1
651,11,46,0,5,1268075355060,1000000000000,1268075355060,1
652,11,47,0,5,1268075355060,1000000000000,1268075355060,1
653,11,48,0,5,700974816159,1000000000000,700974816159,1
654,11,49,0,5,350487408079,1000000000000,350487408079,1
655,11,50,0,5,700974816159,1000000000000,700974816159,1
656,11,51,0,5,1268075355060,1000000000000,1268075355060,1
657,11,52,0,5,1268075355060,1000000000000,1268075355060,1
658,11,53,0,5,700974816159,1000000000000,700974816159,1
659,11,54,0,5,350487408079,1000000000000,350487408079,1
660,12,2,1,6,384900179460,1000000000000,384900179460,1
661,12,3,1,6,622781572642,1000000000000,622781572642,1
662,12,4,1,6,384900179460,1000000000000,384900179460,1
663,12,7,1,6,384900179460,1000000000000,384900179460,1
664,12,8,1,6,622781572642,1000000000000,622781572642,1
665,12,9,1,6,384900179460,1000000000000,384900179460,1
666,12,12,1,6,384900179460,1000000000000,384900179460,1
667,12,13,1,6,622781572642,1000000000000,622781572642,1
668,12,14,1,6,384900179460,1000000000000,384900179460,1
669,12,15,1,6,769800358920,1000000000000,769800358920,1
670,12,16,1,6,769800358920,1000000000000,769800358920,1
671,12,17,1,6,1392581931561,1000000000000,1392581931561,1
672,12,18,1,6,1777482111021,1000000000000,1777482111021,1
673,12,19,1,6,1392581931561,1000000000000,1392581931561,1
674,12,20,1,6,1245563145284,1000000000000,1245563145284,1
675,12,21,1,6,1630463324743,1000000000000,1630463324743,1
676,12,22,1,6,2253244897385,1000000000000,2253244897385,1
677,12,23,1,6,2253244897385,1000000000000,2253244897385,1
678,12,24,1,6,1630463324743,1000000000000,1630463324743,1
679,12,25,1,6,2638145076845,1000000000000,2638145076845,1
680,12,26,1,6,3023045256305,1000000000000,3023045256305,1
681,12,27,1,6,2400263683663,1000000000000,2400263683663,1
682,12,28,1,6,3023045256305,1000000000000,3023045256305,1
683,12,29,1,6,2638145076845,1000000000000,2638145076845,1
684,12,30,1,6,2400263683663,1000000000000,2400263683663,1
685,12,31,1,6,2638145076845,1000000000000,2638145076845,1
686,12,32,1,6,3023045256305,1000000000000,3023045256305,1
687,12,33,1,6,3023045256305,1000000000000,3023045256305,1
688,12,34,1,6,2638145076845,1000000000000,2638145076845,1
689,12,35,1,6,769800358920,1000000000000,769800358920,1
690,12,36,1,6,769800358920,1000000000000,769800358920,1
691,12,37,1,6,1392581931561,1000000000000,1392581931561,1
692,12,38,1,6,1777482111021,1000000000000,1777482111021,1
693,12,39,1,6,1392581931561,1000000000000,1392581931561,1
694,12,40,1,6,3023045256305,1000000000000,3023045256305,1
695,12,41,1,6,3023045256305,1000000000000,3023045256305,1
696,12,42,1,6,2638145076845,1000000000000,2638145076845,1
697,12,43,1,6,2638145076845,1000000000000,2638145076845,1
698,12,44,1,6,2400263683663,1000000000000,2400263683663,1
699,12,45,1,6,1245563145284,1000000000000,1245563145284,1
700,12,46,1,6,1630463324743,1000000000000,1630463324743,1
701,12,47,1,6,2253244897385,1000000000000,2253244897385,1
702,12,48,1,6,2253244897385,1000000000000,2253244897385,1
703,12,49,1,6,1630463324743,1000000000000,1630463324743,1
704,12,50,1,6,1245563145284,1000000000000,1245563145284,1
705,12,51,1,6,2253244897385,1000000000000,2253244897385,1
706,12,52,1,6,1630463324743,1000000000000,1630463324743,1
707,12,53,1,6,2253244897385,1000000000000,2253244897385,1
708,12,54,1,6,1630463324743,1000000000000,1630463324743,1
709,12,55,1,6,769800358920,1000000000000,769800358920,1
710,12,56,1,6,769800358920,1000000000000,769800358920,1
711,12,57,1,6,1777482111021,1000000000000,1777482111021,1
712,12,58,1,6,1392581931561,1000000000000,1392581931561,1
713,12,59,1,6,1392581931561,1000000000000,1392581931561,1
714,13,1,1,6,384900179460,1000000000000,384900179460,1
715,13,3,1,6,384900179460,1000000000000,384900179460,1
716,13,4,1,6,622781572642,1000000000000,622781572642,1
717,13,6,1,6,384900179460,1000000000000,384900179460,1
718,13,8,1,6,384900179460,1000000000000,384900179460,1
719,13,9,1,6,622781572642,1000000000000,622781572642,1
720,13,10,1,6,769800358920,1000000000000,769800358920,1
721,13,11,1,6,769800358920,1000000000000,769800358920,1
722,13,12,1,6,1392581931561,1000000000000,1392581931561,1
723,13,13,1,6,1777482111021,1000000000000,1777482111021,1
724,13,14,1,6,1392581931561,1000000000000,1392581931561,1
725,13,17,1,6,384900179460,1000000000000,384900179460,1
726,13,18,1,6,622781572642,1000000000000,622781572642,1
727,13,19,1,6,384900179460,1000000000000,384900179460,1
728,13,20,1,6,769800358920,1000000000000,769800358920,1
729,13,21,1,6,769800358920,1000000000000,769800358920,1
730,13,22,1,6,1777482111021,1000000000000,1777482111021,1
731,13,23,1,6,1392581931561,1000000000000,1392581931561,1
732,13,24,1,6,1392581931561,1000000000000,1392581931561,1
733,13,25,1,6,2400263683663,1000000000000,2400263683663,1
734,13,26,1,6,2638145076845,1000000000000,2638145076845,1
735,13,27,1,6,2638145076845,1000000000000,2638145076845,1
736,13,28,1,6,3023045256305,1000000000000,3023045256305,1
737,13,29,1,6,3023045256305,1000000000000,3023045256305,1
738,13,30,1,6,1245563145284,1000000000000,1245563145284,1
739,13,31,1,6,1630463324743,1000000000000,1630463324743,1
740,13,32,1,6,2253244897385,1000000000000,2253244897385,1
741,13,33,1,6,2253244897385,1000000000000,2253244897385,1
742,13,34,1,6,1630463324743,1000000000000,1630463324743,1
743,13,35,1,6,1245563145284,1000000000000,1245563145284,1
744,13,36,1,6,1630463324743,1000000000000,1630463324743,1
745,13,37,1,6,1630463324743,1000000000000,1630463324743,1
746,13,38,1,6,2253244897385,1000000000000,2253244897385,1
747,13,39,1,6,2253244897385,1000000000000,2253244897385,1
748,13,40,1,6,3023045256305,1000000000000,3023045256305,1
749,13,41,1,6,2638145076845,1000000000000,2638145076845,1
750,13,42,1,6,2400263683663,1000000000000,2400263683663,1
751,13,43,1,6,3023045256305,1000000000000,3023045256305,1
752,13,44,1,6,2638145076845,1000000000000,2638145076845,1
753,13,45,1,6,769800358920,1000000000000,769800358920,1
754,13,46,1,6,769800358920,1000000000000,769800358920,1
755,13,47,1,6,1392581931561,1000000000000,1392581931561,1
756,13,48,1,6,1777482111021,1000000000000,1777482111021,1
757,13,49,1,6,1392581931561,1000000000000,1392581931561,1
758,13,50,1,6,2400263683663,1000000000000,2400263683663,1
759,13,51,1,6,3023045256305,1000000000000,3023045256305,1
760,13,52,1,6,2638145076845,1000000000000,2638145076845,1
761,13,53,1,6,3023045256305,1000000000000,3023045256305,1
762,13,54,1,6,2638145076845,1000000000000,2638145076845,1
763,13,55,1,6,1245563145284,1000000000000,1245563145284,1
764,13,56,1,6,1630463324743,1000000000000,1630463324743,1
765,13,57,1,6,2253244897385,1000000000000,2253244897385,1
766,13,58,1,6,1630463324743,1000000000000,1630463324743,1
767,13,59,1,6,2253244897385,1000000000000,2253244897385,1
768,14,0,1,6,2638145076845,1000000000000,2638145076845,1
769,14,1,1,6,3023045256305,1000000000000,3023045256305,1
770,14,2,1,6,2400263683663,1000000000000,2400263683663,1
771,14,3,1,6,2638145076845,1000000000000,2638145076845,1
772,14,4,1,6,3023045256305,1000000000000,3023045256305,1
773,14,5,1,6,2253244897385,1000000000000,2253244897385,1
774,14,6,1,6,2253244897385,1000000000000,2253244897385,1
775,14,7,1,6,1630463324743,1000000000000,1630463324743,1
776,14,8,1,6,1245563145284,1000000000000,1245563145284,1
777,14,9,1,6,1630463324743,1000000000000,1630463324743,1
778,14,10,1,6,3023045256305,1000000000000,3023045256305,1
779,14,11,1,6,2638145076845,1000000000000,2638145076845,1
780,14,12,1,6,2400263683663,1000000000000,2400263683663,1
781,14,13,1,6,2638145076845,1000000000000,2638145076845,1
782,14,14,1,6,3023045256305,1000000000000,3023045256305,1
783,14,15,1,6,1777482111021,1000000000000,1777482111021,1
784,14,16,1,6,1392581931561,1000000000000,1392581931561,1
785,14,17,1,6,769800358920,1000000000000,769800358920,1
786,14,18,1,6,769800358920,1000000000000,769800358920,1
787,14,19,1,6,1392581931561,1000000000000,1392581931561,1
788,14,20,1,6,622781572642,1000000000000,622781572642,1
789,14,21,1,6,384900179460,1000000000000,384900179460,1
790,14,24,1,6,384900179460,1000000000000,384900179460,1
791,14,27,1,6,384900179460,1000000000000,384900179460,1
792,14,28,1,6,384900179460,1000000000000,384900179460,1
793,14,29,1,6,622781572642,1000000000000,622781572642,1
794,14,30,1,6,384900179460,1000000000000,384900179460,1
795,14,33,1,6,384900179460,1000000000000,384900179460,1
796,14,34,1,6,622781572642,1000000000000,622781572642,1
797,14,35,1,6,1392581931561,1000000000000,1392581931561,1
798,14,36,1,6,1777482111021,1000000000000,1777482111021,1
799,14,37,1,6,769800358920,1000000000000,769800358920,1
800,14,38,1,6,769800358920,1000000000000,769800358920,1
801,14,39,1,6,1392581931561,1000000000000,1392581931561,1
802,14,40,1,6,769800358920,1000000000000,769800358920,1
803,14,41,1,6,769800358920,1000000000000,769800358920,1
804,14,42,1,6,1392581931561,1000000000000,1392581931561,1
805,14,43,1,6,1392581931561,1000000000000,1392581931561,1
806,14,44,1,6,1777482111021,1000000000000,1777482111021,1
807,14,45,1,6,2253244897385,1000000000000,2253244897385,1
808,14,46,1,6,1630463324743,1000000000000,1630463324743,1
809,14,47,1,6,1245563145284,1000000000000,1245563145284,1
810,14,48,1,6,1630463324743,1000000000000,1630463324743,1
811,14,49,1,6,2253244897385,1000000000000,2253244897385,1
812,14,50,1,6,2253244897385,1000000000000,2253244897385,1
813,14,51,1,6,1245563145284,1000000000000,1245563145284,1
814,14,52,1,6,1630463324743,1000000000000,1630463324743,1
815,14,53,1,6,1630463324743,1000000000000,1630463324743,1
816,14,54,1,6,2253244897385,1000000000000,2253244897385,1
817,14,55,1,6,3023045256305,1000000000000,3023045256305,1
818,14,56,1,6,3023045256305,1000000000000,3023045256305,1
819,14,57,1,6,2400263683663,1000000000000,2400263683663,1
820,14,58,1,6,2638145076845,1000000000000,2638145076845,1
821,14,59,1,6,2638145076845,1000000000000,2638145076845,1
822,15,0,1,6,2400263683663,1000000000000,2400263683663,1
823,15,1,1,6,2638145076845,1000000000000,2638145076845,1
824,15,2,1,6,2638145076845,1000000000000,2638145076845,1
825,15,3,1,6,3023045256305,1000000000000,3023045256305,1
826,15,4,1,6,3023045256305,1000000000000,3023045256305,1
827,15,5,1,6,1777482111021,1000000000000,1777482111021,1
828,15,6,1,6,1392581931561,1000000000000,1392581931561,1
829,15,7,1,6,1392581931561,1000000000000,1392581931561,1
830,15,8,1,6,769800358920,1000000000000,769800358920,1
831,15,9,1,6,769800358920,1000000000000,769800358920,1
832,15,10,1,6,2253244897385,1000000000000,2253244897385,1
833,15,11,1,6,1630463324743,1000000000000,1630463324743,1
834,15,12,1,6,1245563145284,1000000000000,1245563145284,1
835,15,13,1,6,1630463324743,1000000000000,1630463324743,1
836,15,14,1,6,2253244897385,1000000000000,2253244897385,1
837,15,15,1,6,2253244897385,1000000000000,2253244897385,1
838,15,16,1,6,1630463324743,1000000000000,1630463324743,1
839,15,17,1,6,1245563145284,1000000000000,1245563145284,1
840,15,18,1,6,1630463324743,1000000000000,1630463324743,1
841,15,19,1,6,2253244897385,1000000000000,2253244897385,1
842,15,20,1,6,384900179460,1000000000000,384900179460,1
843,15,21,1,6,622781572642,1000000000000,622781572642,1
844,15,23,1,6,384900179460,1000000000000,384900179460,1
845,15,26,1,6,384900179460,1000000000000,384900179460,1
846,15,28,1,6,622781572642,1000000000000,622781572642,1
847,15,29,1,6,384900179460,1000000000000,384900179460,1
848,15,30,1,6,1392581931561,1000000000000,1392581931561,1
849,15,31,1,6,769800358920,1000000000000,769800358920,1
850,15,32,1,6,769800358920,1000000000000,769800358920,1
851,15,33,1,6,1392581931561,1000000000000,1392581931561,1
852,15,34,1,6,1777482111021,1000000000000,1777482111021,1
853,15,35,1,6,384900179460,1000000000000,384900179460,1
854,15,36,1,6,622781572642,1000000000000,622781572642,1
855,15,39,1,6,384900179460,1000000000000,384900179460,1
856,15,40,1,6,1245563145284,1000000000000,1245563145284,1
857,15,41,1,6,1630463324743,1000000000000,1630463324743,1
858,15,42,1,6,2253244897385,1000000000000,2253244897385,1
859,15,43,1,6,1630463324743,1000000000000,1630463324743,1
860,15,44,1,6,2253244897385,1000000000000,2253244897385,1
861,15,45,1,6,3023045256305,1000000000000,3023045256305,1
862,15,46,1,6,2638145076845,1000000000000,2638145076845,1
863,15,47,1,6,2400263683663,1000000000000,2400263683663,1
864,15,48,1,6,2638145076845,1000000000000,2638145076845,1
865,15,49,1,6,3023045256305,1000000000000,3023045256305,1
866,15,50,1,6,1392581931561,1000000000000,1392581931561,1
867,15,51,1,6,769800358920,1000000000000,769800358920,1
868,15,52,1,6,769800358920,1000000000000,769800358920,1
869,15,53,1,6,1392581931561,1000000000000,1392581931561,1
870,15,54,1,6,1777482111021,1000000000000,1777482111021,1
871,15,55,1,6,3023045256305,1000000000000,3023045256305,1
872,15,56,1,6,2638145076845,1000000000000,2638145076845,1
873,15,57,1,6,2638145076845,1000000000000,2638145076845,1
874,15,58,1,6,3023045256305,1000000000000,3023045256305,1
875,15,59,1,6,2400263683663,1000000000000,2400263683663,1
876,16,0,1,6,769800358920,1000000000000,769800358920,1
877,16,1,1,6,769800358920,1000000000000,769800358920,1
878,16,2,1,6,1392581931561,1000000000000,1392581931561,1
879,16,3,1,6,1777482111021,1000000000000,1777482111021,1
880,16,4,1,6,1392581931561,1000000000000,1392581931561,1
881,16,5,1,6,384900179460,1000000000000,384900179460,1
882,16,7,1,6,622781572642,1000000000000,622781572642,1
883,16,8,1,6,384900179460,1000000000000,384900179460,1
884,16,10,1,6,384900179460,1000000000000,384900179460,1
885,16,13,1,6,384900179460,1000000000000,384900179460,1
886,16,14,1,6,622781572642,1000000000000,622781572642,1
887,16,15,1,6,1630463324743,1000000000000,1630463324743,1
888,16,16,1,6,1245563145284,1000000000000,1245563145284,1
889,16,17,1,6,1630463324743,1000000000000,1630463324743,1
890,16,18,1,6,2253244897385,1000000000000,2253244897385,1
891,16,19,1,6,2253244897385,1000000000000,2253244897385,1
892,16,20,1,6,769800358920,1000000000000,769800358920,1
893,16,21,1,6,1392581931561,1000000000000,1392581931561,1
894,16,22,1,6,1392581931561,1000000000000,1392581931561,1
895,16,23,1,6,1777482111021,1000000000000,1777482111021,1
896,16,24,1,6,769800358920,1000000000000,769800358920,1
897,16,25,1,6,1630463324743,1000000000000,1630463324743,1
898,16,26,1,6,2253244897385,1000000000000,2253244897385,1
899,16,27,1,6,1245563145284,1000000000000,1245563145284,1
900,16,28,1,6,2253244897385,1000000000000,2253244897385,1
901,16,29,1,6,1630463324743,1000000000000,1630463324743,1
902,16,30,1,6,2638145076845,1000000000000,2638145076845,1
903,16,31,1,6,2400263683663,1000000000000,2400263683663,1
904,16,32,1,6,2638145076845,1000000000000,2638145076845,1
905,16,33,1,6,3023045256305,1000000000000,3023045256305,1
906,16,34,1,6,3023045256305,1000000000000,3023045256305,1
907,16,37,1,6,384900179460,1000000000000,384900179460,1
908,16,38,1,6,622781572642,1000000000000,622781572642,1
909,16,39,1,6,384900179460,1000000000000,384900179460,1
910,16,40,1,6,2638145076845,1000000000000,2638145076845,1
911,16,41,1,6,3023045256305,1000000000000,3023045256305,1
912,16,42,1,6,3023045256305,1000000000000,3023045256305,1
913,16,43,1,6,2400263683663,1000000000000,2400263683663,1
914,16,44,1,6,2638145076845,1000000000000,2638145076845,1
915,16,45,1,6,2400263683663,1000000000000,2400263683663,1
916,16,46,1,6,2638145076845,1000000000000,2638145076845,1
917,16,47,1,6,3023045256305,1000000000000,3023045256305,1
918,16,48,1,6,3023045256305,1000000000000,3023045256305,1
919,16,49,1,6,2638145076845,1000000000000,2638145076845,1
920,16,50,1,6,769800358920,1000000000000,769800358920,1
921,16,51,1,6,1392581931561,1000000000000,1392581931561,1
922,16,52,1,6,769800358920,1000000000000,769800358920,1
923,16,53,1,6,1777482111021,1000000000000,1777482111021,1
924,16,54,1,6,1392581931561,1000000000000,1392581931561,1
925,16,55,1,6,1630463324743,1000000000000,1630463324743,1
926,16,56,1,6,1245563145284,1000000000000,1245563145284,1
927,16,57,1,6,2253244897385,1000000000000,2253244897385,1
928,16,58,1,6,2253244897385,1000000000000,2253244897385,1
929,16,59,1,6,1630463324743,1000000000000,1630463324743,1
930,17,0,1,6,3023045256305,1000000000000,3023045256305,1
931,17,1,1,6,3023045256305,1000000000000,3023045256305,1
932,17,2,1,6,2638145076845,1000000000000,2638145076845,1
933,17,3,1,6,2400263683663,1000000000000,2400263683663,1
934,17,4,1,6,2638145076845,1000000000000,2638145076845,1
935,17,5,1,6,3023045256305,1000000000000,3023045256305,1
936,17,6,1,6,3023045256305,1000000000000,3023045256305,1
937,17,7,1,6,2638145076845,1000000000000,2638145076845,1
938,17,8,1,6,2400263683663,1000000000000,2400263683663,1
939,17,9,1,6,2638145076845,1000000000000,2638145076845,1
940,17,10,1,6,3023045256305,1000000000000,3023045256305,1
941,17,11,1,6,3023045256305,1000000000000,3023045256305,1
942,17,12,1,6,2638145076845,1000000000000,2638145076845,1
